Gene Symbol,GSM97800,GSM97803,GSM97804,GSM97805,GSM97807,GSM97809,GSM97811,GSM97812,GSM97816,GSM97817,GSM97820,GSM97825,GSM97827,GSM97828,GSM97833,GSM97834,GSM97840,GSM97846,GSM97848,GSM97849,GSM97850,GSM97853,GSM97855
PKHD1L1,3.0,3.1210154009613658,2.678071905112638,2.584962500721156,1.4329594072761063,2.4594316186372973,3.3074285251922473,2.9818526532897405,2.169925001442312,2.786596361890807,3.797012977836145,1.8875252707415875,3.608809242675524,3.8972404255747994,2.700439718141092,3.3923174227787602,2.655351828612554,3.944858445807539,2.37851162325373,3.137503523749935,2.4329594072761065,2.944858445807539,2.137503523749935
PKI55,10.104205595082338,10.068912600879312,10.424691191512954,9.73809225962049,10.599354991420022,10.031907927127381,10.506208389306744,10.471472003596457,9.179411523174034,10.571942209897733,10.323955459631641,10.640516094016752,10.45048958391487,8.756556322524087,10.542644986886279,10.566910265263916,9.751711415395867,10.405992359675837,10.820258755288242,10.587402498119474,9.536830005048058,10.258801556711596,10.105253779700883
PKIA,11.750288267591653,11.678820179524028,11.27122956321564,11.535712785216786,11.63462956768316,11.46541335266283,11.61815604777846,11.488794147426699,11.107544031975987,11.809326009567537,11.839873005558365,11.961811408087163,11.626256597943243,10.270996060740275,11.713472438229447,12.03624231068168,11.197953827610064,11.80360645615505,11.868629668212657,11.942074592226854,11.332707933640606,11.84658733630028,11.1584203457323
PKIB,8.691743519171276,9.374604819190937,8.138015753487569,8.57553924683453,8.766197597300843,8.878970510151081,9.003658450323208,8.348728154231077,6.9354597478052895,9.615997389975668,8.768515180194244,9.7147606739083,8.62168560672668,6.60733031374961,9.500642736062806,9.600284622898085,8.861707286585856,9.277054876148728,9.391458420049668,9.7714894695006,8.388447876317109,8.863876520221096,9.332036548361652
PKIG,11.70934233688414,11.568383688432741,11.6668009654347,11.77008570808171,11.30839591762353,11.221587121264806,11.585666769732402,11.79323750923609,10.701133154847973,11.57156305219755,11.254851468722995,11.870518845435898,11.79409089843773,10.274611109009971,11.541241845795183,11.30252469162938,11.012135643583532,11.659639187015653,11.606220121281675,12.042309176091871,11.93649071771147,11.939248620040278,10.95041008927126
PKLR,5.465974464504069,5.133399125417198,5.593951283948411,5.4561490346479955,5.870364719583405,6.515699838284043,6.559185865787734,6.680886920719692,6.678071905112637,5.902073579310743,4.426264754702098,5.066089190457772,3.925999418556223,6.87528859822269,6.412781525338476,5.990954860396993,4.842978831788326,5.523561956057013,4.817623257511431,5.0916998341368105,5.307428525192248,6.970393537914677,5.77082904603249
PKM,12.775239889367622,12.582988716520736,12.675273442740764,12.365174159244491,12.844391930379617,12.874116854444512,12.91053030829409,12.954759753096981,11.901960487369825,12.80922550904567,12.690325422536619,12.820697537221527,12.954123592070324,12.004150226290873,12.463575459301564,13.079051376876311,12.590376524578538,13.031752886614166,12.418537843147979,12.766818743584448,12.000387390500425,12.698053484163538,12.65028887089787
PKMYT1,8.730979533425923,8.727580156167733,9.004782263459598,9.219652565103807,8.421644094048272,7.842350343413808,7.692092375427572,7.754887502163468,7.841721581128462,8.684047261613019,8.252192340122386,8.499447297485176,8.163901213814542,7.290018846932618,8.012345190419829,8.166916251569974,8.051480865341334,8.63734941083314,7.975561406273617,7.709428501368347,9.420381341196636,8.346513733165635,8.177419537989236
PKN1,9.66870773811566,9.409390936137703,8.64745842645492,9.124896745892945,9.027905996569885,8.98071082890019,8.67065624911844,8.757889990324992,8.654277995261236,9.017365205292732,9.009548726972257,8.825594849463382,8.714588975599154,9.199426967670897,9.112439506781552,8.970105890612182,8.962606859121063,8.662134274799074,8.99378756313484,8.72246602447109,8.968090752045256,8.330916878114618,9.177419537989236
PKN2,9.996049727519756,10.137887713102227,10.10682463009568,10.494755602160454,9.946028989515476,9.900564957359103,9.687375683437468,9.552092672771614,10.349170630861103,9.19007157455409,9.897240425574799,9.749199030060948,9.504620392403552,10.576767756097613,9.76254814256653,9.55727222306003,10.223277732538243,9.593391122791736,9.979996729474191,9.725195817226663,10.026661757561422,9.782015335004195,10.26455988773863
PKN3,7.7073591320808825,7.202613620148487,5.364572432295856,7.589463892956097,7.445428759238323,6.729280846027402,7.005624549193878,6.011227255423254,7.056366761024529,6.04220656012069,6.673839055990439,6.79051141189419,6.189824558880018,4.8529975876133165,6.350497247084133,7.122051447713891,7.202613620148487,4.977279923499917,6.483815777264256,7.111657346263132,6.592457037268081,6.897240425574799,7.0800180290891745
PKNOX1,8.39059890555246,9.040289721025717,8.446669787307012,8.393175914348806,8.960581211353475,9.387586565819353,8.954196310386875,8.701826258412055,9.647098607263409,9.232420927176076,9.389953933464724,9.006466343465094,8.88264304936184,9.177170346341516,8.842978831788326,9.341852355795773,9.069584027819754,8.493455200926176,8.828771193857177,8.635173946674923,9.322829497628895,8.936932336522394,9.424586226251101
PKNOX2,10.573363164450592,10.177544117674206,10.704768239362599,10.466076461396252,9.882795869132218,9.721099188707186,10.23744899563932,10.701566383595376,8.662490363913776,10.310499179152215,10.020979938904212,10.532355925288847,10.635446059160259,8.61691636257881,10.322040801034905,10.090244770936422,9.92510932390122,10.93649071771147,10.214683391738413,10.589557522773497,10.367633159398164,10.5432251980507,9.795390331122642
PKP1,6.979568100095187,7.082149041353872,7.381975478557301,6.651051691178929,4.832890014164741,6.9354597478052895,7.094869432718697,6.388878338811989,4.491853096329675,7.534497433738168,7.234577959784565,7.20163386116965,7.104336659814735,5.812498225333564,6.646738698307846,7.274261661257048,5.897240425574799,6.098032082960526,6.39746072605472,6.719731056749852,7.422905742612183,6.906890595608519,4.452858964713811
PKP2,7.295539370406834,6.986410935252045,6.704595347632403,6.307428525192248,6.452858964713811,8.052568050804153,7.987548258953743,7.261154672615571,4.145677455195635,6.754887502163468,6.339850002884624,7.938991438775543,6.531381460516312,4.689299160535892,7.00337736020232,6.976134472831654,6.402585758232587,6.472487771462744,6.604367899893749,7.903279342056139,6.854245054220128,6.578938713093386,6.733354340613827
PKP3,7.6546360285279675,7.619853147391168,7.474922700379797,8.287250643254616,7.354910511586791,7.599912842187128,7.609548138999429,7.926592510051067,6.733354340613827,7.977279923499917,7.177917792195843,7.543031820255238,6.986410935252045,6.813781191217037,7.011227255423254,7.756889855074617,7.678776174123884,8.03232128705788,7.933690654952234,7.734032139564932,8.497452695977238,7.53605290024021,7.334496768390418
PKP4,11.870595902187999,11.88176402140134,11.455429972702374,12.102927089560064,11.636851156626534,12.282769906054247,11.492303868100532,11.52933293954204,13.404436434357292,11.255441721182292,12.080784224014312,11.184689416618847,11.270236916583537,13.074492725597455,11.736275076822182,11.290594888082572,12.264911693074465,11.387317300800396,11.782302075739285,11.155513978283537,12.337231630303995,12.013846052731347,12.663624811755222
PLA1A,6.157852169141737,7.314696525656286,6.804776377955828,6.948367231584678,7.619853147391168,7.865423978313134,7.539158811108031,7.2677230516274225,8.11790278909403,7.783980413683795,7.351380980674333,7.311975314461157,7.401732849522621,7.147713722352154,6.643856189774724,7.339850002884624,7.518849828707692,5.773468927905195,7.084276910531492,7.419538891513785,7.2259304111710545,5.361066488794321,7.434628227636725
PLA2G10,7.365447588550105,4.5109619192773796,6.022367813028454,5.095924419998536,5.889960199658641,4.321928094887363,6.044394119358453,6.656782364218995,6.955359305242994,6.8060662260890314,4.817623257511431,6.343407822297814,5.649615459063409,6.08533966935737,5.022367813028454,5.274261661257048,4.153805336079036,5.116863757690899,6.692092375427572,3.5360529002402097,6.050936965225225,5.442943495848728,4.121015400961366
PLA2G12A,10.887677574256207,10.955141315108218,10.355020670411026,10.631086088457762,11.06931549454008,10.892618706027644,10.908542737317342,10.867896463992654,11.490199060456197,10.860931769155533,11.069785394983302,10.969962045451197,10.677719641641009,11.388017285345136,10.737416365937063,10.97699364608239,10.798066720363062,11.110287544154634,10.932510053379895,10.84069925759864,10.448426084970663,10.784144049485127,10.907641803665527
PLA2G12B,7.263973354803409,5.296457407371244,7.340740280630179,8.00450139223494,6.213347281733441,5.28909670241999,5.602884408718419,5.692092375427572,6.076815597050831,7.204571144249203,6.614709844115208,6.662490363913776,6.696272083925863,5.4822029262959555,6.529820946528695,6.666756591884804,5.5576551547254205,5.632268215499513,6.459431618637297,6.821455119102458,6.4379600883344725,6.427941332509482,5.4886435398537845
PLA2G15,8.474922700379798,8.584210901308017,7.233619676759702,8.222553427423428,8.566815154010897,8.383272283175753,8.807354922057604,8.16641418264516,8.048759311919856,8.542644986886279,8.135965742427338,8.682643520280294,8.733693279894345,8.295998461911388,8.44335800383632,8.73809225962049,8.366322214245816,8.382840144475237,8.337621901992508,8.284014344738006,8.24269776790801,8.654277995261236,8.473705749619416
PLA2G16,10.783161956158645,11.364572432295857,11.006466343465094,11.16496976045723,11.690085298984672,12.26285828484952,11.00337736020232,11.221345443562441,12.898261267289515,10.815383295813538,11.6797879588901,9.968954727542215,10.462706750670158,13.062569003042574,11.170425850272508,10.294620748891626,11.960979330981448,10.377969643818794,11.266435192304751,10.591709333161742,11.922026839405897,11.365283537185476,12.334692287693859
PLA2G1B,6.434628227636725,6.0,6.869131119644294,6.4886435398537845,5.20163386116965,6.008988783227255,4.602884408718419,5.53605290024021,5.0574502721839,6.002252451731379,5.635173946674924,5.730639955916791,5.112700132749362,5.325530331567558,5.640967910449898,6.163901213814542,5.877744249949002,6.157852169141737,4.292781749227846,5.804776377955828,6.078951341394822,5.321928094887363,5.569855608330948
PLA2G2A,6.918863237274595,5.137503523749935,7.940754047474802,7.054197294388812,4.722466024471091,6.95303237725324,7.273329386561673,5.141596278383818,6.381975478557301,6.177917792195843,7.304693557471008,6.787902559391432,5.0916998341368105,6.407692648665677,6.766860143829545,7.7582232147267245,7.2686589550276715,6.626439136697315,7.236492618381302,6.697662633470518,7.1838834590322325,5.9354597478052895,7.590961241342599
PLA2G2D,5.181897643108388,4.84799690655495,4.791814071161826,5.236492618381302,4.371558862611963,4.491853096329675,3.6667565918848033,4.452858964713811,4.465974464504069,5.048759311919856,4.478971805032942,4.392317422778761,4.78135971352466,4.542258049766918,4.529820946528695,4.620586410451877,4.832890014164741,4.944858445807539,4.24031432933371,4.842978831788326,4.8529975876133165,4.733354340613827,3.84799690655495
PLA2G2E,7.177917792195843,7.078951341394822,7.181897643108388,6.6293566200796095,6.350497247084133,6.141596278383818,5.539158811108031,7.144658242831882,5.880195728943098,5.872828759534886,5.405992359675837,7.140574177709902,4.71699089440494,6.752213367865143,6.690696443977697,6.529820946528695,6.91528186586766,5.189824558880018,6.292781749227846,4.666756591884804,6.624978179569036,5.177917792195843,4.958842675243241
PLA2G2F,7.138527801422274,7.908692838242504,7.742140985498147,7.45450493755737,6.314696525656286,6.38543103719352,4.954196310386875,6.79051141189419,6.829088444004886,7.132371198732537,6.997744026059632,6.303780748177103,5.06177619758669,7.024585638278273,6.303780748177103,7.113742166049188,6.022367813028454,7.272396509037485,6.896029602976752,4.632268215499513,6.475733430966398,5.840463233869542,6.679480099505446
PLA2G3,6.026800059343715,5.730639955916791,5.862947248020921,5.752213367865143,4.733354340613827,4.53605290024021,4.638073837180719,5.224966365000275,6.719731056749852,5.807354922057604,5.197708157955851,6.540709262671431,4.9818526532897405,5.462706750670158,5.087462841250339,5.96116025813664,5.452858964713811,4.877744249949002,5.1001366712854495,4.760220946466509,6.022367813028454,5.197708157955851,4.638073837180719
PLA2G4A,6.9954845188775066,7.2143191208007655,6.9576824861651225,6.944858445807539,7.934870291192027,7.669593751188333,8.048214384608036,6.255500733148386,6.736063627871814,7.549207089355683,8.112178833722592,7.655351828612554,7.996614714815362,7.2469780596147215,7.853621455748828,7.877744249949002,8.768845959753389,7.595443984589479,7.827183895819525,8.617283787779035,7.90026304356897,7.7950655826596185,7.608069967721664
PLA2G4B,10.473502824653767,10.755054471093796,10.324068007514905,10.658657792126085,10.28921200272302,10.307428525192247,10.565387732264997,10.585150339409124,11.1184220243132,10.008708729835927,10.600749214098085,10.3741700760685,10.129283016944967,10.96607279482021,10.441595521802228,10.302410450425622,10.566339503668358,10.44201041720832,10.37623394012389,10.603069928559334,10.899583506444383,10.366322214245816,10.626256597943243
PLA2G4C,9.993363012136369,10.502334580197997,10.28123458464702,10.460353501260736,11.322209843748894,11.37514806393166,10.64178082362639,10.217351905270334,11.916439322580777,10.218926437226274,10.578372691360805,10.251364055064881,10.28065479319892,12.406072105502506,10.346846113086675,10.020146573111777,10.881725790642234,10.127349541059118,10.802193216941825,9.934722889399726,11.086202584818535,10.753049567413788,11.641555060353332
PLA2G4D,6.60139939053183,7.167919865551935,7.663913842115978,6.620586410451877,5.388878338811989,6.343407822297814,5.778734244117836,6.529820946528695,6.447909748742077,6.940166750482817,6.22881869049588,6.427941332509482,6.17192735435346,6.1799090900149345,6.301953395126096,6.877744249949002,6.053111336459563,6.457791260256042,7.074676686294496,7.08533966935737,6.949534933017012,6.892391025913404,6.604367899893749
PLA2G4F,8.1184220243132,7.920650594563984,8.487438112928714,8.08268130295035,7.496654082593496,7.85049941375812,7.4212232992251375,7.2006534363674675,7.653919873119422,8.451623251541141,7.528258742758412,8.121015400961365,8.276124405274238,7.883865154509794,7.8820316083521,7.441284271927038,7.658925511492373,7.734032139564932,7.222070355247179,7.864805194241504,7.146695948030656,8.012903833230638,7.655351828612554
PLA2G5,8.481395824154129,8.795065582659618,8.519636252843213,8.915879378835774,7.960581211353474,8.562624039099871,8.912290583351108,8.350055177204501,8.001126665454285,8.2747275727873,8.38629363515099,8.837627933171404,8.699745947971008,7.633721812641012,8.512937943474656,8.581200581924957,8.013462259806563,8.94192792470872,8.682643520280294,9.05012073038541,9.07521171134824,8.731658448751812,8.24174486494015
PLA2G6,10.266903637812849,10.384675840669548,10.486131096181488,10.158862106208455,10.052296331236368,10.081217110782434,9.993221467368938,10.004360936114411,10.64421681845824,9.831782257264353,10.161383860111991,10.073338254951734,10.044667331184076,10.524149891285235,9.997885127829111,10.159619095315925,10.110613805500897,10.296916206879288,9.935607074334994,9.8382584817133,10.199058823653022,9.876209957513753,10.160753834755505
PLA2G7,7.825912798784975,7.282625134191674,6.997744026059632,6.878970510151082,7.673839055990439,7.021257620560519,7.541483864054276,6.906890595608519,6.943686951597095,7.332707933640605,7.035623909730721,6.825276830054866,6.745506265869159,7.133399125417198,6.602884408718419,6.978424465440858,8.66035250967092,7.04220656012069,6.682292371430833,7.261154672615571,6.762880292916999,7.105384749247602,7.290018846932618
PLA2R1,6.944858445807539,7.295539370406834,7.49425558654498,7.2992080183872785,7.22881869049588,6.412781525338476,6.5530532527664125,6.569855608330948,6.560714954474479,7.5530532527664125,6.968090752045256,6.815063017192867,6.309248960816616,6.112700132749362,6.534497433738168,6.373300196608388,6.682292371430833,7.498250867527825,6.376776571882982,6.719731056749852,6.757556688939453,6.7865963618908065,6.501439145158873
PLAA,8.973840839533146,8.982423226775877,8.98099636973059,8.705286790272472,9.185123207360554,9.014020470314934,9.162391328756906,8.731997786643742,8.534886457615647,9.051752738524252,8.814422246566794,9.220861966667538,9.233619676759702,8.486231677981012,9.226412192788786,9.10800164646591,8.886611111851002,9.116343961237469,8.94251450533924,9.141851690448021,8.635173946674923,9.247927513443585,8.866042497096837
PLAC1,7.346070440785166,7.373300196608388,8.296457407371244,8.303780748177102,5.4495613746132365,5.388878338811989,6.92955431573285,7.148730779173189,6.48058827023386,7.283551423174307,6.08533966935737,7.1426176554465775,6.908092340818271,5.462706750670158,6.133399125417198,7.074676686294496,5.904484097901423,7.277054876148728,5.968090752045256,4.446256229889564,7.098032082960526,4.364572432295856,6.343407822297814
PLAC4,8.596935142387233,7.355791546753647,6.812498225333564,7.2006534363674675,6.598424760527719,6.60733031374961,5.977279923499917,6.74416109557041,7.840463233869542,6.9342805936400245,7.692092375427572,7.112700132749362,6.714245517666122,7.017921907997263,6.0574502721839,6.496654082593496,5.94251450533924,7.102238193930738,6.821455119102458,6.549977142771825,7.862947248020921,5.599912842187128,7.622051819456376
PLAC8,7.824004050933153,7.7475216725404215,8.56109697355281,8.51175265376738,7.570614721761189,7.553821256532693,7.529820946528695,7.467605550082998,7.567575868524113,8.07360604057494,7.28909670241999,7.44045394382303,8.086401645880029,7.756889855074617,7.979568100095187,7.872828759534886,8.90327934205614,7.890568290306586,6.832890014164741,7.829722735086059,7.374170076068501,7.396604781181859,7.663202278579536
PLAC8L1,8.784961950204856,8.474517164174488,8.16037568743582,8.320123598040615,7.811214117513239,7.594697827323873,7.733354340613827,7.854868383260237,8.330020515836084,8.609548138999429,8.323279987887322,7.884475819086485,7.618385502258606,8.527085978807456,7.975561406273617,8.120497098444245,8.196233260869594,8.39059890555246,7.998308350354287,7.727239777484807,8.414896604211503,7.692789834972647,7.985272714253447
PLAC9,5.177917792195843,5.332707933640605,5.074676686294496,5.307428525192248,4.632268215499513,5.06177619758669,5.548436624696042,4.754887502163468,4.614709844115208,5.9886846867721655,4.8875252707415875,5.048759311919856,4.776103988073165,7.278914019499939,6.829088444004886,5.078951341394822,4.560714954474479,6.431288654291593,4.897240425574799,5.498250867527825,8.519636252843213,5.773468927905195,4.990954860396993
PLAG1,7.584962500721156,8.397032817096848,8.077349829621605,7.792464959979944,7.447909748742077,7.279842693520348,7.363696744838992,7.323730337521348,8.5453506448223,7.651051691178929,7.435461914479276,7.859224161978204,6.877744249949002,7.998872453994275,7.070389327891398,6.965784284662087,7.343407822297814,6.9259994185562235,7.187846909439575,7.483815777264256,7.96116025813664,7.5530532527664125,7.855491443101874
PLAGL1,9.16339809435316,9.565482937665822,9.044667331184076,8.884475819086484,8.575161033425394,8.277054876148728,9.02735313393009,8.98071082890019,8.876516946565,8.735048241290857,8.697315121716246,9.018478395965932,8.59656249740495,8.965207091199341,8.960001932068081,8.919757192714261,9.334720216859987,8.88782986169403,8.996049727519756,9.117643101389092,9.600470477331951,9.260919533662905,8.716648007881426
PLAGL2,8.918266959092563,9.015972507973565,8.824640580853423,8.771159295556854,8.55765515472542,8.979568100095186,8.558420713268664,8.634448062362308,8.81985974678364,8.860776615631602,8.687550651000702,8.60584986719498,8.74416109557041,9.204815648112325,8.639159795109968,8.83035674741922,8.979568100095186,8.93191939010004,8.772479538193846,8.517669388133811,8.91707366287822,8.67595703294175,8.605479518061669
PLAT,9.46188866443282,8.945151170783868,9.008148459910094,9.667111542075027,8.959422420093674,9.57912733766591,9.293471648838134,9.086401645880029,9.401519543535555,9.422485315670292,9.145167939018386,9.09196423348528,9.902073579310743,9.327103486219304,8.968666793195208,9.158609688214478,9.615261790193824,9.096715154488535,9.359529955322913,9.100662339005199,9.733184841108153,9.112960711643034,9.941487832669853
PLAU,6.491853096329675,6.416164164733128,6.671010241278451,6.729280846027402,7.012345190419828,6.718361626138354,8.600656307826302,7.387155717662981,6.613236954716332,7.3264294871223035,5.491853096329675,7.08533966935737,7.035623909730721,7.036723106005525,7.260213886771416,7.2695942516833725,10.435566091468951,7.2630344058337934,5.388878338811989,6.82781902461732,7.364572432295856,6.4822029262959555,6.910492832288714
PLAUR,10.035761355073644,7.987548258953743,9.261859859614974,8.711494906650088,9.178166854784443,8.827183895819525,10.200162973999701,9.417641579138627,8.634084983200736,8.91169158187234,8.740792672277681,8.720415284906329,10.150508905163967,8.788555214928863,8.635173946674923,9.549207089355683,9.849561482178293,8.774128144293584,8.365010076783024,9.388017285345136,8.89208739652348,9.207990433232961,8.820498107431618
PLB1,8.06339508128851,8.06285565520599,7.416164164733128,7.970393537914677,7.041111535369152,6.922435740233148,7.990387651802744,7.401732849522621,7.050936965225225,8.094869432718697,7.867896463992655,7.684397983637571,6.712870867689905,8.16591193893569,7.879583249612783,7.8067107179652355,8.010108453474288,7.867278739709662,7.222070355247179,7.633721812641012,8.25502856981873,7.678776174123884,7.689997971419445
PLBD1,7.619119511453218,8.059614856297223,7.710117632043446,8.035623909730722,7.60139939053183,7.791814071161826,8.08214904135387,7.249824548616183,7.6858000197448915,8.252192340122386,7.548436624696042,8.40896655165431,7.932510053379894,8.478567405579449,8.245077275359671,8.445842553889342,9.250535294196313,7.354910511586791,7.756889855074617,8.22448410023199,7.8060662260890314,8.354910511586791,8.339404657907824
PLBD2,10.471167133724391,10.622234890967425,10.191799501065075,10.444290211598805,10.695837262185663,10.653740778706569,10.462808978839618,10.112700132749362,10.30069574592415,10.689735957003212,10.5730790854813,10.388232596895552,10.296801520680184,10.468318570557583,10.555835323395195,10.881802251147374,10.459841416975769,10.612131300013433,10.626256597943243,10.433168115419818,10.278449458220482,10.756639712890914,10.723319639690887
PLCB1,12.966307166847738,12.424822387351801,13.193663956057343,12.82900913800806,12.730873424040169,12.534643329985538,12.98377743509984,12.802152818329587,9.944126373411008,12.454067909146877,12.614410785131119,12.642999335190312,12.998837203978002,9.498250867527826,12.607029720969923,12.52965016285985,12.163586784713,13.109716409197919,12.68514298496623,12.97665361785045,13.03981011304817,13.153061127892174,12.173770814758106
PLCB2,6.898450232807866,6.7481928495894605,6.592457037268081,7.006746832440585,7.290018846932618,6.387155717662981,6.675251386050259,6.28909670241999,6.694880192799191,7.016808287686554,5.507794640198696,6.872828759534886,6.399171093819823,7.45450493755737,7.150762744355418,6.60733031374961,8.0574502721839,5.840463233869542,6.542258049766918,6.565292520581023,6.898450232807866,6.5576551547254205,6.459431618637297
PLCB3,8.060155495254604,7.960581211353474,8.13134253912326,8.248876342837134,7.745506265869159,7.884475819086485,7.968090752045256,8.047123912114026,8.206037546246591,8.10013667128545,6.949534933017012,7.7251958172266635,7.673839055990439,7.890568290306586,7.390598905552461,6.7251958172266635,7.519636252843212,7.8875252707415875,7.788555214928864,7.285402218862249,7.946028989515477,7.888743248898259,7.6858000197448915
PLCB4,8.862017376869884,8.428778891337586,9.164152707764606,8.432541900388259,9.107478646626618,8.678776174123884,9.15532422905059,9.76171743197705,8.468420401864552,9.07815080773465,8.768845959753389,9.166916251569974,9.044120855783266,7.166916251569974,9.104074518441998,8.99859042974533,8.290018846932618,9.148476582178278,9.031494448727353,9.121792505769214,8.778734244117837,9.103550092757965,8.397888508130764
PLCD1,9.833996921139217,9.696793697082816,9.691045553487179,9.916028718418836,9.4231159101471,9.578750063855995,9.507398240954304,10.02319989708933,10.867433195578434,9.960436413336502,9.948805230386066,9.847057346091336,9.71647653405453,10.393819447943992,9.571942209897733,9.913188619508889,9.754052367528924,9.952450058359,9.501240084097379,9.034798962577268,9.720073211391771,9.155830171556525,9.912140856295721
PLCD3,9.415530523683096,9.167418145831737,9.184131493940587,8.88782986169403,8.422905742612183,9.04630551649358,8.699745947971008,9.164655564179906,9.456970381121014,9.863721683082133,9.109569509370688,9.639521599510834,9.455121693551469,9.188588845707349,9.187352073200497,9.66604642940879,9.209209646557353,9.146695948030656,8.390168956200183,8.916476644437717,9.414262406073565,8.955359305242995,8.5713734359732
PLCD4,8.228337711981379,8.817303475831991,8.445842553889342,8.329123596291566,8.006746832440585,7.582706526780788,8.33851355532181,7.729960561018015,7.669593751188333,8.501837184902296,8.269126679149418,8.508190930557152,8.320574933893157,7.71699089440494,8.200653436367467,8.435045131278086,8.048214384608036,8.231221180711186,8.412358137208985,7.911092331587135,8.099084760891863,8.059614856297223,7.377644358399907
PLCE1,7.937815168803419,8.13903966768306,7.7989577479004275,8.3741700760685,7.864805194241504,7.996049727519757,8.113221243479568,7.614709844115208,8.404290064444837,8.31650781910311,8.164404157881302,7.679480099505446,7.8060662260890314,7.803485375595953,8.40173284952262,8.21334728173344,8.205060110544645,7.727239777484807,8.409390936137703,7.932510053379894,7.940754047474802,7.970393537914677,7.4886435398537845
PLCG1,10.054332981672324,10.036036206482532,9.9237731513984,9.990671283975267,10.181152256865566,9.990954860396993,10.301038849903147,9.85735900975864,10.56138342149198,9.848309957449287,10.014299494596028,9.708911437254017,9.866969778354827,10.213225755806494,9.742983041811604,10.089715292981719,9.946613905412761,9.823685680626026,9.589838375772187,9.817463375531892,9.562814808692334,9.813941481761159,10.09500134832624
PLCG1-AS1,6.643856189774724,6.334496768390418,4.837943241891027,5.9954845188775066,6.733354340613827,6.102238193930738,7.541483864054276,6.869131119644294,7.191799501065075,6.813781191217037,6.886306263452426,6.575917361118149,6.807354922057604,6.589463892956097,6.106432077816929,6.894817763307944,6.485426827170242,6.219168520462161,6.598424760527719,6.487036080031899,6.905687848526862,5.402585758232587,7.048759311919856
PLCG2,7.549977142771825,9.134426320220927,8.597307691140985,8.408542042296858,7.22013644739608,8.161383860111991,8.483009577164546,7.939579214314693,8.274261661257048,8.404715826596632,8.28169825009883,8.479780264029099,7.928962440835979,8.590212761408358,8.787249608467912,8.300123724569014,8.225930411171055,8.300123724569014,8.128767676685552,7.801546703356778,8.449561374613236,8.187846909439575,8.275658944698852
PLCH1,10.163272287068068,9.784634845557521,9.203837383934554,9.532161084983212,9.788065750957793,9.406417619823614,8.748863714535698,9.417641579138627,9.02403150151675,9.356672044212097,9.152031270807399,9.469234793667656,9.13647851834917,7.80928581019891,9.172427508645482,9.681589817221239,8.81698362325538,9.468216732062436,9.382407876294957,9.27262978497637,9.116863757690899,9.18957750090512,8.843921051289035
PLCH1-AS1,7.879583249612783,7.77082904603249,7.538382960032119,7.807354922057604,6.931919390100041,7.107478646626618,6.9920886090139955,6.7615512324444795,6.663913842115978,6.28909670241999,7.2162608371650565,7.040015678847879,7.651769271417989,7.361066488794321,7.6653359171851765,7.071462362556624,7.149747119504682,7.673839055990439,6.7114949066500875,7.836050355058069,5.85049941375812,7.985272714253447,6.856736756119109
PLCH2,7.418695949602051,8.230260664669787,7.888134388352869,7.8060662260890314,7.170926525287385,7.869131119644294,8.185371029235403,8.020702203791044,8.278449458220482,8.198690585668917,7.489446598622579,7.627169060841846,8.396604781181859,9.379594971687071,7.918863237274595,8.217715411350675,8.055282435501189,7.844234987758751,7.66746640495737,7.8060662260890314,8.399598369120115,7.914684105328389,7.763544364293921
PLCL1,9.765037408222726,9.872213143975774,9.630631166169476,9.880807948362804,10.443565213178276,10.851670971390286,9.807032855968336,9.827977763137685,10.51422090935813,9.973553878808005,10.321702656174365,9.380028083380774,9.847213982000603,11.247512204276726,10.049031698410024,9.490850876740298,10.625160880137999,10.001830384818946,9.931328484893791,9.593391122791736,10.531088992689337,10.252547173911646,10.993929052375465
PLCL2,9.823685680626026,9.740118042833128,9.908092340818271,9.75187875229113,10.415530523683096,10.199058823653022,10.051072959479075,9.627898615871748,9.307883849494871,9.869439618531578,9.963185093614129,10.20053083640641,10.256208688527387,8.791162888555018,10.256562535982267,10.10341895654546,9.683170083352344,10.375582512490507,10.132756757072782,10.1705510353167,10.134683004687556,10.392424762166547,9.641148597411233
PLCXD1,9.136734837980455,10.795877316795076,10.633358550637105,9.88508622529017,9.79197682089869,10.177668686602392,10.544771287994667,10.65033375384593,10.409921241249679,9.606405212697785,9.611762560064872,10.208843990734614,10.71681946132995,10.094077685671905,10.454607748534851,10.151904468342726,10.035623909730722,10.212496385193948,10.560905976658258,10.651320825596441,10.248283397598058,9.21747308414075,9.968954727542215
PLCXD2,10.322942133381842,9.800576389426542,10.154185209265297,9.840463233869542,9.853933288677933,9.53818893205242,10.034248735628992,10.582894659406847,9.027629591733156,9.502632935082918,10.138399806475565,10.202613620148487,10.012205495910797,7.338959175415203,9.995767150877802,9.773633760243664,8.80896417491926,10.092492886859056,10.127994320976393,9.810571634741146,8.921245888585588,10.199304263436003,9.474111513942407
PLCXD3,9.241029774446755,9.321477182228312,9.521011464397771,8.769507291436245,9.385215307093546,9.080018029089175,9.110613805500897,9.599540965644048,8.947198584262056,9.15911448004639,9.051752738524252,9.714417256853384,9.321251673038187,7.804776377955828,9.523757961089702,9.511159643534647,8.525129251203973,9.351822644550701,10.533427076865156,9.891176124754544,8.959132576789656,9.677367292136049,9.176671833882898
