gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
SPATA2,1388,ENSG00000158480,1171.2163817316953,-2.345266335931705,0.1796519257129691,-13.054501512434388,5.990082700810485e-39,1.980349803483933e-37,36.70325809039257,Down
STAT4,1407,ENSG00000138378,480.4010858504048,-4.331667568357071,0.3327918866185897,-13.016145352490406,9.904597000776767e-39,3.230319594266122e-37,36.49075450826953,Down
VDAC3,1565,ENSG00000078668,3766.231110613606,-1.6267247405040042,0.1284475365678671,-12.664507112944907,9.30026618915153e-37,2.7271872520563685e-35,34.56428504183729,Not Significant
SLC25A4,1680,ENSG00000151729,3975.468878798166,-2.2700396070892226,0.1824014255489569,-12.445295316400577,1.4833471632735932e-35,4.0521585416232416e-34,33.392313571109106,Down
PPID,1709,ENSG00000171497,937.069986306607,-1.3770083016732817,0.1111809113654079,-12.385294244869044,3.1393136706691946e-35,8.43043409770761e-34,33.07415006222162,Not Significant
HSP90AB1,2138,ENSG00000096384,32679.059331793007,-1.6737003736539742,0.1439752351457254,-11.624918493516809,3.078870902416895e-31,6.609856508176074e-30,29.179807968409023,Not Significant
VDAC1,3083,ENSG00000213585,6801.462173739905,-1.4113433495795258,0.1357870957854695,-10.393795827324505,2.646080459710626e-25,3.9396676927103394e-24,23.404540408963417,Not Significant
H2AC6,3404,ENSG00000180573,3399.085260487295,2.627131277149945,0.2610578425381098,10.063406835848768,8.017485307879151e-24,1.0812656176890408e-22,21.96606760657713,Up
DNM1L,3637,ENSG00000087470,5738.023102474714,-1.0902137919511548,0.1106111022797815,-9.85627816268886,6.439211811507883e-23,8.127956173618843e-22,21.09001864679328,Not Significant
H2AC12,3742,ENSG00000274997,1170.3291577257908,12.981269765501231,1.3311418651259648,9.75198069085809,1.8090367592655184e-22,2.219416965595294e-21,20.653761098468458,Up
HSP90AA1,3971,ENSG00000080824,35915.88220146621,-1.7166562459594117,0.1797660378572353,-9.549391344558238,1.304604821673002e-21,1.5082768886214985e-20,19.82151892361086,Not Significant
IRF9,4049,ENSG00000213928,530.9010476590919,-2.227401665119133,0.235019811182281,-9.47750597668366,2.6043306989387468e-21,2.9529251858263263e-20,19.52974755601304,Down
