gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
PRF1,17686,ENSG00000180644,140.24500359308436,2.483391006944197,0.5443265134591726,4.56231865532757,5.059178537698615e-06,1.313521443035326e-05,4.881562833029488,Up
BCL2A1,17705,ENSG00000140379,162.97580176858435,2.595628136174096,0.5692723648373987,4.559554084301079,5.126235383563503e-06,1.3294838246056877e-05,4.876316942219009,Up
NGFR,17785,ENSG00000064300,761.6863331597622,2.560498578771421,0.5631769508249258,4.546525874364841,5.453866788796137e-06,1.4081132171837815e-05,4.851362425008241,Up
CAPN2,18185,ENSG00000162909,8409.18296845825,0.9297719911737956,0.2082057911011489,4.465639434217757,7.98299597638426e-06,2.015765744152324e-05,4.6955599394553,Not Significant
LMNB2,18406,ENSG00000176619,2890.5842994050463,1.2358610638556369,0.279674221075085,4.418930922932083,9.919034200479028e-06,2.474423997828104e-05,4.6065258810448935,Not Significant
CTSD,19386,ENSG00000117984,6452.532637562338,-1.4386800299677405,0.3400235203383523,-4.231119154745918,2.325314436203842e-05,5.5076261741460536e-05,4.25903554481583,Not Significant
PARP1,19392,ENSG00000143799,9053.871773284674,0.5902600782766507,0.1395537334154513,4.229625849703691,2.3408029970428303e-05,5.542825474511618e-05,4.256268795708426,Not Significant
TNFRSF1A,19438,ENSG00000067182,2291.7447210334703,1.3056089796613957,0.3092791416871175,4.22145823523468,2.427269324946641e-05,5.733969580270317e-05,4.241544615392985,Not Significant
TUBA8,19509,ENSG00000183785,51.11286183397864,-1.1712719511704617,0.2782628864965463,-4.209228064573386,2.562446400405475e-05,6.031271202102502e-05,4.219591142607065,Not Significant
NRAS,19776,ENSG00000213281,2550.5815085316062,0.7404166850781189,0.1781041862510939,4.15721101599638,3.221563997219913e-05,7.480277105543592e-05,4.1260823134751945,Not Significant
BIRC2,19945,ENSG00000110330,2606.178973193422,0.5566854760114764,0.1349308494346744,4.125709415925605,3.695936938665235e-05,8.509030390075517e-05,4.070119925253954,Not Significant
ATF4,19949,ENSG00000128272,7059.405465493033,-0.7765845143257266,0.1882554071705534,-4.125164456084738,3.704699394223674e-05,8.52749377855365e-05,4.06917858877085,Not Significant
BCL2,20677,ENSG00000171791,2086.0696884480367,1.0053431885502462,0.2527330606984219,3.9778855436324942,6.953082484322734e-05,0.0001544145774969,3.811311702526067,Not Significant
NGF,21469,ENSG00000134259,16.255919051703344,-1.6827250409986578,0.4394143896384044,-3.829471862274192,0.000128418564791,0.0002746673923506,3.561192895594956,Not Significant
MAP3K14,22049,ENSG00000006062,743.817956361388,0.707689492354091,0.1901560912287829,3.721624102499282,0.0001979455404643,0.0004122384201208,3.384851534951536,Not Significant
MAPK1,22348,ENSG00000100030,12476.079348475048,-0.6141246283551082,0.167476346651991,-3.666933514087418,0.0002454765873191,0.0005043863423992,3.2972366816171306,Not Significant
FADD,22400,ENSG00000168040,103.33113684402412,1.027922819252094,0.2811187874118614,3.656542590823377,0.0002556399527206,0.0005240499204895,3.280627340572621,Not Significant
TNFRSF10A,23173,ENSG00000104689,96.68699619535948,1.2638203037899804,0.3595177253154775,3.5153212617847305,0.0004392223075469,0.0008703515830181,3.060305276438316,Not Significant
