gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
KIAA1217,-1.7371494294968761,1.72840653696092e-18,2.54469358461474e-17,16.59436450508465,Down
KIAA1324,-1.633603837850065,2.4808906876040156e-09,8.6308794008256e-09,8.063944951739204,Down
KIAA1324L,-1.0578120604545824,7.775898860495307e-10,2.9114867352120737e-09,8.535885184205217,Down
KIAA1328,0.07159351504747753,0.5279729839911025,0.567969283832512,0.2456751505966452,Not Significant
KIAA1522,-0.5941302572934837,1.5964790472772687e-07,4.3753950508449423e-07,6.358982728777345,Not Significant
KIAA1549,-1.5265521225971763,1.1420790330493604e-14,8.204210251905308e-14,13.085963218358248,Down
KIAA1549L,-2.670038423707029,1.4233534510509165e-22,1.0010598697289858e-20,19.99953994817962,Down
KIAA1671,-0.49808893185278674,7.367498043278573e-06,1.6124534720876088e-05,4.792512808232007,Not Significant
KIAA1841,-1.136974645775183,7.870855820506903e-10,2.944922294595843e-09,8.53092616012084,Down
KIAA1958,0.37443392714554685,0.056024663868693404,0.07116923678413835,1.147707691503614,Not Significant
KIAA2013,0.5585638984007766,1.2390311792037983e-06,3.016859776452008e-06,5.520444875349831,Not Significant
KIDINS220,0.27105115478018665,0.0001101647255709369,0.00020509830593237025,3.688037926795271,Not Significant
KIF11,0.8666178647407556,0.0001172684123335929,0.00021763781513901913,3.662265642616485,Not Significant
KIF13A,0.1204193632722694,0.34202102661659983,0.3818617254158734,0.4180938694447021,Not Significant
KIF13B,0.5559563221474216,3.7641100219489307e-07,9.876637564523928e-07,6.005390882914126,Not Significant
KIF14,0.607671054093425,0.015153971441444009,0.020911797525386543,1.6796086347192047,Not Significant
KIF15,0.993463007026842,2.1652673196001118e-07,5.82083355622871e-07,6.2350148189671195,Not Significant
KIF16B,-0.018037055035059826,0.8490150285488176,0.8680284286577588,0.06146605108271004,Not Significant
KIF18B,0.8866345454646984,3.2095650470167486e-05,6.4470016546502e-05,4.190642218325367,Not Significant
KIF1A,-1.1334304929809866,1.4892131324818115e-17,1.8258209064785837e-16,15.738541824360663,Down
KIF1B,0.44953157559815077,1.0305276893840349e-08,3.283367835567315e-08,7.483680460551664,Not Significant
KIF1BP,-0.47796396056903356,2.037973839786762e-07,5.504261317305174e-07,6.259300955955384,Not Significant
KIF1C,0.3527397115084778,0.0009478034371454964,0.0015482871904029304,2.81014847928688,Not Significant
KIF20A,0.4092511048863089,0.05415503235747512,0.06900474131582306,1.1611210678633828,Not Significant
KIF21A,-1.3474634799179597,6.929937790477344e-18,9.005458484529172e-17,16.04549417154714,Down
KIF21B,-0.9910309672050066,1.1780829081770426e-08,3.726121237075307e-08,7.42874301853902,Not Significant
KIF22,0.6048371029831066,0.006404062012013805,0.009358399758957138,2.028798407166809,Not Significant
KIF23,0.6730525724118299,1.0920503616384388e-05,2.3384390484045484e-05,4.63107394552736,Not Significant
KIF26B,0.3448570110739846,0.04135570332979292,0.05362126506724147,1.270662944078594,Not Significant
KIF2A,-1.1272034509432851,3.6199373232816743e-19,6.279987933006491e-18,17.20204119075862,Down
KIF2C,0.8469469220796585,1.9588242648399965e-05,4.050338055764705e-05,4.392508727494929,Not Significant
KIF3A,-1.0533863959777863,1.7407196637025725e-20,4.706272981683137e-19,18.327322885702227,Down
KIF3B,-0.9437729224402428,1.813498248288017e-19,3.413508728106685e-18,17.46679898234981,Not Significant
KIF3C,-1.2069579836023776,4.182507252402215e-16,3.852718406217226e-15,14.414232732252279,Down
KIF4A,1.2036688003440983,5.505163167617586e-08,1.6037851500624533e-07,6.794853812106727,Up
KIF5A,-0.7024386198862951,1.57708510514783e-08,4.906120400323898e-08,7.30926179804674,Not Significant
KIF5B,0.29065343427953944,1.2559996810354669e-06,3.0546029625930314e-06,5.515045231366034,Not Significant
KIF5C,-1.0814425056864057,9.593025746674334e-14,5.98285230659875e-13,12.223091718070688,Down
KIF7,0.6131351377503438,2.0838293102816266e-07,5.61786565416251e-07,6.250428650743825,Not Significant
KIFAP3,-1.032743719290308,5.96589520724743e-20,1.3588403328717394e-18,17.866831570954442,Down
KIFC1,0.6758149497003774,0.000662632749345929,0.0011099685046575111,2.9546893441390245,Not Significant
KIFC2,-1.9735737783663378,9.664581317111525e-15,7.025043780014935e-14,13.153350964894818,Down
KIFC3,-0.27631054583782894,0.013280920022380606,0.018469084370468902,1.7335546347551969,Not Significant
KIN,0.6037642185966696,3.025595929874338e-05,6.095108967304429e-05,4.215018525734526,Not Significant
KIRREL1,0.5609048860988752,0.0014224320785608418,0.0022642751958617223,2.645070790919714,Not Significant
KIRREL3,-1.1185288428173519,2.7590362198547514e-09,9.537963471427468e-09,8.020544345163618,Down
KIT,-1.3279152270656427,1.6076488434030737e-11,7.534451513274469e-11,10.122948357606603,Down
KIZ,-0.12206723001071973,0.6592052949005278,0.6941495108365802,0.15854697804935058,Not Significant
KLC1,-0.38101000367431526,2.946464347614323e-05,5.947207173612078e-05,4.2256869323954,Not Significant
