,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
SH3GLB1,0.7753534002661446,1.8597073352015928e-07,6.905525873505657e-07,6.1608032431873845,Not Significant,0.3946064230518554,1.2390006880092774e-06,3.016859776452008e-06,5.520444875349831,Not Significant
SNAP29,0.4022923831073619,8.207817887003031e-05,0.000177322662221,3.751235757074791,Not Significant,-0.0899543843390952,0.1529674350013339,0.1814929933807004,0.7411401364396307,Not Significant
SQSTM1,0.5551489613578902,2.2764600122336903e-05,5.499534331712757e-05,4.259674082456562,Not Significant,-0.0560985324111969,0.570700988766516,0.609837449139787,0.2147859098240661,Not Significant
SUPT20H,0.5823145946705903,0.0020570709252787,0.0034735052801304,2.4592320366111924,Not Significant,0.4770529059884832,0.0030664954403199,0.0046651784621879,2.3311317380566017,Not Significant
TANK,0.8036013597359073,6.993262317336856e-08,2.892041239115414e-07,6.538795518503175,Not Significant,0.3381835369920647,2.3724191518788325e-07,6.351468866231165e-07,6.197125826404224,Not Significant
TSC1,-0.5612985871472347,7.363711074222521e-07,2.400712794877595e-06,5.619659792904473,Not Significant,-0.8757950807819216,4.150896450291665e-21,1.5054592735570017e-19,18.82233098874551,Not Significant
TSC2,-0.3052782281451307,0.0045234274214088,0.0071954852113173,2.142939915070994,Not Significant,-0.8949233671969847,4.1837682213281657e-20,1.0222733196198329e-18,17.99043297373846,Not Significant
ULK1,-1.537006462655519,9.4266011452377e-09,4.7292619490599895e-08,7.325206630184061,Down,-0.9227729355701556,7.202959202160093e-15,5.374595149482753e-14,13.269654244150516,Not Significant
UVRAG,-0.4352100205610583,1.4749824773323486e-05,3.702709563081505e-05,4.4314803522492,Not Significant,-0.9201841577737416,2.317546828865744e-21,9.278209592947508e-20,19.03253582107869,Not Significant
VAMP8,2.776217297569988,5.205106054564139e-12,5.755898835749631e-11,10.239886847720456,Up,1.4876261944388929,3.1811601392127936e-10,1.2547440655197415e-09,8.901444849695018,Up
VMP1,1.8822251163231407,8.036981396351613e-13,1.1121504201489856e-11,10.953836469747932,Up,-0.0526546324032951,0.5228923924044276,0.5633188690268772,0.2492457013174552,Not Significant
WDR41,0.2999989252016064,0.0065450613449912,0.0101142733531893,1.995065313094467,Not Significant,-1.0141987862375608,2.5585387529620143e-19,4.639691616651848e-18,17.333510884453137,Down
WIPI1,0.6493692494941392,0.0025730213488942,0.004270986500043,2.3694718013116645,Not Significant,0.1225579028134078,0.2152148863303528,0.2492957658371514,0.6032850977063217,Not Significant
