,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
MAPK8,-0.9234377037660336,1.8653468794657125e-05,4.591132290187537e-05,4.338080193169349,Not Significant,-1.0599416721000443,1.9770033993105955e-12,1.0451309488788211e-11,10.980829291550467,Down
MAPK9,-1.738177886591732,1.3994934396255465e-06,4.300944756189065e-06,5.366436135738476,Down,-0.7661492164088953,1.0159004720405333e-13,6.313139112519349e-13,12.199754640716389,Not Significant
MCL1,1.5821141128083198,2.3338401628979182e-06,6.8445722855993095e-06,5.164653685558885,Up,0.8475156200129075,2.57623953856834e-05,5.239561812613881e-05,4.280705031779853,Not Significant
NFKB1,0.8420012044401979,1.0205436843106968e-06,3.2196086910345813e-06,5.492196908941243,Not Significant,0.5077254585552293,8.841599347428522e-09,2.8528272661929163e-08,7.544724523334264,Not Significant
NFKBIA,1.0453304717694998,2.298335333625204e-05,5.543076406736966e-05,4.256249134975003,Up,0.636923174909704,9.371065386732289e-09,3.0078143574004446e-08,7.5217489719516015,Not Significant
NGFR,3.609978940059364,3.7746698165731273e-06,1.0589257513828373e-05,4.975134490218467,Up,0.6182128563762956,0.000848281420454,0.0013966721457617,2.8549055280282256,Not Significant
NRAS,0.9044461301586963,3.3266517147576488e-06,9.44157077715176e-06,5.0249557468990025,Not Significant,-0.6208334027029685,5.990674020168736e-16,5.352525826260633e-15,14.271441228531344,Not Significant
PARP1,0.6525768727562173,1.3242975039260833e-08,6.410847215065526e-08,7.19308457320902,Not Significant,1.002166401027761,2.8626428995097938e-12,1.4883741229269452e-11,10.827287889287248,Up
PARP2,-0.3765567456102765,0.0291938522350006,0.0403760114518666,1.3938765850952102,Not Significant,-0.0436320395846052,0.71704284457503,0.7471170139320809,0.126611373385153,Not Significant
PARP4,1.8227582055319616,8.131595755814402e-08,3.301801517294409e-07,6.4812490372315015,Up,0.26554702491198,0.0510406358885562,0.0653402999586745,1.1848188761339498,Not Significant
PDPK1,-1.235751928625621,1.3648815675637458e-23,2.7499633823274344e-20,19.56067308906393,Down,-1.3056694789754864,2.3100325670147727e-24,6.115388508872791e-22,21.213575947147746,Down
PIK3CA,-0.3977643881555508,0.010627627445216,0.0158376803081518,1.8003084277429366,Not Significant,-0.7081130869841392,2.3130512991357973e-13,1.366433085851561e-12,11.86441163082603,Not Significant
PIK3CB,-1.3892673007151473,8.438996443571055e-09,4.275648791883477e-08,7.368997975589373,Down,-0.6969887235784109,9.505075471980696e-15,6.918764376772522e-14,13.159971459338683,Not Significant
PIK3CD,-0.4037998320303657,0.0190971813856199,0.0272037620586447,1.5653710324242085,Not Significant,-0.0730329175242359,0.5252489514374159,0.5653310242489983,0.2476971806632946,Not Significant
PIK3R1,-0.9009408392603396,4.372246701459592e-05,9.947157468496824e-05,4.002301006904163,Not Significant,-0.6528015268498071,1.295480435083289e-13,7.936819216469662e-13,12.10035351186821,Not Significant
PIK3R2,-0.6800042721494552,0.0001495872259757,0.0003074763751234,3.5121882475233583,Not Significant,-0.2606415087543734,0.00042328435899,0.0007276576205991,3.138072918023313,Not Significant
PRF1,2.9311484003713755,0.0013848810415867,0.0024099657303412,2.6179891330390417,Up,0.1563711357314088,0.4892559481829006,0.5299890898778034,0.2757330705022975,Not Significant
PTPN13,0.7612570135741272,0.0002536441038523,0.0005014149729609,3.2998027015361227,Not Significant,0.3255695742419995,0.0009028262366688,0.0014792252947405,2.8299656753532774,Not Significant
RAF1,0.909344670659504,8.247743229540008e-13,1.1381885656765208e-11,10.943785781659107,Not Significant,-0.0507410880042357,0.5580353270762507,0.5976530218681648,0.2235508802634602,Not Significant
RELA,0.9224052145101248,0.0003486531021837,0.0006736027475225,3.1715961500840355,Not Significant,0.6897044863963188,6.126195089907377e-12,3.0293379900639374e-11,10.518652268750106,Not Significant
RIPK1,0.9900744614116695,7.349075177589344e-05,0.0001602480158853,3.795207339003375,Not Significant,1.0674125043692495,2.8693048198369604e-15,2.2956644019740902e-14,13.639091600169351,Up
SPTA1,3.22938067949947,0.0033372964129608,0.0054383571763454,2.264532272544425,Up,1.1177441149053549,1.8481600747708088e-06,4.386114504853932e-06,5.357920034724822,Up
SPTAN1,-1.2465055773520357,2.315506475763901e-13,3.738207089238066e-12,11.427336643240192,Down,-1.6863012741802323,1.4543672044314565e-18,2.1908116108432752e-17,16.659394966067243,Down
TNFRSF10B,2.275508066797844,4.332869157034291e-06,1.203123591178706e-05,4.919689757356795,Up,-0.1506445093440415,0.0955128164328117,0.1173365875426811,0.930566546364561,Not Significant
TNFRSF1A,2.022265706116809,1.6710502020817567e-05,4.156582650807807e-05,4.381263579427002,Up,0.6043154433028838,0.003050576067718,0.0046423167089001,2.3332652343592466,Not Significant
TP53,2.5104637547572715,1.2999299020853764e-06,4.019488592267674e-06,5.395829199573432,Up,0.4042520259035794,0.0191751219009248,0.026049836056738,1.5841950055651493,Not Significant
TRADD,1.1158496916781768,8.692515627656425e-08,3.509755608537508e-07,6.454723123294517,Up,0.6521603316419519,4.72458257295129e-09,1.5818005790238013e-08,7.800848269819822,Not Significant
TRAF1,0.7383188378574186,0.0055802074500873,0.0087290387969223,2.0590335762457883,Not Significant,0.2639252977536835,0.0132411705466616,0.0184162672661947,1.734798390967144,Not Significant
