gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
MLIP,18766,ENSG00000146147,399.8903456418683,-1.8832668052046488,0.432611971715051,-4.353247085924616,1.3413582336865476e-05,3.282171441845791e-05,4.483838737633024,Down
UBE2G1,18767,ENSG00000132388,1507.695244251493,-0.5930596614432223,0.1362444046310908,-4.352910220783385,1.3434217566797034e-05,3.287045529011544e-05,4.483194280444831,Not Significant
EEF1GP4,18768,ENSG00000240138,7.10304545816261,5.6105235437141925,1.2890042101165209,4.352602962566758,1.3453065580119671e-05,3.291481829104776e-05,4.482608538123569,Up
AC022558.2,18769,ENSG00000259805,7.612570657829123,5.7177570276018805,1.3136512551256136,4.352568465406854,1.3455183299461485e-05,3.291824572693505e-05,4.4825633171843196,Up
AC092813.1,18770,ENSG00000225605,6.293118008176975,4.624051998904441,1.0624105745652483,4.352415261676645,1.346459204693099e-05,3.293950942342539e-05,4.482282873177371,Up
COX6CP15,18771,ENSG00000228092,7.251466668155364,5.652479704939225,1.2987251733129843,4.35232936196965,1.3469870177517764e-05,3.295066633399708e-05,4.482135798604053,Up
CTDP1,18772,ENSG00000060069,886.3482690006124,0.5109262452434573,0.1173921701518355,4.352302581872565,1.3471516091319684e-05,3.295293721991643e-05,4.482105869035076,Not Significant
AL365258.1,18773,ENSG00000224901,6.893105646870871,5.558677390293558,1.2772105942640273,4.352201128974082,1.3477753160964852e-05,3.296643778122227e-05,4.48192797841158,Up
VBP1,18774,ENSG00000155959,2174.495178021598,-0.7743077315481237,0.1779168618669402,-4.35207615187823,1.3485440226014292e-05,3.2982599492912896e-05,4.481715118826786,Not Significant
RN7SKP214,18775,ENSG00000201078,4.875820418013441,3.841635543405488,0.882714485984095,4.352070351629766,1.3485797088019262e-05,3.2982599492912896e-05,4.481715118826786,Up
AL360182.2,18776,ENSG00000228417,8.829062710633847,2.5610293170059863,0.5884793240020315,4.35194443126628,1.3493546596673364e-05,3.299979513584905e-05,4.481488756232611,Up
TCEANC2,18777,ENSG00000116205,1101.9984853852472,0.7281609129434001,0.1673197551284773,4.351912375106443,1.3495520105075074e-05,3.3002863922949855e-05,4.481448371274673,Not Significant
KALRN,18778,ENSG00000160145,7410.836180665564,-1.1950610065219278,0.2746203415618957,-4.35168421874742,1.3509574300188205e-05,3.30343263133785e-05,4.481034545564172,Down
RNU6-892P,18779,ENSG00000222267,5.527937433717695,4.421296005508943,1.015997463726701,4.351680159999151,1.3509824441219663e-05,3.30343263133785e-05,4.481034545564172,Up
Y_RNA,18780,ENSG00000202071,7.184977521775014,5.636614271833886,1.2952771451072782,4.351666585892741,1.3510661046750892e-05,3.303461295606452e-05,4.481030777156863,Up
MIR578,18781,ENSG00000207559,7.449376903487076,5.687056279172036,1.3069670124833166,4.35133880568744,1.3530877957679763e-05,3.3082283393387946e-05,4.48040452236845,Up
KLHL7-DT,18782,ENSG00000230658,88.75964590530921,2.096183942286544,0.481767154106238,4.3510312490591625,1.3549873752949593e-05,3.312367621304233e-05,4.479861469277294,Up
MIR1180,18783,ENSG00000221540,7.123340257568366,5.621725931426055,1.2920449568199797,4.3510296617405775,1.3549971857363735e-05,3.312367621304233e-05,4.479861469277294,Up
RPL23AP20,18784,ENSG00000235990,9.69294115967994,5.646459812698057,1.2977244438340507,4.351046818549493,1.354891151466232e-05,3.312367621304233e-05,4.479861469277294,Up
AC106870.1,18785,ENSG00000197644,9.490902628753693,6.040958458378189,1.3884726170471822,4.350794091442214,1.3564538821939157e-05,3.3157520879498985e-05,4.479417948224379,Up
PRELID1,18786,ENSG00000169230,593.8959942540396,-0.6528533509134252,0.1500576951825199,-4.350682250046151,1.357145998883226e-05,3.3172673345779863e-05,4.479219527801091,Not Significant
RNU6-151P,18787,ENSG00000201028,7.955731887966481,5.781363561094988,1.3289874800449502,4.350201674510466,1.360123816802927e-05,3.324369054258421e-05,4.478290769084378,Up
MCM7,18788,ENSG00000166508,5080.40951087054,1.6273468835068636,0.3741029113986822,4.34999791213225,1.3613882819962133e-05,3.327282521557726e-05,4.477910321360143,Up
HMGB1,18789,ENSG00000189403,8198.496230157729,-0.7115793500616533,0.1635939368104211,-4.349668233036402,1.3634365094846388e-05,3.3321111203855296e-05,4.47728052402228,Not Significant
TNP1,18790,ENSG00000118245,8.780879561529172,5.919453952685641,1.3609212875806458,4.349593181255066,1.3639032011365836e-05,3.3330742855299376e-05,4.477155006940665,Up
RPL12P10,18791,ENSG00000226279,5.704340334573776,3.668935478223098,0.843531042815527,4.349496689507682,1.3645034360087149e-05,3.3342288423101896e-05,4.4770045960071565,Up
L1CAM,18792,ENSG00000198910,3769.36216940524,-2.5631874959122074,0.5893070692197933,-4.349493888314817,1.3645208648229654e-05,3.3342288423101896e-05,4.4770045960071565,Down
RN7SL646P,18793,ENSG00000242341,8.945263704750538,5.950955874921254,1.3682894464600217,4.349193725287663,1.366389687927037e-05,3.338617689650818e-05,4.47643330984085,Up
GABRR1,18794,ENSG00000146276,8.192174767084994,5.818020634567228,1.3377320077068748,4.34916754704884,1.3665527900451595e-05,3.338838556619515e-05,4.47640457994664,Up
SNRPGP1,18795,ENSG00000258577,7.571915368528,5.71120941937254,1.3132404527192163,4.348944176633318,1.3679452429552842e-05,3.3420628592120455e-05,4.475985385935088,Up
AP005329.1,18796,ENSG00000264235,14.401374184230647,2.470105046804694,0.5679826687953987,4.348909187745809,1.36816348025052e-05,3.34241821442699e-05,4.475939210680073,Up
TMEM183AP1,18797,ENSG00000227609,9.735553473275507,3.2301924290535227,0.7427618749515568,4.348893687178273,1.3682601730458784e-05,3.342476614876039e-05,4.475931622529949,Up
SNTG1,18798,ENSG00000147481,2424.0893132857564,2.0162954277416327,0.4636460072545282,4.348782036711782,1.3689568430893173e-05,3.34400059532446e-05,4.475733653916603,Up
SNORD114-5,18799,ENSG00000199798,7.102309454831204,5.62423579301235,1.2934942103221714,4.348095065389986,1.373250817828436e-05,3.35431121305849e-05,4.474396646010249,Up
AL158823.1,18800,ENSG00000228053,7.055590504040033,3.0813520370661625,0.7086976431937384,4.347907837226722,1.3744233299350083e-05,3.356996634963327e-05,4.47404909408639,Up
AC010457.1,18801,ENSG00000251257,7.21616075844854,3.1104682831678048,0.7154644268767076,4.347481392955147,1.3770974929232897e-05,3.3633493230789485e-05,4.473228023792431,Up
AL157756.1,18802,ENSG00000254718,21.920280407239616,1.4990339811372255,0.3448495066674094,4.346922214341374,1.3806115324974898e-05,3.3717524960813287e-05,4.4721443123187,Up
AC026427.1,18803,ENSG00000249772,5.495614410162292,4.018208381026345,0.9244699619688246,4.346499666110136,1.3832726191745593e-05,3.3780717903166844e-05,4.471331125100389,Up
