ID_REF,log2_fc,p_value,minus_log_p,Significant
219245_s_at,-0.09938963399727374,,,No
219246_s_at,-0.0400216978394452,,,No
219247_s_at,0.08146389734996529,,,No
219248_at,-0.2953142015615988,,,No
219249_s_at,0.28840163981306244,,,No
219250_s_at,0.021680008400094763,,,No
219251_s_at,-0.4124032860439355,,,No
219252_s_at,0.015640388271343397,,,No
219253_at,0.23497760855600358,,,No
219254_at,0.5803698503336241,,,No
219255_x_at,-0.31169837859734884,,,No
219256_s_at,-0.06543844357231432,,,No
219257_s_at,0.1304180017747516,,,No
219258_at,-0.004497845668815614,,,No
219259_at,-0.1897930158303387,,,No
219260_s_at,0.5093457973953566,,,No
219261_at,-0.16205455773705424,,,No
219262_at,0.22764356101557492,,,No
219263_at,0.6556482907996637,,,No
219264_s_at,-0.5495254654822075,,,No
219265_at,0.13776236127200647,,,No
219266_at,0.017600906028044427,,,No
219267_at,-0.058162019999587145,,,No
219268_at,-0.1600490724824999,,,No
219269_at,-0.3012414987230816,,,No
219270_at,0.1426968837059075,,,No
219271_at,-0.3574240214860547,,,No
219272_at,-0.00823289081327605,,,No
219273_at,-0.18114754386847576,,,No
219274_at,-0.030516852670391614,,,No
219275_at,0.02848006561716332,,,No
219276_x_at,-0.08838107967501152,,,No
219277_s_at,0.7560916477808588,,,No
219278_at,0.29772928815457256,,,No
219279_at,-0.2996871633782998,,,No
219280_at,-0.08050384884991235,,,No
219281_at,0.03462032103970891,,,No
219282_s_at,-0.09920338003908125,,,No
219283_at,0.32548973066711007,,,No
219284_at,-0.3444567974170276,,,No
219285_s_at,-0.030482365279059565,,,No
219286_s_at,-0.15469371646707053,,,No
219287_at,-0.1955753900177637,,,No
219288_at,-0.014951399695249279,,,No
219289_at,0.051437678588518665,,,No
219290_x_at,-0.33845530443552985,,,No
219291_at,0.1369200093444869,,,No
219292_at,0.08604357288418019,,,No
219293_s_at,0.06128818332701691,,,No
219294_at,0.10339828448039601,,,No
219295_s_at,0.1029944155047744,,,No
219296_at,0.23476331038191844,,,No
219297_at,0.1541998415755934,,,No
219298_at,-0.20030456791197437,,,No
219299_at,0.03581217682505944,,,No
219300_s_at,-0.5063966535246403,,,No
219301_s_at,-0.2190678276778577,,,No
219302_s_at,-0.07528007208282972,,,No
219303_at,-0.07660386806281672,,,No
219304_s_at,-0.13894156372313837,,,No
219305_x_at,0.35958174813416477,,,No
219306_at,-0.04042333824265665,,,No
219307_at,-0.2444856365137289,,,No
219308_s_at,0.11660180969074041,,,No
219309_at,0.12229929141374729,,,No
219310_at,0.13925452023753238,,,No
219311_at,0.11871446810928621,,,No
219312_s_at,-0.12971299877235598,,,No
219313_at,-0.029792020040166456,,,No
219314_s_at,0.00659154579100818,,,No
219315_s_at,-0.2865568079560994,,,No
219316_s_at,-0.2922470916586759,,,No
219317_at,-0.07597324657865467,,,No
219318_x_at,-0.1975563765514723,,,No
219319_at,-0.5836081189193889,,,No
219320_at,0.047491209856252325,,,No
219321_at,0.22688119042956334,,,No
219322_s_at,-0.1486022748701421,,,No
219323_s_at,-0.03846263572668551,,,No
219324_at,0.20759579174724507,,,No
219325_s_at,-0.18021021010794414,,,No
219326_s_at,0.09687759866325063,,,No
219327_s_at,-0.4969457660159806,,,No
219328_at,0.035119295467845646,,,No
219329_s_at,0.20747419335487471,,,No
219330_at,0.06462646188985843,,,No
219331_s_at,0.16315329268640255,,,No
219332_at,0.15098494558856146,,,No
219333_s_at,-0.2745463435045181,,,No
219334_s_at,-0.5837837114530662,,,No
219335_at,0.1347021122427945,,,No
219336_s_at,-0.019001129455853416,,,No
219337_at,-0.34823816858231815,,,No
219338_s_at,-0.06704957814807067,,,No
219339_s_at,0.18269100630980528,,,No
219340_s_at,0.3816666482701674,,,No
219341_at,-0.5398633723886919,,,No
219342_at,-0.08152148166051632,,,No
219343_at,0.2542025489459814,,,No
219344_at,-0.32649247039953,,,No
219345_at,-0.00633603440382835,,,No
219346_at,0.03445463966916762,,,No
219347_at,-0.05269775342220395,,,No
219348_at,0.08229295449267937,,,No
219349_s_at,0.10575474724420886,,,No
219350_s_at,0.1072900401095076,,,No
219351_at,0.08882709781644493,,,No
219352_at,-0.032785396022257274,,,No
219353_at,-0.16926965692600238,,,No
219354_at,0.07390710049830584,,,No
219355_at,0.7204446139234459,,,No
219356_s_at,0.3236254278761148,,,No
219357_at,-0.12807641626671717,,,No
219358_s_at,-0.3458750564617983,,,No
219359_at,-0.4786999353164001,,,No
219360_s_at,-0.14434392955047315,,,No
219361_s_at,0.11817503182392919,,,No
219362_at,0.14491223720457747,,,No
219363_s_at,0.07686669827819159,,,No
219364_at,-0.42815057093354714,,,No
219365_s_at,-0.050184753018850614,,,No
219366_at,0.23429380949954304,,,No
219367_s_at,0.27273724616902584,,,No
219368_at,-0.106186202582089,,,No
219369_s_at,0.02454913941466952,,,No
219370_at,-0.28865435803496453,,,No
219371_s_at,-0.32805175535241027,,,No
219372_at,-0.086702908718987,,,No
219373_at,0.11745877655844517,,,No
219374_s_at,-0.05150675255023707,,,No
219375_at,0.08586318552024608,,,No
219376_at,0.010639817372125826,,,No
219377_at,-0.08761060938011056,,,No
219378_at,-0.25352670634167573,,,No
219379_x_at,-0.17628800991885285,,,No
219380_x_at,-0.08922778385502017,,,No
219381_at,-0.24302449204418242,,,No
219382_at,0.004748140308863391,,,No
219383_at,0.18287778482934947,,,No
219384_s_at,-0.0295044359773442,,,No
219385_at,-0.0951525666361901,,,No
219386_s_at,0.011950614792700875,,,No
219387_at,-0.3070309898151864,,,No
219388_at,-0.08542565518176026,,,No
219389_at,0.17397092038344208,,,No
219390_at,-0.08412126655938224,,,No
219391_at,-0.06953797108476234,,,No
219392_x_at,-0.6357122794641867,,,No
219393_s_at,-0.024097503816462584,,,No
219394_at,0.032900827126177035,,,No
219395_at,-0.03781233096116665,,,No
219396_s_at,-0.22219413206943095,,,No
219397_at,0.1762147010594841,,,No
219398_at,-0.04480453845425636,,,No
219399_at,0.29440773285735045,,,No
219400_at,0.07554914454785511,,,No
219401_at,-0.03989630834194102,,,No
219402_s_at,0.462063124300359,,,No
219403_s_at,0.7076699849545749,,,No
219404_at,-0.037785286350700886,,,No
219405_at,0.03317142120975625,,,No
219406_at,0.093434391102873,,,No
219407_s_at,-0.882323259431324,,,No
219408_at,0.65531090134309,,,No
219409_at,-0.013554603106146423,,,No
219410_at,0.6022812376316384,,,No
219411_at,0.16409386455228336,,,No
219412_at,-0.1608787162205676,,,No
219413_at,-0.2050324307757414,,,No
219414_at,0.060325328273520995,,,No
219415_at,-0.52848330935457,,,No
219416_at,0.3913836833746114,,,No
219417_s_at,0.24045845359332318,,,No
219418_at,0.04504612350375581,,,No
219419_at,-0.1978764099563115,,,No
219420_s_at,-0.07443226136681247,,,No
219421_at,0.07014799418054096,,,No
219422_at,-0.3567958520459582,,,No
219423_x_at,-0.2202193327249553,,,No
219424_at,-0.26671018121173784,,,No
219425_at,-0.07916733572539947,,,No
219426_at,-0.3720921529424004,,,No
219427_at,-0.7147958293408285,,,No
219428_s_at,0.21394556831705636,,,No
219429_at,-0.13527360538888278,,,No
219430_at,0.578682213798599,,,No
219431_at,-0.09228848197600747,,,No
219432_at,0.11157103149083447,,,No
219433_at,0.029686374952320627,,,No
219434_at,-0.025983036301412632,,,No
219435_at,0.33843492984077006,,,No
219436_s_at,0.3257688642365526,,,No
219437_s_at,-0.19195716756992098,,,No
219438_at,-0.25149980159006624,,,No
219439_at,-0.13963143588453963,,,No
219440_at,-0.19454073382828607,,,No
219441_s_at,-0.2652991084951859,,,No
219442_at,-0.28390976782397903,,,No
219443_at,0.01692496903198837,,,No
219444_at,-0.16433962143623404,,,No
219445_at,-0.2870370192321081,,,No
219446_at,-0.12581437352663727,,,No
219447_s_at,-0.05180433057042144,,,No
219448_at,0.15114720466863307,,,No
219449_s_at,0.3210819571124457,,,No
219450_at,-0.07431960385429726,,,No
219451_at,-0.3483447361449086,,,No
219452_at,-0.34677211453448864,,,No
219453_at,0.02594053831657206,,,No
219454_at,0.11972746092041664,,,No
219455_at,-0.2862284867660714,,,No
219456_s_at,0.09526984769745539,,,No
219457_s_at,-0.15356714662051196,,,No
219458_s_at,0.10468521434173894,,,No
219459_at,-0.151195935728623,,,No
219460_s_at,0.08341732567170723,,,No
219461_at,0.15912912494347609,,,No
219462_at,-0.040002154639893206,,,No
219463_at,0.2775910259937753,,,No
219464_at,0.16330161657858788,,,No
219465_at,0.14660501150111216,,,No
219466_s_at,0.026556341314363685,,,No
219467_at,0.03448397453045082,,,No
219468_s_at,-0.22332773866337874,,,No
219469_at,-0.29145619512836607,,,No
219470_x_at,-0.19541549841654238,,,No
219471_at,-0.005288691589614203,,,No
219472_at,0.19359483206216588,,,No
219473_at,-0.058194867413365436,,,No
219474_at,0.27532710532794624,,,No
219475_at,0.11429304940894092,,,No
219476_at,-0.10871398506695984,,,No
219477_s_at,-0.11976917027542111,,,No
219478_at,0.4200627451083321,,,No
219479_at,0.058340171631992455,,,No
219480_at,-0.3311836883905874,,,No
219481_at,-0.04292465643990084,,,No
219482_at,-0.16966977335706268,,,No
219483_s_at,0.06128377437108945,,,No
219484_at,0.013853945519230138,,,No
219485_s_at,0.19547512690423474,,,No
219486_at,0.14377469056497727,,,No
219487_at,-0.21576862058650903,,,No
219488_at,0.0853075206292031,,,No
219489_s_at,-0.26204162393755404,,,No
219490_s_at,-0.022515637399544097,,,No
219491_at,-0.1436412144606427,,,No
219492_at,0.22971108069389246,,,No
219493_at,0.3603010882755733,,,No
219494_at,0.29338506045995416,,,No
219495_s_at,-0.263703591955597,,,No
219496_at,-0.12493127418766292,,,No
219497_s_at,-0.12131002224732068,,,No
219498_s_at,0.01446064372778455,,,No
219499_at,0.26007807609255185,,,No
219500_at,0.17178801060961746,,,No
219501_at,-0.018386575906598424,,,No
219502_at,0.1943819779051026,,,No
219503_s_at,-0.10740530035790652,,,No
219504_s_at,-0.2649261611809326,,,No
219505_at,0.23898254534217322,,,No
219506_at,0.08039098316154458,,,No
219507_at,-0.22737384725131538,,,No
219508_at,-0.05875497073573843,,,No
219509_at,-0.15358651919322508,,,No
219510_at,-0.2052697469732081,,,No
219511_s_at,-0.059695642515443126,,,No
219512_at,0.12541784161664804,,,No
219513_s_at,0.03599132696036378,,,No
219514_at,0.2911083251520159,,,No
219515_at,-0.12114882731842336,,,No
219516_at,-0.04334342966404936,,,No
219517_at,-0.07595351471572709,,,No
219518_s_at,-0.02631008722056638,,,No
219519_s_at,0.1810212204673638,,,No
219520_s_at,-0.1188639755513563,,,No
219521_at,-0.3349870034975915,,,No
219522_at,0.14837133924841694,,,No
219523_s_at,0.27878091566190477,,,No
219524_s_at,-0.03572489910927423,,,No
219525_at,-0.1360812462419423,,,No
219526_at,-0.08321588148230141,,,No
219527_at,0.06788659706269673,,,No
219528_s_at,-0.18099732318447526,,,No
219529_at,-0.05802658809230943,,,No
219530_at,-0.039824824484639976,,,No
219531_at,0.05625124074318322,,,No
219532_at,0.06440922491718126,,,No
219533_at,-0.06686590678150406,,,No
219534_x_at,-0.6766448046721596,,,No
219535_at,-0.2132581145049839,,,No
219536_s_at,0.25142778404940636,,,No
219537_x_at,-0.4914316720460068,,,No
219538_at,-0.14168198976052437,,,No
219539_at,0.10667079304097626,,,No
219540_at,0.0072342488529670845,,,No
219541_at,-0.3665543561172466,,,No
219542_at,-0.18259422229379751,,,No
219543_at,-0.1288696257596511,,,No
219544_at,0.05775588584663005,,,No
219545_at,-0.015268888382999002,,,No
219546_at,0.10426161441923298,,,No
219547_at,-0.03958327706321363,,,No
219548_at,-0.025124721113924053,,,No
219549_s_at,-0.0370841611567041,,,No
219550_at,0.18843622583663233,,,No
219551_at,-0.28970948752562364,,,No
219552_at,-0.2421331597080032,,,No
219553_at,0.18554230253087134,,,No
219554_at,0.4650187972176143,,,No
219555_s_at,0.40325134096035775,,,No
219556_at,-0.20179950498742727,,,No
219557_s_at,0.11025343082791395,,,No
219558_at,0.12701750134533096,,,No
219559_at,0.021960969891934745,,,No
219560_at,-0.002110274050921568,,,No
219561_at,0.32476281540811147,,,No
219562_at,0.2563832105719035,,,No
219563_at,0.09203850716455797,,,No
219564_at,-0.13308378300525625,,,No
219565_at,0.08358740022157107,,,No
219566_at,0.5548275474307669,,,No
219567_s_at,-0.4261222357317047,,,No
219568_x_at,-0.02207373488841835,,,No
219569_s_at,0.03495084687843253,,,No
219570_at,-0.1342134347501851,,,No
219571_s_at,-0.12656987674743014,,,No
219572_at,-0.5159413128883426,,,No
219573_at,-0.17781757129377418,,,No
219574_at,-0.29673924010094055,,,No
219575_s_at,0.11395880753977394,,,No
219576_at,0.1492896303360478,,,No
219577_s_at,-0.13164582791475876,,,No
219578_s_at,0.7296164972117891,,,No
219579_at,0.3401852644012493,,,No
219580_s_at,-0.04841054949076451,,,No
219581_at,0.13112580906561888,,,No
219582_at,-0.1502920298322188,,,No
219583_s_at,0.14288029009734693,,,No
219584_at,-0.31555298803330434,,,No
219585_at,0.07139156113352207,,,No
219586_at,0.3416585535314347,,,No
219587_at,-0.12297418800431936,,,No
219588_s_at,0.09046779975758845,,,No
219589_s_at,-0.29611443217205924,,,No
219590_x_at,0.11125156650333778,,,No
219591_at,0.08558991998677534,,,No
219592_at,0.2736607359889147,,,No
219593_at,0.17047358847963867,,,No
219594_at,0.2409509256096216,,,No
219595_at,-0.17393602247696371,,,No
219596_at,-0.06855307433192337,,,No
219597_s_at,0.39632059431781563,,,No
219598_s_at,0.04101061988749244,,,No
219599_at,0.039823316759923344,,,No
219600_s_at,0.4091410101699626,,,No
219601_s_at,-0.13187915920867654,,,No
219602_s_at,-0.12866381198086607,,,No
219603_s_at,-0.15893922253390436,,,No
219604_s_at,0.09978053314040469,,,No
219605_at,-0.2491178713445139,,,No
219606_at,-0.24487966712551223,,,No
219607_s_at,0.5246790078398682,,,No
219608_s_at,0.3624534654345686,,,No
219609_at,0.20065528617658135,,,No
219610_at,0.1904372980332969,,,No
219611_s_at,0.05297098480066964,,,No
219612_s_at,0.42144586055397504,,,No
219613_s_at,0.043626449618713536,,,No
219614_s_at,-0.49585371808625966,,,No
219615_s_at,-0.6221654678606834,,,No
219616_at,-0.11147369181915856,,,No
219617_at,-0.14806425354231312,,,No
219618_at,-0.08854456546063894,,,No
219619_at,0.26361762826932633,,,No
219620_x_at,0.18882430379249726,,,No
219621_at,-0.2982417798108452,,,No
219622_at,0.0873170792870841,,,No
219623_at,-0.0476951511492576,,,No
219624_at,0.3765123514399846,,,No
219625_s_at,0.05960964026482962,,,No
219626_at,-0.07750459764853979,,,No
219627_at,-0.026155427824162913,,,No
219628_at,-0.22748589519238926,,,No
219629_at,-0.1538936438742775,,,No
219630_at,0.4819612041700081,,,No
219631_at,0.27628984467286166,,,No
219632_s_at,-0.19822579279756614,,,No
219633_at,0.04324758675197771,,,No
219634_at,0.3351624262005233,,,No
219635_at,-0.2587968184056777,,,No
219636_s_at,0.3387322561508155,,,No
219637_at,0.17834220499104703,,,No
219638_at,0.035369929203838524,,,No
219639_x_at,-0.07154305639767067,,,No
219640_at,0.019731016459051176,,,No
219641_at,0.012131603253058287,,,No
219642_s_at,-0.07700325686081744,,,No
219643_at,-0.23334329207841975,,,No
219644_at,-0.3374500728074743,,,No
219645_at,-0.1441017747368143,,,No
219646_at,-0.009156984590697803,,,No
219647_at,-0.05660589655996251,,,No
219648_at,0.2550475523993132,,,No
219649_at,-0.06468084773214144,,,No
219650_at,0.35991978197101204,,,No
219651_at,-0.34026366363339466,,,No
219652_s_at,-0.20686569057343185,,,No
219653_at,0.154944037878173,,,No
219654_at,0.6378434097332235,,,No
219655_at,-0.13447135071326954,,,No
219656_at,0.27932453346850217,,,No
219657_s_at,0.023908876501091747,,,No
219658_at,-0.35364654112186056,,,No
219659_at,0.15260859009024852,,,No
219660_s_at,0.0967062204891036,,,No
219661_at,0.004377192962421006,,,No
219662_at,0.10338404471865204,,,No
219663_s_at,-0.03295967104522468,,,No
219664_s_at,0.055532007414841544,,,No
219665_at,0.29581994151133806,,,No
219666_at,0.15866266130336015,,,No
219667_s_at,0.0544331697848639,,,No
219668_at,-0.013657102986867287,,,No
219669_at,-0.3638297910701169,,,No
219670_at,0.1647933435319171,,,No
219671_at,0.04606288787153989,,,No
219672_at,0.08020552387145141,,,No
219673_at,-0.12211542081565252,,,No
219674_s_at,-0.30318705469671414,,,No
219675_s_at,0.04861076767299011,,,No
219676_at,-0.08970045520913494,,,No
219677_at,0.29088311551400103,,,No
219678_x_at,-0.20436310429528248,,,No
219679_s_at,0.15741128384766512,,,No
219680_at,0.01513066608723257,,,No
219681_s_at,-0.14426188837909315,,,No
219682_s_at,-0.16744726297012935,,,No
219683_at,0.053069365134820856,,,No
219684_at,0.09240589760671991,,,No
219685_at,0.0611511150055275,,,No
219686_at,0.09815484988285128,,,No
219687_at,-0.04147876222614144,,,No
219688_at,0.1020378128870032,,,No
219689_at,-0.6067653229771075,,,No
219690_at,0.01973281652375114,,,No
219691_at,0.15316233027640802,,,No
219692_at,0.1194169930343838,,,No
219693_at,-0.2438038641181679,,,No
219694_at,-0.21747444494344403,,,No
219695_at,-0.10239726379865477,,,No
219696_at,-0.37530053631673965,,,No
219697_at,0.12762800342648362,,,No
219698_s_at,0.00654317189166953,,,No
219699_at,0.019190357742105313,,,No
219700_at,-0.470839417074866,,,No
219701_at,0.18715964595295453,,,No
219702_at,0.13783924371820788,,,No
219703_at,0.009742298290977836,,,No
219704_at,-0.08550249606321536,,,No
219705_at,-0.10060096834715715,,,No
219706_at,0.09399330062315236,,,No
219707_at,0.02411024760462599,,,No
219708_at,-0.2762357714929786,,,No
219709_x_at,-0.0342814571561707,,,No
219710_at,-0.04842227800402377,,,No
219711_at,0.01604489903366435,,,No
219712_s_at,-0.6014662445185488,,,No
219713_at,-0.005103890223091767,,,No
219714_s_at,-0.16841174382599,,,No
219715_s_at,0.17991866364778097,,,No
219716_at,-0.06055215224212329,,,No
219717_at,-0.246541282257569,,,No
219718_at,0.21922854493928678,,,No
219719_at,-1.058483855053277,,,No
219720_s_at,-0.015295219495900625,,,No
219721_at,-0.10260507992743628,,,No
219722_s_at,-0.32378155563699895,,,No
219723_x_at,0.05162897824724855,,,No
219724_s_at,-0.256932651046311,,,No
219725_at,0.07567889399827088,,,No
219726_at,-0.3289310648016128,,,No
219727_at,-0.003912733577945637,,,No
219728_at,-0.5656968533374327,,,No
219729_at,0.28067888927665763,,,No
219730_at,-1.2623949381429185,,,No
219731_at,-0.08344417100464696,,,No
219732_at,-0.26586611486726675,,,No
219733_s_at,0.021375447344487597,,,No
219734_at,-0.4363415110063338,,,No
219735_s_at,-0.12801263597695467,,,No
219736_at,0.1154821803809174,,,No
219737_s_at,-0.4724463642352923,,,No
219738_s_at,-0.4554362291021903,,,No
219739_at,-0.4195393317293421,,,No
219740_at,-0.10885901758252725,,,No
219741_x_at,0.10574305061463196,,,No
219742_at,0.3954346106881843,,,No
219743_at,-0.10347107311382331,,,No
219744_at,-0.5243917247447794,,,No
219745_at,-0.2984223497491145,,,No
219746_at,-0.08404991097004455,,,No
219747_at,-0.1169875564695868,,,No
219748_at,0.07263599692958334,,,No
219749_at,-0.13914634067846077,,,No
219750_at,0.680853702983069,,,No
219751_at,-0.21458706804891303,,,No
219752_at,-0.10178920482110687,,,No
219753_at,-0.21884565894158392,,,No
219754_at,-0.18990859839268381,,,No
219755_at,-0.07881254275485894,,,No
219756_s_at,-0.4504086022138809,,,No
219757_s_at,-0.09349847087091412,,,No
219758_at,0.14416333957500527,,,No
219759_at,-0.15953949377459775,,,No
219760_at,0.1288120785751179,,,No
219761_at,-0.10103588741247016,,,No
219762_s_at,0.01872488921158144,,,No
219763_at,0.13924042273187354,,,No
219764_at,-0.6968761788315083,,,No
219765_at,-0.24888552975103106,,,No
219766_at,0.34611865273999154,,,No
219767_s_at,-0.0029287297917584,,,No
219768_at,-0.24458321683006723,,,No
219769_at,0.012138063444153246,,,No
219770_at,-0.06744650806490249,,,No
219771_at,-0.015407750127851116,,,No
219772_s_at,0.03958484407291163,,,No
219773_at,-0.1726435861550808,,,No
219774_at,0.0751877024371419,,,No
219775_s_at,-0.4539407932931976,,,No
219776_s_at,0.024837144050270155,,,No
219777_at,-0.27025098510102197,,,No
219778_at,-0.5898893534312846,,,No
219779_at,-0.32235180832048194,,,No
219780_at,0.316881808522429,,,No
219781_s_at,-0.16357738660210952,,,No
219782_s_at,-0.5147030940134929,,,No
219783_at,0.1302313363181744,,,No
219784_at,0.6313912985292989,,,No
219785_s_at,0.11462232889656487,,,No
219786_at,-0.06923796361941115,,,No
219787_s_at,0.3186142568496031,,,No
219788_at,-0.046091017602527096,,,No
219789_at,-0.22249870436731634,,,No
219790_s_at,-0.5679675585467816,,,No
219791_s_at,0.09934886990858871,,,No
219792_at,-0.11132506912242501,,,No
219793_at,0.22339349250752338,,,No
219794_at,-0.29094541672775875,,,No
219795_at,-0.1763129265352914,,,No
219796_s_at,0.1911276593725315,,,No
219797_at,0.08242104565294017,,,No
219798_s_at,-0.025419830506454133,,,No
219799_s_at,-0.3930130201818116,,,No
219800_s_at,0.04209458048067738,,,No
219801_at,-0.06210684071914763,,,No
219802_at,-0.3277189955588522,,,No
219803_at,0.6658885636949714,,,No
219804_at,-0.7275067001197417,,,No
219805_at,0.07732187109867894,,,No
219806_s_at,-0.23571177974475788,,,No
219807_x_at,0.003148836697880242,,,No
219808_at,-0.4728975874502117,,,No
219809_at,-0.027066784981862213,,,No
219810_at,0.6480396179155754,,,No
219811_at,-0.3882927121107276,,,No
219812_at,-0.25074493483944416,,,No
219813_at,-0.18768045743859485,,,No
219814_at,-0.3850239610077564,,,No
219815_at,-0.17650049988019134,,,No
219816_s_at,0.05058679311566472,,,No
219817_at,-0.08971496313960614,,,No
219818_s_at,-0.24108174908982427,,,No
219819_s_at,-0.11677058656037964,,,No
219820_at,-0.29233706593397724,,,No
219821_s_at,-0.22957485512928244,,,No
219822_at,-0.06117831113448613,,,No
219823_at,-0.4905811300382359,,,No
219824_at,-0.05716077156518029,,,No
219825_at,0.050095261112862666,,,No
219826_at,-0.10715377769826162,,,No
219827_at,-0.38139006804157827,,,No
219828_at,-0.015310952397785904,,,No
219829_at,0.13429047788833648,,,No
219830_at,0.16790992615158729,,,No
219831_at,-0.05270917341614645,,,No
219832_s_at,0.14802133957503383,,,No
219833_s_at,-0.0001782187668695201,,,No
219834_at,0.010222457978834143,,,No
219835_at,-0.031072153761342758,,,No
219836_at,-0.15453661527920826,,,No
219837_s_at,-0.1337749711704017,,,No
219838_at,-0.16222847292212528,,,No
219839_x_at,0.17429903471785035,,,No
219840_s_at,-0.24620051257699327,,,No
219841_at,-0.01782821145843272,,,No
219842_at,-0.2242873894230808,,,No
219843_at,0.050559126071767935,,,No
219844_at,-0.10977534613502549,,,No
219845_at,0.2858656201881864,,,No
219846_at,-0.19691605979087434,,,No
219847_at,0.04493504257184089,,,No
219848_s_at,-0.2498079224150942,,,No
219849_at,-0.24787960902864725,,,No
219850_s_at,0.3982048085443415,,,No
219851_at,-0.13814088820929715,,,No
219852_s_at,-0.001412928717281936,,,No
219853_at,-0.05470966431627389,,,No
219854_at,-0.14159426503895922,,,No
219855_at,-0.2453062839426412,,,No
219856_at,-0.1370736336106635,,,No
219857_at,-0.22599694700629236,,,No
219858_s_at,0.19681427780083371,,,No
219859_at,0.12563029765461042,,,No
219860_at,-0.08369486488779909,,,No
219861_at,0.25109594558199877,,,No
219862_s_at,0.007629695442156859,,,No
219863_at,0.03320297460163424,,,No
219864_s_at,0.08154885942785572,,,No
219865_at,0.22029232848195246,,,No
219866_at,-0.6157007022681507,,,No
219867_at,-0.40738949512364897,,,No
219868_s_at,0.10512554293608645,,,No
219869_s_at,0.35490301144271186,,,No
219870_at,-0.27398375968262556,,,No
219871_at,-0.3681889251800534,,,No
219872_at,0.5671022182782863,,,No
219873_at,-0.08420240769256804,,,No
219874_at,-0.04137281100093926,,,No
219875_s_at,0.1995717682406104,,,No
219876_s_at,-0.4404314097089559,,,No
219877_at,0.17598078241015092,,,No
219878_s_at,0.20518053114827417,,,No
219879_s_at,0.09023826567654503,,,No
219880_at,-0.041908657534568405,,,No
219881_s_at,-0.013128350776788977,,,No
219882_at,0.1311691340372949,,,No
219883_at,0.0015812144586124788,,,No
219884_at,-0.08141827843712601,,,No
219885_at,0.024615325239771835,,,No
219886_at,0.27214424138158044,,,No
219887_at,-0.036130761122898036,,,No
219888_at,1.0150618613896212,,,No
219889_at,-0.13902987954343793,,,No
219890_at,-0.2337863521251995,,,No
219891_at,0.014125464932557286,,,No
219892_at,-0.2740734793029507,,,No
219893_at,-0.15748658551410344,,,No
219894_at,-0.30371869917190253,,,No
219895_at,0.26089680054316844,,,No
219896_at,0.3160609340570595,,,No
219897_at,-0.13827025205629795,,,No
219898_at,-0.5101012952271295,,,No
219899_x_at,0.19533931167264384,,,No
219900_s_at,0.08491088604730468,,,No
219901_at,-0.17530700570171032,,,No
219902_at,0.5043662716531907,,,No
219903_s_at,-0.317434217305955,,,No
219904_at,0.0439909459076846,,,No
219905_at,-0.24396379171979632,,,No
219906_at,-0.7403795532022741,,,No
219907_at,-0.2888313863962013,,,No
219908_at,-0.36033353883740915,,,No
219909_at,-0.7001037752613968,,,No
219910_at,0.0021092947309639953,,,No
219911_s_at,-0.007478020531396901,,,No
219912_s_at,-0.05649635921903062,,,No
219913_s_at,-0.021321333946719534,,,No
219914_at,-0.2611482035976831,,,No
219915_s_at,-0.53049457209561,,,No
219916_s_at,-0.30406791926756416,,,No
219917_at,-0.19560334672127055,,,No
219918_s_at,0.47602589651635707,,,No
219919_s_at,0.20114755494806857,,,No
219920_s_at,-0.0015437803082658519,,,No
219921_s_at,0.28729179080906064,,,No
219922_s_at,0.09520728372168286,,,No
219923_at,-0.03565618660268122,,,No
219924_s_at,0.3095012191587845,,,No
219925_at,0.2161387326965265,,,No
219926_at,0.5170810647030537,,,No
219927_at,0.47789747840169294,,,No
219928_s_at,0.12950958506986332,,,No
219929_s_at,0.3279558834740923,,,No
219930_at,0.3486444912776112,,,No
219931_s_at,0.21632133733636127,,,No
219932_at,0.010773248831999815,,,No
219933_at,0.2875151568067409,,,No
219934_s_at,-1.0707090665715335,,,No
219935_at,-0.46644263931630103,,,No
219936_s_at,-0.5184015347641244,,,No
219937_at,-0.06961619608878511,,,No
219938_s_at,0.14888718279150392,,,No
219939_s_at,-0.10709984824007535,,,No
219940_s_at,0.16748968198936254,,,No
219941_at,-0.2630140690531215,,,No
219942_at,0.1857818276323826,,,No
219943_s_at,-0.1220940103320558,,,No
219944_at,0.36545172813411764,,,No
219945_at,-0.18215069950941842,,,No
219946_x_at,-0.07634552971173036,,,No
219947_at,-0.12623676058507893,,,No
219948_x_at,-0.3482433214965308,,,No
219949_at,-0.31952349633075006,,,No
219950_s_at,-0.11666166099862973,,,No
219951_s_at,-0.1628512225846901,,,No
219952_s_at,0.47054643457529455,,,No
219953_s_at,0.2796370958832757,,,No
219954_s_at,0.10001598382950316,,,No
219955_at,0.1304576282362122,,,No
219956_at,-0.21626546974202565,,,No
219957_at,-0.2978789657148502,,,No
219958_at,-0.04948062960959465,,,No
219959_at,-0.21511091798840543,,,No
219960_s_at,0.26325342773519544,,,No
219961_s_at,0.175946057891478,,,No
219962_at,0.4156363918000925,,,No
219963_at,-0.061978865166719466,,,No
219964_at,-0.03844021135637821,,,No
219965_s_at,0.1471041477049253,,,No
219966_x_at,-0.24620525460403186,,,No
219967_at,-0.038515617047651496,,,No
219968_at,-0.03352674806491596,,,No
219969_at,0.23759445579850702,,,No
219970_at,-0.16394846177257438,,,No
219971_at,-0.31373669172909757,,,No
219972_s_at,-0.1567090432118441,,,No
