gene_name,Unnamed: 0.1,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
STAT6,12784,12784,ENSG00000166888,1352.8348660990846,-1.5072758097396124,0.2400539616125626,-6.2789041247829696,3.4096775963130876e-10,1.200627889780359e-09,8.92059157249353,Not Significant
GLUD2,12849,12849,ENSG00000182890,54.97254145940954,-1.468932749551204,0.2346708910037421,-6.259543922419334,3.861049804959272e-10,1.352681970756728e-09,8.868804298436137,Not Significant
MAPK10,13068,13068,ENSG00000109339,8540.71113913845,-1.5086059531349485,0.2434385404517228,-6.197071138923154,5.752350624292842e-10,1.981521713635622e-09,8.703001164278334,Not Significant
TICAM1,13493,13493,ENSG00000127666,387.2329478410086,-1.102216554798831,0.1816657707832552,-6.067277011220135,1.3009706010203336e-09,4.340328700706566e-09,8.362477379359042,Not Significant
ZBP1,14462,14462,ENSG00000124256,78.47622525381047,4.106084814208431,0.710539884597607,5.778823825679807,7.522464416528925e-09,2.341518533967473e-08,7.630502400270138,Up
ALOX15,14499,14499,ENSG00000161905,9.71626198681219,-2.8162924391606787,0.4880654160729141,-5.770317556652981,7.912228674743129e-09,2.4565560186776613e-08,7.609673327875506,Down
FADD,14646,14646,ENSG00000168040,110.30492232901996,1.189889045075353,0.2077553643691546,5.7273565411339895,1.0200763469833973e-08,3.1353053229224794e-08,7.503720160222809,Not Significant
MACROH2A1,15194,15194,ENSG00000113648,5399.739884347262,0.4156620567599447,0.074453083668809,5.582872277109994,2.365784885102144e-08,7.009231309142049e-08,7.154329607782695,Not Significant
TNFRSF1A,15196,15196,ENSG00000067182,2464.247716273197,1.4824753495094831,0.2655977681352923,5.581655899888165,2.3823936742938688e-08,7.057510089033078e-08,7.151348492336798,Not Significant
CAPN1,15591,15591,ENSG00000014216,2916.3175658550604,-0.8768156905583652,0.1603394952128553,-5.468494767270951,4.5387346260672496e-08,1.3104752060731238e-07,6.882571191403752,Not Significant
BCL2,16164,16164,ENSG00000171791,1940.4066443747768,0.9433166273772612,0.1772533943315848,5.321853671318785,1.0271518157645705e-07,2.860584447504187e-07,6.543545226872713,Not Significant
