,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
FAS,2.0558700946140505,1.1884887104020542e-08,4.3052266337973e-08,7.366003981674464,Up,0.8645443949624636,0.0002825497990823,0.0004385061664899,3.3580242949917936,Not Significant
HTRA2,0.4194447465856648,0.0009834160009471,0.0015611302857771,2.806560850920314,Not Significant,-0.7038591088122569,2.155550864396368e-09,5.878210360885983e-09,8.230754876082857,Not Significant
IKBKB,1.5443192184181562,1.7181156701309728e-05,3.522958937695791e-05,4.453092418764843,Up,0.9896955752562988,2.986276326391206e-16,1.6621193983553102e-15,14.779337781885031,Not Significant
IKBKG,0.4016078714404596,7.458936419681855e-05,0.000138863355658,3.8574123441482047,Not Significant,0.4496312064519262,1.9721806516718643e-08,4.8935466992258484e-08,7.310376262843375,Not Significant
ITPR1,-2.422844602538767,1.2065499235721648e-10,6.21728078264245e-10,9.206399518734688,Down,-1.9865849069033736,3.294552681304778e-28,8.513463194061441e-27,26.06989373719937,Down
ITPR2,1.1775277811875142,2.999204619786784e-07,8.261959896016424e-07,6.082916917442347,Up,1.0874999643579335,2.032529674938055e-12,7.640520544034025e-12,11.116877052196507,Up
ITPR3,1.5032837879932297,0.0005920889351538,0.0009671970054709,3.0144850567600185,Up,0.013650208701768,0.9492853861383548,0.954604539108698,0.0201765049109296,Not Significant
JUN,2.3563577848356942,2.9290978570435004e-12,2.010063474922086e-11,10.69679022796601,Up,0.6390688665316218,0.0106206877180129,0.0138691178593397,1.857951161205339,Not Significant
KRAS,-1.2211603292127933,8.422435185857416e-06,1.8118217395329404e-05,4.74188453367108,Down,-1.6810246898159034,9.58835194294244e-15,4.5698331215241696e-14,13.340099658950823,Down
LMNA,2.769124391354797,6.839420862639633e-11,3.6864807795736577e-10,9.433388026062214,Up,1.190334830571053,1.171275772442824e-10,3.6711260208844787e-10,9.435200706960098,Up
LMNB1,2.2099980496643745,7.840367530267299e-14,7.045839652088559e-13,12.15206724463555,Up,2.2226620898812084,2.4765279628140576e-11,8.310180388436984e-11,10.080389548917154,Up
LMNB2,1.2494686656844465,1.5404640404734406e-10,7.758987567752704e-10,9.11019494400261,Up,-0.0279022456186427,0.6935357598971365,0.7167408384401602,0.1446378496061909,Not Significant
MAP2K1,-1.135461979507621,0.0001467161100915,0.0002629457557484,3.580133834814073,Down,-2.018744562558237,1.407321242131433e-29,4.882935603115362e-28,27.311319003218657,Down
MAP3K5,-0.8718892439857662,2.8229208993796574e-08,9.530196092610817e-08,7.02089816325856,Not Significant,-0.6869955084347124,5.610581436188688e-10,1.6326682183194867e-09,8.78710206118662,Not Significant
MAPK1,-0.7018985166443272,1.3418820296635354e-05,2.799941915250716e-05,4.552850977996263,Not Significant,-0.7226011225050435,1.6434749727982355e-09,4.547296914369175e-09,8.342246687742941,Not Significant
MAPK10,-2.6184050326975274,1.102762978725304e-10,5.723459169334732e-10,9.242341411053168,Down,-2.7809099615495967,2.9147194542006733e-27,6.268453470821242e-26,25.202839593449188,Down
MAPK3,-0.9467360990855412,3.174142870414688e-12,2.1620226691384423e-11,10.665139756714751,Not Significant,-0.9876702496477044,7.539892253255176e-10,2.162654683497744e-09,8.665012819915402,Not Significant
MAPK8,-1.6568167789460837,1.3923451463388544e-07,4.0857806595448923e-07,6.388724951679632,Down,-1.483215854205772,1.6051725734251858e-14,7.498081671822186e-14,13.12504983339586,Down
MAPK9,-2.072609779819164,2.906191317740519e-07,8.018891080503421e-07,6.095885685446059,Down,-0.7622374549885358,2.566212674115553e-12,9.543303938859877e-12,11.020301244372943,Not Significant
MCL1,2.297338587522013,3.8139058114522296e-08,1.253549335875033e-07,6.901858568864405,Up,1.1513870801062214,1.055713100766556e-06,2.1627470312692545e-06,5.664994275451681,Up
