id	filename	md5	size	state
6807181b-13e7-4f4b-a7d8-9d00f113f6bc	6807181b-13e7-4f4b-a7d8-9d00f113f6bc/517e37c3-64f8-40fa-8b6c-3c74e423ea1a.rna_seq.augmented_star_gene_counts.tsv	db04e839a23c2ccd7b1ed16c9d8bda9a	4235514	validated
4acf2460-29a9-4d3c-adc1-3460b346b4b0	4acf2460-29a9-4d3c-adc1-3460b346b4b0/8413be23-0ccf-476c-b371-c150d6d0a720.rna_seq.augmented_star_gene_counts.tsv	d90d40c54f3f682305e453df70efac23	4239486	validated
25f116c2-2014-4f74-8790-acacdace3386	25f116c2-2014-4f74-8790-acacdace3386/9d47a324-71ed-4603-a27a-dbd367afd1b1.rna_seq.augmented_star_gene_counts.tsv	e136cf264f4b375f8130de10addcef4a	4237171	validated
ff48dcf5-7db4-49dd-80fa-8a0587c25e4a	ff48dcf5-7db4-49dd-80fa-8a0587c25e4a/d34bd8f0-1550-4be0-a5c7-4421e171ed00.rna_seq.augmented_star_gene_counts.tsv	ec5429e5be9dc9655230c601c1be2352	4219473	validated
14023e3c-3dac-47cd-b4f9-a4c7c1f95dc2	14023e3c-3dac-47cd-b4f9-a4c7c1f95dc2/f66cf332-b2b6-4acd-a53f-edfabc23a9fd.rna_seq.augmented_star_gene_counts.tsv	d08c28c9445780e6af254fc250a24ede	4224487	validated
89f6f301-c34b-4520-afe6-51d3e78c3e93	89f6f301-c34b-4520-afe6-51d3e78c3e93/37b52f8c-1c83-489b-9332-c498cb889414.rna_seq.augmented_star_gene_counts.tsv	59849b71dbe4718db861898c6aa58beb	4230789	validated
e9f37866-da2b-4b9e-adab-d44430c24ad5	e9f37866-da2b-4b9e-adab-d44430c24ad5/299ce7ef-d929-4311-ad76-ba5938c46ebd.rna_seq.augmented_star_gene_counts.tsv	313aa4870e188d16c7e8c6dc3a4869a5	4243848	validated
13ee2df9-5746-4e2c-89a8-14b661c1ff88	13ee2df9-5746-4e2c-89a8-14b661c1ff88/5586e0ed-a966-418a-96f8-dbef3c08033f.rna_seq.augmented_star_gene_counts.tsv	41461805b2578bf1c1c49ea632ba1dae	4233965	validated
33cbc6e3-c62d-41b3-88c3-92ddc26f1fea	33cbc6e3-c62d-41b3-88c3-92ddc26f1fea/f4cd99ac-f7e2-4b64-9b4a-010fbcadd971.rna_seq.augmented_star_gene_counts.tsv	b2770efad6a7b56a7289d6298e662f1c	4226620	validated
33fd00d2-a1c9-4a96-85cb-ad60f8103e56	33fd00d2-a1c9-4a96-85cb-ad60f8103e56/430be898-3654-437c-9b75-4193bd2106cc.rna_seq.augmented_star_gene_counts.tsv	67dffd24c777f3556b1b6cf720657088	4243947	validated
2761c4d4-00a9-4eb5-9166-af4e56677d07	2761c4d4-00a9-4eb5-9166-af4e56677d07/a93d22ba-5cfa-4359-ae53-3309ced4e12a.rna_seq.augmented_star_gene_counts.tsv	a2966faeedc95d7446eec08f913fc437	4245228	validated
