,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
HLA-F,1.8998973734639275,0.0007183812928494,0.0011848351578529,2.9263420673877745,Up,0.7070130082436842,0.0003490923376801,0.0005490634848765,3.260377437813008,Not Significant
HLA-G,4.702941390924959,0.0181416206725648,0.0242546365833335,1.6152052281925362,Up,1.6639190806113062,2.3274485029294005e-06,4.892247872979025e-06,5.310491546905614,Up
HLCS,0.0835283333338665,0.1036049594947139,0.1240304648781638,0.906471628519603,Not Significant,-0.2487757210909963,3.805256403657493e-05,6.797479647446514e-05,4.167652084073659,Not Significant
HLTF,-0.011909309582915,0.9082909634478494,0.9193331825352792,0.0365270641170702,Not Significant,0.2988575985876478,0.0212838971271053,0.0269420023344326,1.5695701305699847,Not Significant
HM13,1.2455660184624442,1.5194911447385147e-08,6.48341964934172e-08,7.1881958671067885,Up,1.2539640540842865,3.8473596769223417e-10,1.322125020702696e-09,8.878727475838195,Up
HMBOX1,0.1615189568770993,0.2356279809467839,0.2667696426228255,0.5738635930145236,Not Significant,-0.0920612462750536,0.4803396505230868,0.5107104619300114,0.2918252455085951,Not Significant
HMBS,1.6242605363431029,1.5899719691578625e-05,3.5507376673235e-05,4.449681412700454,Up,1.0102295450903662,3.5996480326975354e-11,1.4107204959468614e-10,9.850559023873064,Up
HMCES,-0.7104977342527725,9.251555707487672e-06,2.1619153838374115e-05,4.665161308093919,Not Significant,0.2263844782277655,0.0012574537715654,0.0018429789225886,2.734479631604464,Not Significant
HMG20A,-0.4669388136276318,0.0001750338488354,0.0003219446764959,3.492218751772569,Not Significant,0.1042207643519294,0.1338545208429011,0.1543129590711881,0.8115976007237511,Not Significant
HMG20B,2.3043504388138434,5.820831094198608e-08,2.1945753159789213e-07,6.658649509941924,Up,0.5997457542602942,0.0011779293042941,0.0017332578637824,2.761136820732772,Not Significant
HMGA1,0.4577995638417285,0.00213857547727,0.0032682053030974,2.4856906696421377,Not Significant,0.8594502607821193,3.045634958773841e-07,7.20854906813302e-07,6.142152140983128,Not Significant
HMGA2,4.803681012668052,7.174242843116353e-07,2.144608973339885e-06,5.66865188119559,Up,-0.0647143046329175,0.7934608525586407,0.8105136422259953,0.0912396708912109,Not Significant
HMGB1,0.312288350781813,0.016815529398396,0.022571897364515,1.6464319331550583,Not Significant,0.802444264410148,3.016611265953255e-08,8.170675687563736e-08,7.087742027280739,Not Significant
HMGB2,1.530586861379497,5.044488186914449e-06,1.2461543402397291e-05,4.904428165571398,Up,1.7087777802409565,1.7808767202105966e-10,6.38111730832086e-10,9.195103271380097,Up
HMGB3,0.6248478242025683,0.0273202979219456,0.0355633390962243,1.4489974692152043,Not Significant,1.2925523934503178,3.9392505797823806e-08,1.0540786448574499e-07,6.977126985182832,Up
HMGCL,0.7175753488253029,3.3647991654324423e-06,8.638375839084206e-06,5.063567904561558,Not Significant,0.1383492092674489,0.0368692257173208,0.0454867571994301,1.342115023394114,Not Significant
HMGCLL1,-5.763379237883392,3.0875587815703273e-31,1.578886658149212e-29,28.80164904510704,Down,-1.7791793255894386,1.1515165809838285e-18,1.003023940708006e-17,16.99868870088457,Down
HMGCS1,-0.9083501480306212,0.0008404661652366,0.001369708829886,2.863371744532259,Not Significant,-0.9406048261778814,9.916563411277837e-07,2.190609264600828e-06,5.6594350799294295,Not Significant
HMGN1,1.546859969731706,6.60152280766242e-07,1.9869656637105237e-06,5.70180963776683,Up,1.626282121152667,5.132043056892334e-18,4.2838361009777306e-17,16.368167153573754,Up
HMGN2,1.4627348390209,2.1063889413796467e-07,7.054442219234892e-07,6.1515373193561125,Up,1.458420220333756,9.10817769171283e-08,2.3089873744042585e-07,6.636578441808485,Up
HMGN3,-0.375644417766253,0.0005838528155018,0.0009788206462581,3.009296878652681,Not Significant,0.160802888027233,0.3361448504002479,0.3666874604711989,0.4357039412564088,Not Significant
HMGN4,0.7690512014221156,8.001191287206834e-09,3.652197599788022e-08,7.437445733280127,Not Significant,0.2637404785048932,0.0704061550040674,0.0838318082174946,1.0765911661875716,Not Significant
