Gene,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot
NID1,2.5024549022214764,2.6163948467221912e-30,1.0314503684449e-27,26.986551664665225,1.1005232331129136,1.2142923429455695e-09,3.919246200843546e-09,8.406797453972947
NID2,1.3168911515051054,1.3469223228892893e-05,4.04242085167731e-05,4.393358474579583,1.0488083595152655,3.453247014286935e-18,2.912872623315454e-17,16.535678506172445
NIF3L1,-0.2006634910282887,0.0009490523462859,0.0021552297173578,2.6665064333158126,-0.8847876949548179,3.678784904119649e-13,1.8208498367561305e-12,11.73972586845946
NIFK,0.9528510829773468,4.144057181278559e-18,9.510708509371881e-17,16.02178712867257,0.7837897007912173,1.0028636557527136e-08,2.892437736971459e-08,7.538735980960745
NINJ1,0.6355030007332925,3.8297302302564125e-08,1.65177812401495e-07,6.782048289937825,0.086152046016104,0.4436447636948175,0.4747017213506738,0.3235791934517608
NINJ2,-1.8964890561073924,5.296974666694876e-09,2.586269572580027e-08,7.58732620962487,-1.4443270111576925,5.3759282118779016e-08,1.4098774693231818e-07,6.850818629691526
NIP7,0.8025435448439229,1.3385082706643064e-18,3.400812801619228e-17,16.468417273230852,0.8418469352406791,4.529756261272814e-07,1.0482488422318523e-06,5.979535608592981
NIPA1,-1.487548262022834,9.73741801496005e-22,4.4653277883987526e-20,19.35014665514774,-1.06362688055767,0.0001250952361429,0.0002079061652582,3.682132631890606
NIPAL3,-1.7607756276298456,4.274187672607734e-16,6.770557037840456e-15,14.169375598891175,-1.8887738403291272,2.403153108601621e-19,2.2394288905491743e-18,17.64986272332084
NIPBL,0.5917562845424342,5.675179571015642e-09,2.7582568915244452e-08,7.559365288060114,0.6843942842202229,7.382382243551313e-11,2.775125199462825e-10,9.556717418952369
NIPSNAP1,-0.2863406486822732,2.716228913366667e-05,7.790432656712987e-05,4.10843842227542,-1.7740673919095804,2.4582380859747633e-20,2.5184842752865465e-19,18.598860756411437
NIPSNAP3A,-0.4870655075841075,4.972902952805833e-06,1.5863703207058234e-05,4.799595423912601,-0.7053883696893718,0.0313114568842507,0.0389298799221411,1.409716935845977
NIPSNAP3B,-1.1026126487483978,8.313833580242077e-12,6.178373985049462e-11,10.209125806826496,-1.8534600293001,4.2154883516352425e-08,1.122799852921475e-07,6.949697652926979
NISCH,-0.9273702922391944,7.197362938147626e-25,6.766074805161702e-23,22.169663204997736,-0.8123773792039577,1.9016853487751646e-20,1.9676583295626928e-19,18.706050311630225
NIT1,-0.1706040959347277,0.0109287010988652,0.0204188436216529,1.689968856909031,-0.8355275759236482,8.337080821609735e-11,3.1261049809847165e-10,9.504996441576967
NKAIN3,-0.1130060784686026,0.5797214570448287,0.6570929258527965,0.1823732083225455,-0.8641710491942705,4.326025605363073e-06,8.787978244774439e-06,5.056111026875118
NKAP,0.2222478073700049,0.0021672314312797,0.0046303733079841,2.334383994065848,0.8586563701680283,9.114211827788276e-08,2.309954490271444e-07,6.636396576306419
NKIRAS1,-1.496195284528099,3.01323161494969e-17,5.831306978036447e-16,15.234234095372289,-1.4627509610438854,5.33747499375994e-22,6.467727265430409e-21,20.18924830194064
NKIRAS2,0.6539461331824992,5.999576462003911e-11,3.914619537754928e-10,9.407310440677003,0.3807213192583824,0.044338400490757,0.0541497607307626,1.2664034580329182
NKRF,-0.4664852608462446,1.7650098291290658e-06,5.988391205382097e-06,5.222689836119714,-0.2927551507852214,0.0004197448258147,0.0006525950548029,3.1853562215072446
NKTR,0.8262053062143178,3.49727321079508e-08,1.5157392459657186e-07,6.819375504362542,0.6018486787063599,1.117821187208068e-05,2.155102933441152e-05,4.666531981949699
NLE1,0.1747899735992,0.0118536827599446,0.0219857120973263,1.65785946341107,0.4198150845830367,8.578900742134727e-07,1.9117486153902883e-06,5.718569215682553
NLGN2,-0.6746567201218507,2.7154366172210485e-15,3.6872612110064936e-14,13.433296095244325,-1.9426614502518849,3.4659204605972477e-20,3.5060025339510934e-19,18.455187774357288
NLGN3,-0.1607304475017787,0.1360192510127309,0.1936161279630289,0.7130584693746502,-0.4307518865626438,7.378391719717833e-06,1.453718686408018e-05,4.837519627012711
NLRC4,0.096108954771755,0.4097248822508076,0.4953992368030789,0.3050446668104699,0.3099121589701108,0.0921435320349263,0.1082286193806757,0.9656578815991508
NMB,2.2792329420166144,4.188679544045139e-25,4.272202634168381e-23,22.369348156537995,0.455721142762662,8.188578097290502e-05,0.0001394094036877,3.855707930456364
NMD3,0.4604414182987693,7.968227238896106e-09,3.792044590597714e-08,7.421126564441389,0.5821828960109595,4.7125625288366994e-07,1.0878922901455137e-06,5.963414101063443
NME1-NME2,0.9356574793543792,1.259015742832696e-19,3.910147749214328e-18,17.407806832001533,0.3209401216249976,4.311295309261559e-08,1.1465578148723445e-07,6.94060404119835
NME4,1.014095166260086,7.156604927410251e-16,1.0891764485414778e-14,13.962901758058347,0.4807318849211013,0.0001457271785465,0.0002404302110462,3.619010962350178
NME6,0.5762430766089555,2.773792374152328e-13,2.64803897938598e-12,11.57707562632915,0.139985063392997,0.1948196383828936,0.2202538955064125,0.6570764017264563
NMI,1.644735521610066,8.637175888682198e-21,3.3350687688968453e-19,18.476895206531687,1.5242746747150575,3.0467176562920965e-08,8.247928240401671e-08,7.08365512620819
NMNAT1,0.446715583291672,9.045319418152208e-08,3.7020377966925033e-07,6.431559151544435,0.4601801431221602,9.684322300115408e-05,0.000163324871714,3.7869476742611217
NMNAT2,-2.3423908828655,4.121902823565656e-12,3.2198002177562086e-11,10.492171074582984,-1.164519246211665,5.272345710896486e-06,1.060070436637464e-05,4.974665276974226
NMRAL1,-0.1911795719337465,0.0622985024521253,0.0976027175780301,1.01053808998995,-0.2720167846161934,0.1029625850239117,0.1201230158612303,0.9203737727480436
NMRK1,-0.4853924188252616,3.751228059086182e-06,1.2189247038046323e-05,4.914023121069183,-0.5215773104257698,0.0003505216508905,0.000551228261689,3.258668524081312
NMT2,-0.998226226203963,6.94950255753377e-17,1.2666647390845668e-15,14.897338319001989,-1.2638859893470868,4.4963006323184176e-12,1.9664703059580844e-11,10.706312607126552
NNMT,2.740711974258894,2.8705052271244412e-18,6.865057608745165e-17,16.163355813990933,2.0277466001562527,2.050668081042259e-07,4.953679288830093e-07,6.305072113939122
NNT,-0.0587613186337385,0.5408812654572046,0.621338529412276,0.2066717148042055,-1.7575916618190244,3.1127116238500455e-14,1.7289335801843713e-13,12.762221690539546
NOB1,0.4050152802861095,2.3748938183624227e-10,1.4075449735309006e-09,8.851537719784423,0.4083814369702834,0.002134014354906,0.0030457912272339,2.516299868553374
NOC2L,0.1478961895042658,0.0015383574716925,0.0033737580370668,2.4718860678449524,0.8636230014030214,6.371322548473495e-12,2.7438600085668434e-11,10.561638050056338
NOC3L,0.5073732361560062,9.19380469216522e-06,2.833017830129883e-05,4.547750692157059,0.7344946288307631,8.48704658456175e-08,2.159415006079277e-07,6.665663884979384
NOC4L,0.1266410529715402,0.4461969236656385,0.5309354563183651,0.2749582711379515,0.6854328396464692,1.4783584604897332e-05,2.8034675196279163e-05,4.552304471178856
NOL10,0.5044682996551568,3.583171083966217e-13,3.352981149858433e-12,11.474568888126646,0.7920179404812012,4.5595503475653056e-10,1.5514991686108944e-09,8.809248452801567
NOL11,0.5739718612842388,2.7981888241855084e-14,3.163428827046355e-13,12.499841932144848,0.7220873872705807,1.3219821467560445e-23,1.85952867102482e-22,21.73059712111148
NOL12,1.4052262832685702,8.205022257021176e-21,3.183288158827168e-19,18.497124046228468,0.1660906384337378,0.3530834833649273,0.3839981170562666,0.4156709052003808
NOL6,0.0215691262011255,0.7779796094285975,0.8267914958760719,0.0826039990417127,0.2278469576267652,0.0732428614174207,0.0869905231051954,1.0605280575802338
NOL7,0.0970291142474,0.1046081507665737,0.1541653555041661,0.8120132112644617,0.8391753704716396,1.86942430537732e-06,3.98746672021978e-06,5.399302928583095
NOL8,0.9115203929056968,9.274073974502236e-08,3.7867844317538205e-07,6.421729417024531,0.9090640199071024,2.382844484639058e-09,7.388450473818278e-09,8.131446633490409
NOM1,1.0537322524574462,2.5208122363644883e-12,2.0510550160193348e-11,10.68802269027368,0.7367272987762986,2.229831652933861e-05,4.121150155431208e-05,4.384981561528025
NONO,0.7571920410100201,1.9679846774066013e-30,8.152793472063077e-28,27.08869355915756,0.9103975936495868,2.287170528050793e-16,1.6272835288093445e-15,14.788536771421128
NOP10,0.4768578872502758,3.9531021504395595e-08,1.7028854910300262e-07,6.768814554788894,0.6879414455687339,3.3139544024561525e-08,8.936515900302097e-08,7.04883176757966
NOP14,0.2700230344445433,0.0015695777400537,0.0034393783306328,2.463520049281512,0.4661178050284553,0.0009804730333373,0.0014571307544273,2.836501475423993
NOP16,0.2676736235849137,0.01143430310296,0.0212740531660614,1.6721497597465609,0.3509268862725245,0.0367278312266511,0.0453230581195271,1.3436807943155284
NOP2,0.6414757855973718,1.4402765553563768e-18,3.6517883367241236e-17,16.43749440278525,0.8775989409091429,7.873073386922927e-10,2.602439532692307e-09,8.584619352469932
NOP56,0.4668724047139445,2.87257385495605e-07,1.0965399057135056e-06,5.959975558682479,0.5427163077109329,8.143869214780541e-10,2.685129384119438e-09,8.571034782792989
NOP58,0.2457174920895308,2.050191172527351e-06,6.900409341629512e-06,5.161125145561602,0.7056658416410881,6.977224187733469e-23,9.1353366754865e-22,21.03927544244263
NOP9,0.3666638772427841,1.2165961714047675e-06,4.239527177284763e-06,5.372682576366338,0.7388639798910339,2.871327414395572e-09,8.793070625608566e-09,8.055859438591146
NOS1,-0.7258040376438064,1.3371533185303784e-08,6.168875313612593e-08,7.209794007703381,-2.070880504219216,5.300647744352175e-37,2.966367869406548e-35,34.527774991626416
NOSIP,0.1786585323297682,0.0153950356542417,0.0279371491173046,1.5538179141056556,0.7837950559322975,8.807031041373346e-05,0.000149279247858,3.8260005617802015
NOSTRIN,0.0691302556735777,0.5088869763174111,0.5917324203211305,0.2278746355888845,0.2282814588980145,0.0504956494432887,0.061266955945354,1.21277369709545
NOTCH1,1.069562163028472,1.210128196709786e-08,5.6242543038563596e-08,7.249935050672329,0.2973336603138229,0.0043035825785334,0.0059019751067134,2.2290026265947502
NOTCH3,0.9260233439995034,9.342098390151836e-11,5.95254350500759e-10,9.22529742180873,0.6729294883623852,3.344362738241625e-07,7.881247847488584e-07,6.103405014696509
NOV,-0.8061407154032914,3.624801262630595e-05,0.0001023419111253,3.989946477304835,-1.289868839275698,8.970264535269338e-06,1.7508247430642892e-05,4.756757324464478
NOVA2,-0.3146113071452419,0.00890118389726,0.01691384100263,1.7717577562802254,-0.5292636849217311,4.0872500313171884e-11,1.5898425103131766e-10,9.798645894729566
NPAS3,0.4720853962557978,0.0002107118675887,0.0005284986626582,3.2769561073175515,0.7410499091920417,2.524487168147874e-05,4.628745276246471e-05,4.334536718150956
NPAT,0.1644660544772715,0.0024094363089138,0.0051058992771347,2.291927756671612,0.4732688476908743,0.0196008531385293,0.0249115116384556,1.6035999185365035
NPC1,-0.5374177990150919,0.0090619204577345,0.0171952068805177,1.7645925946877503,-0.0442838624152405,0.650194506321246,0.6765844862838998,0.1696779645713007
NPC2,1.0876811838879237,2.0637436435934767e-10,1.23602112562391e-09,8.907974106380307,1.0926946699198934,6.347258181951767e-08,1.6484184235512957e-07,6.782932540227313
NPDC1,-0.3936300862637001,1.0397162062688456e-05,3.17699006296076e-05,4.497984143563806,-1.83531113538604,3.2262901504185e-11,1.2701382063428958e-10,9.89614901999964
NPEPL1,0.6811282763439213,1.192573988425204e-07,4.79975192245823e-07,6.318781208768515,1.1324012445568017,3.59617995717894e-10,1.2394912971614431e-09,8.906756518196708
NPEPPS,-0.2161540418326737,0.0195877054674815,0.0347468475594763,1.459084591063161,-0.6660397778543738,6.837904529847625e-18,5.648868908824122e-17,16.24803850365541
NPL,0.6768362087601894,7.809839210465322e-06,2.4295289548452767e-05,4.614477920698693,1.4027959094661575,3.9735261262226126e-08,1.0621580238277138e-07,6.97381086576777
NPLOC4,-0.2637848224074517,5.458896600381135e-08,2.313618011210607e-07,6.635708343447228,-0.1899875494332532,5.783496625231777e-07,1.3181610766813569e-06,5.880031516570887
NPM1,0.2869898668449995,1.1982080291825862e-07,4.821633297543756e-07,6.316805822351165,0.5539769518921356,5.588476518172076e-09,1.656334056880784e-08,7.780852068258333
NPM3,0.0891357972799458,0.1907412781308499,0.2594667364244342,0.5859183106990531,1.088849733111127,2.791321016643593e-07,6.638076413580799e-07,6.177957752559311
NPNT,1.3129609510500997,1.8827800334737972e-08,8.485876743161823e-08,7.07130328062425,0.4145312080790279,0.0040982877205336,0.005633048578243,2.249256503482927
NPR2,-0.0234361142163024,0.7656071859926455,0.81662539122986,0.0879771207397662,-0.3874755022221675,2.2021239146117505e-05,4.0728336579946186e-05,4.390103326935918
NPRL2,-0.0550079618298866,0.639708594346198,0.7095873593378612,0.148994129673951,-0.5068100616378608,7.15938153692801e-06,1.4130072510027236e-05,4.849855609515637
NPTN,-1.014628553545812,2.316275744775717e-11,1.6074506460479296e-10,9.793862352449208,-2.701166273127816,2.143578264374898e-15,1.3671878770758772e-14,13.864171801181405
NPTX1,-3.1916922033884774,6.483805432972149e-12,4.91859628779346e-11,10.308158822323534,-3.143664851755341,3.288594661214854e-41,3.002717704261879e-39,38.52248549538815
NPTX2,-2.3596756700730026,6.472061194470497e-08,2.712915790005967e-07,6.566563686704061,-1.078746993771041,0.0003793240147812,0.0005932066811685,3.226793966243989
NPTXR,-3.1207843708178675,4.4277458980171355e-14,4.835699966011386e-13,12.3155406530445,-1.9683162544511583,5.2604477113747324e-14,2.838569218646947e-13,12.546900511017611
NPY,-2.749022152797972,9.696425116682668e-26,1.1074767415979339e-23,22.95566538573852,-3.542688811171052,7.493768178337864e-31,2.0690353572498358e-29,28.68423208771643
NQO1,-0.1291467752201587,0.244655705272952,0.3210326272766142,0.4934508270153403,-0.4429318241767742,0.2027927097555062,0.2288205220428253,0.6405050279110264
NQO2,-0.2698952882295913,0.0177794364323478,0.0318432611767747,1.4969824610803892,-1.296176371585564,4.359613840905513e-09,1.3100236856231377e-08,7.8827208520981
NR1H2,0.2109878189833054,0.0173225232603285,0.0311138384427506,1.5070464076738876,0.0912955815113828,0.3524760681108889,0.3833775750225959,0.4163732939847474
NR2C2AP,0.9789397795142616,8.033090057339222e-15,1.0038077054268161e-13,12.998349474910682,0.529773472230226,2.3013959610143505e-05,4.24361923085888e-05,4.372263591159853
NR2E1,0.2363423981409678,0.2455739053529558,0.322047290194063,0.4920803507813712,0.4115163291526362,0.0002892609153385,0.0004598926023765,3.3373435762334966
NR2F2,0.2093518631019328,0.0640481244426799,0.1000936226104848,0.999593592383889,0.6838947067893018,0.0017620140905133,0.0025381683736719,2.595479571630133
NR3C2,-1.2165579225939958,2.665702166443885e-16,4.3964299832808e-15,14.35689983894326,-0.4100581119118486,0.0069305112725361,0.0092796104754089,2.0324702535150783
NRBF2,-0.2687491400643118,0.0032749254735462,0.0067586714171257,2.1701386669161637,-0.7826982135154615,1.6050074644936965e-12,7.356460897364548e-12,11.13333106914146
NRBP2,-0.783495297760151,1.6333190989260134e-06,5.570194700146452e-06,5.254129624265874,-0.9850611451072078,2.409215758316401e-14,1.362168757648855e-13,12.865769084805358
NRCAM,-0.1953528573029643,0.098302883744984,0.1461596863857229,0.8351723975185188,-1.7274894973305626,5.1155478763585095e-36,2.5235894713277595e-34,33.597981293183075
NRF1,0.117231833455456,0.0343365532497491,0.0575936065420236,1.2396257248689944,0.761436766503981,1.4541835405823628e-05,2.761144924101024e-05,4.5589107979657415
NRGN,-3.477045711170236,2.383612840656916e-20,8.567686036961228e-19,18.067136456615223,-2.131262552149951,1.3050778628935552e-08,3.709600075057077e-08,7.430672908325085
NRIP2,-1.1885042754595512,9.926686777983215e-08,4.036882776500108e-07,6.39395386150331,-2.1729643076810343,6.268014334979969e-16,4.247640703958756e-15,14.371852226127952
NRIP3,-1.652466554246594,1.857361462444225e-11,1.3064065860449424e-10,9.88392163883801,-0.819801791259431,9.266431703759672e-05,0.0001566070589453,3.80518866633991
NRM,1.0300931145846288,8.291415493128894e-21,3.2066262259977283e-19,18.49395165979311,0.7073667544689504,0.0114864937473098,0.0150280182774947,1.8230982854072777
NRN1,-1.1806526008826612,4.159007616579358e-06,1.341441860179898e-05,4.872428145467048,-3.8101847343401865,2.5409569974187416e-21,2.822713061486839e-20,19.549333267140543
NRP1,1.380516472687665,7.853137260888173e-13,7.002786608195138e-12,11.154729107451145,0.8544643352161658,2.0361729711645128e-11,8.237281172503466e-11,10.084216109494935
NRP2,1.2203789426769038,5.154405749533284e-18,1.1622138868089715e-16,15.934713939662624,0.5740184522363653,1.5920886134035031e-09,5.063260121270109e-09,8.295569760479971
NRSN1,-2.6366528786600263,2.2881500924426726e-16,3.8385013424491284e-15,14.41583830317016,-3.2455052643269977,1.0400427130212147e-08,2.991380104956569e-08,7.524128399072724
NRXN1,-2.062563601863223,1.2042859578797678e-14,1.4564649867638441e-13,12.83669995129586,-2.668638471150625,8.185139592436791e-26,1.3741793228657187e-24,23.86195659053014
NRXN2,-1.1218822049466404,1.581691246660126e-14,1.877595796545255e-13,12.726397895682176,-1.662987676441781,2.7385939132967014e-14,1.5342316492737014e-13,12.814109062547423
NRXN3,-2.772596447882716,3.9022943307603013e-28,8.152126327559256e-26,25.088729099004475,-3.194977002754324,6.81565345032578e-36,3.330710646217889e-34,33.47746309478083
NSA2,0.3658302269530722,3.2393492219684826e-07,1.2273472900845395e-06,5.911032531953972,1.010467671941878,8.619840167538166e-09,2.5055547697264665e-08,7.601096099435173
NSF,-1.978893184742514,1.2835158347587796e-12,1.1023082935057656e-11,10.95769692504556,-2.679347169184581,1.526920285605627e-33,5.656125712764759e-32,31.24748094649664
NSFL1C,-0.3459420590024979,2.803161975378069e-09,1.4217656153183392e-08,7.847171993172966,-0.0779467262347424,0.1180224032635025,0.1368796875286683,0.8636609948808223
NSG1,-0.7741362409203347,0.0004384932067076,0.0010492071422757,2.9791387616954754,-1.5453238796175508,4.2029159291432946e-10,1.4349355796742256e-09,8.843167595808044
NSL1,0.3268654878746648,0.0011958868039296,0.0026730558081068,2.5729919739408604,0.9500767291120038,3.3541043961089763e-09,1.0211428095670764e-08,7.990913516414743
NSMAF,0.5156849470265552,1.336443984960236e-12,1.143745233907496e-11,10.941670702667125,0.6359222585513142,2.987900519167317e-05,5.42586470760862e-05,4.26553103944865
NSMCE1,0.6377185984515013,4.187090172123657e-08,1.798925259044585e-07,6.744986880155731,0.1777396638377454,0.0597310641391722,0.071711723947479,1.144409836947762
NSMCE2,0.1470424732122435,0.0120577964228991,0.0223422530640967,1.6508730333705557,0.5714462345744808,0.0048282364125772,0.0065876409514374,2.1812700793654884
NSMCE4A,0.0764719269253699,0.290174035955033,0.3713704988382509,0.4301925989824401,0.4182668405828414,0.019595905335282,0.0249082645786971,1.6036565297959118
NSMF,-0.9036012074782,3.595758873213081e-11,2.421811473658698e-10,9.61585966760769,-1.5159603194141078,8.987745043192358e-14,4.756148355596812e-13,12.322744607162644
NSRP1,0.4191112699234676,1.710086867221504e-05,5.057834366968539e-05,4.296035396954723,0.8689392405347883,9.55009023484723e-08,2.409863981927874e-07,6.618007469277915
NSUN2,0.393174195906214,0.0011091104212099,0.0024948035210779,2.602963651672516,0.8048051642476227,5.26687392078975e-19,4.763066085273719e-18,17.322113392817485
NSUN4,-0.0823578134095921,0.4099562149472373,0.4956299058089911,0.3048424966140238,-0.0367480041460703,0.7316381144863625,0.7530526187766783,0.1231746768591191
NSUN5,0.6742953873447597,3.0582820887870556e-10,1.781895847774332e-09,8.74911768417052,0.1417579464957712,0.3125958145442112,0.3426505721978407,0.4651485386104643
NT5C2,-0.3241709466371389,0.0084921466577667,0.016208421724905,1.7902592719827832,-0.221263541159766,0.0153309336078775,0.0197621904550337,1.7041649195757922
NT5C3A,0.1888489803820121,0.0095600200898309,0.0180520713099234,1.743472959583252,0.0041795589463305,0.9638368738331846,0.9684890452485392,0.0139052872990437
NT5C3B,-0.0557812986167576,0.4794247831271886,0.5631610522998161,0.2493673882341335,-0.6494738782297538,9.392985839653549e-09,2.7158774890264936e-08,7.566089824612369
NT5DC1,-1.1244743062349087,3.72603775113469e-08,1.609326996169537e-07,6.793355703443908,-1.4534417045067547,2.499226177058771e-12,1.1266541912951384e-11,10.94820936333107
NT5DC2,2.184783891533659,3.4917864246647634e-32,3.160971992283561e-29,28.5001793521992,0.6670193766705393,2.72857411043878e-05,4.976647610926452e-05,4.303063109918683
NT5DC3,-0.5912931119247045,9.610010062603549e-07,3.406146548001101e-06,5.467736670636764,-1.9600174256695932,6.206921502070838e-20,6.123966437446006e-19,18.21296719812922
NT5E,0.5469856568207856,0.0001814657766972,0.0004592923800388,3.3379107597519906,0.0466111540225154,0.6142964315123532,0.6419891120092455,0.1924723374052922
NTAN1,0.1293962578600407,0.0228175546006845,0.0398859259263817,1.399180321625772,0.1252420974846241,0.0257182235983676,0.0322453612907021,1.4915327526798332
NTHL1,0.1884185697263234,0.0070327215024516,0.0136207431824819,1.8657991955623303,0.038888100387749,0.7021646360870244,0.7253546901626851,0.139449576446381
NTM,-1.125584898116042,9.29822993729764e-16,1.3883160423178308e-14,13.857511657936795,-2.792281453965872,9.128716813684612e-35,3.8314844078081896e-33,32.41663293746124
NTMT1,0.4753203577733487,1.5455551517023042e-10,9.513084617957118e-10,9.021678640229132,0.2288320568856526,0.0061597857778126,0.0083021118945036,2.080811417568194
NTN1,1.9021039577528975,2.344738751554897e-29,6.663965647151719e-27,26.17626725039042,0.8950764978834439,0.0001371705754053,0.0002268523227509,3.644256769614901
NTN4,-1.1690112642379171,1.9453824953564918e-10,1.1708702031889527e-09,8.931491245972165,-1.1716198472039596,5.963443731673621e-06,1.1884642121958783e-05,4.925013891495632
NTNG1,-0.8957036162699161,4.139644881466475e-09,2.0515247403244852e-08,7.687923241299254,-2.020317581450442,3.8686542847763563e-29,8.9287854656845e-28,27.049207611819607
NTNG2,-1.8532558709939853,2.6316733683571347e-20,9.37658315880249e-19,18.027955390364568,-2.5177394436849485,1.2642195578285497e-19,1.2139540016086137e-18,17.91579776896589
NTPCR,-0.3694119306029044,1.3513211520958538e-10,8.40860274937038e-10,9.075276164565077,-0.0513733963000659,0.4350260388126949,0.4661505083386186,0.3314738378433594
NTRK2,-0.4839665177856567,0.0015512130799005,0.0034010360691541,2.4683887622009046,-1.661588632419919,1.7521103227243826e-13,8.988524568377573e-13,12.046311590179927
NTRK3,-1.0596145637711647,2.2633422842668388e-11,1.5725017655500306e-10,9.803408858271752,-1.277313410234886,6.172523184248474e-06,1.2280159370191585e-05,4.910795996945205
NUAK1,-2.1616868597405805,7.01498837241993e-32,5.0429513470202325e-29,28.29731522177197,-2.6343329335387877,8.054773648262825e-19,7.153766118154245e-18,17.145465262573325
NUB1,0.3172403147981999,8.024985511400728e-07,2.8790062508389344e-06,5.540757392189681,0.4816678227227201,6.057161680746897e-06,1.2064484488116043e-05,4.918491230634577
NUBP1,0.6380751398782891,1.3454412074270193e-15,1.926495254360352e-14,13.71523205647068,0.4250976644608342,0.0179451924897925,0.0229192035124234,1.6398004790331755
NUBP2,0.4417562063894245,0.000585853254485,0.0013742250716048,2.8619421323776195,0.5778948659795778,6.122794008589895e-05,0.0001062379777219,3.973720204848672
NUCB1,0.5006096700943168,8.906199668662508e-10,4.865563976339943e-09,8.312866812617301,0.2875699391470536,0.0003131878243963,0.0004957378443037,3.304747926071772
NUCB2,0.6246498167096437,1.583252249157223e-12,1.3367133497029652e-11,10.873961714644842,0.6969534470159425,7.0510593594404275e-09,2.0662859479846675e-08,7.684809577763837
NUDC,-0.2098113007291164,8.583996845156906e-05,0.0002287203794691,3.640695137113117,-0.0466795327965401,0.3992935447276244,0.4306991199036106,0.3658260156796938
NUDCD1,0.195400113927592,0.0011326113989366,0.0025432510622699,2.594610765433223,0.2942691019949403,0.011076581919308,0.0145190959826316,1.8380604237169929
NUDCD2,0.3079967292059784,0.0070714070019452,0.0136848242234002,1.863760776573008,0.0436453680619593,0.7024422991434512,0.7255131863250828,0.139354689778723
NUDCD3,-0.5375377267227801,3.068000550035173e-13,2.9053882000759275e-12,11.53679583164296,-0.8773194144437524,7.90031529421562e-10,2.609786794588714e-09,8.583394970713726
NUDT1,1.6652724630341051,2.1056305696433798e-07,8.203031938671259e-07,6.0860255975113615,1.0999157505746486,2.7374596214105086e-08,7.449468548826661e-08,7.127874709069793
NUDT10,-0.7081309612783997,1.1696491000133856e-05,3.545208742872913e-05,4.450358188348653,-0.0507377493215483,0.7022191577259465,0.7253546901626851,0.139449576446381
NUDT11,-0.7718428707091007,0.0014144717363428,0.0031192490454217,2.5059499491497217,-0.2049268610805952,0.2204694136700652,0.2473182591757419,0.606743819075273
NUDT14,-2.198341213457198,3.7238313354518415e-15,4.9547025313616733e-14,13.304982414411034,-1.5897872400720725,1.4038743167950144e-22,1.7951999709483173e-21,20.74588716745211
NUDT15,-0.0549552427170851,0.479677315557336,0.5633961050866126,0.2491861597379604,-0.193781568663737,0.0172654525447582,0.0220884236451529,1.6558352767333442
NUDT16,-0.5746813548845839,6.971247276233844e-08,2.9012638502589415e-07,6.537412773265307,-0.1098161954705303,0.1099730021947971,0.1279719373779366,0.8928852551809432
NUDT16L1,0.0833776405992221,0.1625000558989254,0.2261988932331873,0.6455095243614716,0.2041277933312465,0.0024520984333832,0.0034683914381147,2.459871894523419
NUDT18,-0.387176409127222,4.6145464525983805e-06,1.4793906662435678e-05,4.829917125671762,-0.4786271450571789,0.0004272965044902,0.0006635430874592,3.1781308707826543
NUDT2,-0.6349234090717015,3.044447057074192e-07,1.1576287331830649e-06,5.93643070225185,-0.5751975693389234,7.23577325305037e-08,1.8624422302423665e-07,6.729917189439303
NUDT3,-0.7139997922656516,1.0322172467519069e-18,2.6954544813151824e-17,16.569367997792146,-1.1191630216287272,2.3590041374889136e-10,8.323686124448171e-10,9.079684304840788
NUDT4,-0.2366238347083253,0.0760422406945679,0.1165135686469802,0.9336234957077196,-0.2496233406770186,0.0059231090516916,0.0080059267782182,2.096588386247049
NUDT5,0.3572312643948141,2.6412853358619165e-05,7.592413992606958e-05,4.119620119099887,0.3143882753090691,5.572935549553438e-05,9.72158306272863e-05,4.012263008795228
NUDT9,-0.0173805746311863,0.7290883343225592,0.7852665129903,0.1049829222644929,-0.3484022377131835,0.0007961956859462,0.0011953845225752,2.922492371560447
NUF2,2.8487922861225456,3.080631741241673e-18,7.282089073445743e-17,16.137744013143166,1.3352321881261058,2.7812392406168214e-08,7.564650968272929e-08,7.12121110545309
NUFIP2,0.4175286758668637,1.4476165515318266e-09,7.666878386249384e-09,8.115381425565952,0.5260658252923814,3.522061519609333e-06,7.236703189422335e-06,5.140459239428592
NUMA1,0.1671406215165038,0.1791726364316339,0.2458782538690694,0.609279879729318,1.0409792781348253,2.598314675745117e-09,8.008142858879684e-09,8.096468187992556
NUMB,-0.0315617296054266,0.5944472748128617,0.6699626638528136,0.1739493992909756,-0.6042228152084974,1.4172161068118464e-05,2.694885359116644e-05,4.56945970504571
NUP107,1.0950337613950616,2.1933886586242445e-15,3.028859073112643e-14,13.518720933069703,0.5856300027885787,3.980135498941583e-15,2.4616298519597704e-14,13.608777250079257
NUP133,0.0671006735184054,0.2072160614731665,0.2778873573207032,0.5561312113037853,0.5790724208617428,1.3489610700755368e-08,3.83015160349598e-08,7.416784035624409
NUP153,0.1785790194619334,0.0003570902478194,0.0008645864127987,3.063191593799946,0.8179978190299768,1.7305482525175504e-15,1.1174489305493287e-14,13.95177231579104
