Gene Symbol,log2FC,pval,p_adj,neg_log10_p
LINC00589,-0.042442902027286955,0.7066765511744872,0.8247994756048392,0.08365162384238305
LINC00595,-0.18299037033130894,0.030108689839943588,0.09901359386660473,1.0043051757462416
LINC00597,-0.007795574919451376,0.9777617980831618,0.9892856516106129,0.004678289792017726
LINC00598,0.7536628876330624,0.0014948101336077352,0.011892566421714754,1.9247244143033821
LINC00599,-0.9144167298842527,1.5050608217352611e-05,0.0004747073317739809,3.3235740606254507
LINC00608,-0.007807077568969589,0.9556481112275539,0.977000809025465,0.01010507665466632
LINC00610,0.2919959023673293,0.22663295036621475,0.39790660673731754,0.40021884988165907
LINC00621,0.18981020867292742,0.03188836648861578,0.10294351929165152,0.987400988768785
LINC00623,0.18805186015219455,0.32635226741405277,0.5063573913190226,0.2955428462244495
LINC00626,0.23245179803778093,0.28419748203697265,0.4633607284857672,0.33408077702998945
LINC00629,-0.03100185274735967,0.8903405004141068,0.9401988618529008,0.026780278877721518
LINC00635,-0.41596764109566475,0.11258676835779226,0.24718699580668219,0.6069743806623268
LINC00641,-0.17447959213756725,0.40455911017304247,0.5811227084613709,0.23573215335700684
LINC00643,-0.8574998956334507,0.004189208386078802,0.02409190884376491,1.618128788732604
LINC00644,0.3071036279428494,0.3680551550669896,0.5470083247034002,0.2620060642602811
LINC00652,0.09335582606968895,0.5919762433300793,0.7404920223558983,0.13047961596178012
LINC00654,-0.11951584673646387,0.16029734031487794,0.31646238643395325,0.4996779012387944
LINC00657,-0.13056167941147834,0.10263567220784603,0.23228590000053598,0.6339771515334337
LINC00658,-0.004332337205419812,0.9673812917240101,0.9835035433266881,0.007224071083275716
LINC00661,-0.21471225874496547,0.0729704505276556,0.18292015680369572,0.7377384350031936
LINC00662,0.03789636348820835,0.750332344282049,0.8540726908556898,0.06850516456388671
LINC00664,0.24476492291513008,0.342400983864766,0.5213892888830727,0.28283789496814626
LINC00665,0.14439154376947982,0.13442324608145767,0.27888042380376477,0.5545819702530989
LINC00667,0.31511630769119314,0.0010741071991499812,0.009287721576818288,2.0320908121609382
LINC00668,-0.6807047588108812,0.0025800317350989956,0.017138494739549957,1.766027324479015
LINC00669,0.24107502358237998,0.41398063081391134,0.589445168067548,0.22955658804683787
LINC00672,-0.6715713028718273,0.00011319714669511318,0.0018636668363528866,2.7296317229186258
LINC00673,-0.024526309967280113,0.8960128918997077,0.943288061541056,0.025355662051950726
LINC00674,-0.14846900870567126,0.28325613614974987,0.4622016339165465,0.33516852359147076
LINC00675,-0.019272336796042566,0.8440759618176484,0.9134775535890559,0.03930211987376544
LINC00684,0.5646545780655998,0.020107804433198286,0.07445133154483331,1.1281275305860528
LINC00685,0.6207807875676625,0.025194842225778214,0.08726178477091559,1.059175908605292
LINC00687,-0.0907422027515663,0.6408644867748916,0.777037697103334,0.10955791138334647
LINC00689,-0.10541877919192011,0.6736870519450907,0.8013059826835999,0.09620161473210224
LINC00690,-0.3397571029159252,0.19261734288955837,0.3572348561292723,0.447046172722838
LINC00702,0.0926058160058627,0.6441533184936118,0.7795330694501914,0.10816545638905528
LINC00708,-0.13547317711115525,0.43569563070169787,0.6098593016199308,0.2147703479042078
LINC00710,0.07571503926434264,0.80417922190621,0.8880174084223658,0.05157852036141486
LINC00836,-1.8018343915635784,9.773341049056027e-05,0.0016944171900195669,2.7709796512564364
LINC00837,-0.021635295012319755,0.9401118626069432,0.9686387046847903,0.013838181484819415
LINC00839,-0.40528599992640935,0.3442372953892558,0.5230382542704293,0.28146654629334966
LINC00844,-1.5982098123190358,4.27304933041569e-05,0.000977155963958647,3.0100361129641433
LINC00845,-0.4525058483809916,0.008897180275469325,0.04179633011137289,1.378861849381652
LINC00849,-0.35788415809569507,3.748919574540676e-05,0.0008998252282071138,3.0458418347784266
LINC00851,0.15558086673885985,0.3745807944616556,0.552579345488404,0.25760535233310683
LINC00852,0.3817625637950508,0.23735088835691884,0.41139750235163136,0.3857383492922354
LINC00853,-0.3481777243210713,0.21687835382853168,0.3865911417650506,0.41274810148861696
LINC00865,0.1294003531821737,0.35557779985278004,0.5350757251106649,0.27158475130499055
LINC00867,-0.10172218045709336,0.7174794487165781,0.8323418408443737,0.07969827334602744
LINC00869,-0.2749241000493168,0.017109522916414276,0.06638632092044103,1.1779213989570059
LINC00877,-0.6682490397302301,0.024185475496848075,0.08488440048267318,1.0711721143116508
LINC00881,0.3490890393994688,0.09891139270949925,0.22640829489143524,0.6451076660014927
LINC00883,0.2828359029889871,0.10738417503001531,0.23921827837072573,0.6212056395153039
LINC00886,0.5400909195153387,0.045545285741807676,0.1316229330270703,0.880668435802552
LINC00888,-0.5168102135386636,0.004015322504505951,0.023386228219868688,1.6310398164715665
LINC00894,0.0385880458407275,0.6983152852074076,0.818719776533163,0.08686471891117459
LINC00899,-0.17159188187136998,0.5656077827211679,0.7208729682621839,0.14214125961262683
LINC00900,0.08295578040905838,0.4101034146054165,0.5861148357669356,0.2320172855964219
LINC00908,-0.08366554562763451,0.5931299759485431,0.7413254190410052,0.12999110825546098
LINC00909,0.1957605185073863,0.20380973619799725,0.3705658537281509,0.4311346018025075
LINC00911,-0.07805389150721886,0.7790764040120094,0.8717790734473299,0.05959356018118017
LINC00917,-0.029060529967865456,0.8638155497429538,0.9255942953358239,0.03357933071124149
LINC00919,-0.1862054915355058,0.39751570694996846,0.5739646931817449,0.24111482193642655
LINC00920,-0.06392612468292214,0.7886684199315402,0.8776265241659258,0.05669025972137485
LINC00921,0.06743693291896236,0.41252201803536226,0.5883679531012018,0.23035099021088504
LINC00922,0.240905900449361,0.03752522818594135,0.1153922179311394,0.9378234790791214
LINC00923,0.2711885212542926,0.27465309035481333,0.4525355870363587,0.344347262545391
LINC00925,-1.7197797824345935,0.0003288313233149809,0.0040021241452753665,2.3977094437428335
LINC00926,0.18031023605571583,0.10516779646422657,0.23604060982789724,0.6270132720005501
LINC00933,-0.20310324730477447,0.27664328139992506,0.45470049108348676,0.3422745767499539
LINC00936,-0.19054262613666495,0.19411399929271872,0.3592310387666768,0.44462614588357807
LINC00937,-0.10067541915655553,0.7280115508001109,0.8396735959882736,0.07588950323538034
LINC00938,-0.052341693618052076,0.7278688805328161,0.8396735959882736,0.07588950323538034
LINC00939,0.02517418581870956,0.8834014149387593,0.9364477257541419,0.028516460734184814
LINC00943,-0.0948090185922954,0.504408571952162,0.6730716701260752,0.17193868869870632
LINC00944,0.11401102093493165,0.3152956746776379,0.49588166774419795,0.30462194685045096
LINC00948,-0.2113662151075406,0.06260555895719207,0.16461310981828076,0.783535580454153
LINC00950,-0.3009610808190475,0.26750477208082235,0.44449569359749286,0.35213244224361095
LINC00954,-0.5578968101548152,0.12741773363046674,0.2691461007037044,0.5700119077120549
LINC00958,0.7276752919852312,0.03269363376365672,0.10468453343784803,0.980117478194846
LINC00959,-0.4588230523756227,0.006357487407937762,0.03259969892536879,1.4867864108417164
LINC00963,0.14271865686935925,0.558360133262444,0.7155102466087295,0.1453841424579918
LINC00964,-0.2541779285547472,0.42383452307565006,0.5986247320523841,0.22284534434181377
LINC00965,0.12424732637223013,0.27821965044616265,0.45623479611790824,0.3408115950222975
LINC00967,0.1563105646246732,0.40330427811463593,0.5797277753737492,0.23677589162063895
LINC00968,0.30425989144744126,0.3622828802519545,0.5418717521823879,0.2661034882034639
LINC00969,0.21274982975136858,0.19543692319282277,0.36077794977674477,0.44276001376569174
LINC00973,-0.18812326059900464,0.5697442231277288,0.7239053052576857,0.14031824056219247
LINC00982,-0.0214269374981626,0.8958686218024562,0.943288061541056,0.025355662051950726
LINC00984,-0.0878488919301823,0.5367310159487039,0.6995996820607258,0.15515039656229157
LINC00992,-0.030661543974525696,0.8397388607718036,0.9109365304102567,0.04051188148238179
LINC00993,-0.15570493642087424,0.26078075506920884,0.4372339503225008,0.35928612333425525
LINC00997,0.2447111503548971,0.03584547044151432,0.11180047842072076,0.951556337996693
LINC00998,0.018649119480596,0.9097906197267763,0.9511142791054784,0.021767298201233607
LINC01000,-0.1419547579466265,0.28701455778624235,0.4663110451212683,0.33132429765207233
LINC01001,-0.24518652580617584,0.10291930495011505,0.2325483484848657,0.6334867404201769
LINC01002,-0.24518652580617584,0.10291930495011505,0.2325483484848657,0.6334867404201769
LINC01003,0.07517855032319787,0.6967213711556475,0.81757140450332,0.08747430689086312
LINC01004,0.3728045251886769,0.02272472422150302,0.08101295691155379,1.0914455161191727
LINC01006,-0.6127072951081098,0.009734333555715183,0.04434860771027169,1.3531200099526064
LINC01007,-0.17931132815358453,0.43129749199193845,0.605654218356861,0.2177752535885391
LINC01010,-0.04465261614146954,0.6363901131682155,0.7736835032749719,0.11143666320835563
LINC01013,-0.12776217040548854,0.4511891931684913,0.6241597090680429,0.2047042694646298
LINC01015,0.18724530305289555,0.3737485845831645,0.5519528333659695,0.2580980329303923
LINC01016,0.442193295451891,0.10866354850155956,0.24128730252110583,0.6174655317593082
LINC01023,1.015862540184223,0.0013919583360895696,0.011306674160758083,1.946665123283441
LINC01061,-0.2001781007472001,0.08760090967135663,0.20766321867310797,0.6826404189289088
LINC01082,-0.29027960004185616,0.25021255259641756,0.4251077523563746,0.371500975073112
LINC01085,0.41615007047115515,0.2353260375563222,0.40882018274778453,0.38846767197406257
LINC01088,-1.9358501974906783,0.0035212424793174464,0.02133387944925112,1.6709301632938747
LINC01089,-0.4777880600679385,1.2434467517113662e-05,0.00041299502876653645,3.384055175927752
LINC01094,-0.6447983655974632,0.027523100360898372,0.09276029866764704,1.032637861699615
LINC01095,0.13846238572142244,0.2650990025856026,0.4417193552373696,0.3548535704300427
LINC01096,0.5231113200222959,0.02762385963193358,0.0930262530154802,1.0313944715451397
LINC01102,-0.3186356685314866,0.18706004441438853,0.3502337829199131,0.45564196496852505
LINC01105,-1.3036620904698015,0.021030600660807433,0.07691245448312488,1.1140033289197906
LINC01106,-0.40510403160147934,0.023142246521580926,0.08212640499947556,1.0855171875594098
LINC01114,0.5451399810742563,0.1912957392903269,0.3555689095068151,0.44907622019881577
LINC01116,0.2780337635309653,0.5130569570882946,0.6803477182441477,0.1672690674146489
LINC01118,0.03805453509632173,0.8316079803530408,0.90571145109968,0.04301014134638157
LINC01119,0.03144620034734302,0.7128029554277115,0.8283610764768548,0.08178031618668011
LINC01120,0.3323620701055088,0.005147132317621836,0.027963698789584192,1.5534053845120614
LINC01123,-0.40510403160147934,0.023142246521580926,0.08212640499947556,1.0855171875594098
LINC01125,0.2974092002583397,0.0703508729559053,0.1786668901817328,0.7479559217173825
LINC01128,-0.15835604176675488,0.40520507201225103,0.581831522434803,0.23520275327005993
LINC01133,0.2995550668268976,0.22426648961283802,0.3949895403588121,0.4034144046889713
LINC01136,-0.13715102692356673,0.0813228642356896,0.19735987709282907,0.7047411339780019
LINC01137,0.2799013983999741,0.35597100794757663,0.5354781854874519,0.27125821692437313
LINC01139,-0.28734924643314663,0.4282130853056316,0.6028268112890505,0.2198074402725606
LINC01140,0.13147206066773265,0.10763791775124705,0.23960803731953678,0.6204986182318898
LINC01158,0.09610911136459954,0.6381644157688897,0.7751581470781559,0.11060968407867787
LINC01159,0.15901869679721692,0.48461153118078115,0.6547391482953948,0.1839316908782698
LINC01184,0.14755469128937904,0.09234965123544141,0.2152365032784788,0.6670840720947732
LINC01187,0.1569810911474736,0.19917369373761964,0.3650174691980651,0.4376863503523634
LINC01191,-0.022241897777674602,0.8783074179316225,0.9336977544197455,0.029793685687400442
LINC01192,0.135032373766939,0.3781500768600323,0.5558035993337997,0.2550786450977864
LINC01206,0.519887795027886,0.0040917860696104156,0.023736818916077863,1.6245774833495081
LINC01207,0.16497280109590928,0.4986795210715937,0.667896766709501,0.17529065895122758
LINC01208,-0.12012217976540462,0.4106294810465604,0.5865781428582343,0.23167412378456817
LINC01210,0.20245612948192537,0.17287708671880955,0.3323608481211499,0.4783901414655393
LINC01213,-0.2058097474746976,0.2635806256724035,0.440404294503647,0.3561484547544572
LINC01214,0.5837475330262007,0.029072371122979956,0.09648492302544712,1.015540545292652
LINC01215,-0.17110905101510365,0.2870932925876835,0.46636778568531834,0.3312714560669876
LINC01227,0.12201890981160135,0.33789195755935153,0.5173193308933492,0.2862412928194995
LINC01233,-0.15965822620013137,0.45329444301049704,0.6261362934985715,0.20333112194666467
LINC01255,0.6716788116595915,0.025485343655960238,0.0879533950487957,1.0557473918801972
LINC01257,-0.01392030264998434,0.952386964929981,0.975244985010788,0.010886274277120984
LINC01260,-0.27845040482609473,0.16987694244779836,0.3284606397887228,0.4835166655158467
LINC01267,0.24569500691630353,0.12167974642802504,0.26080356402422766,0.5836864780264694
LINC01272,-0.3004797148263538,0.210285756780091,0.37852421341337816,0.42190633435287667
LINC01278,-0.007153869838733229,0.9430697898584632,0.9701370229071647,0.013166921311302178
LINC01279,-0.7369511945259752,0.010478355463889713,0.04669964157969688,1.3306864526363973
LINC01296,0.07581742443889539,0.736763727856895,0.8456406845620219,0.07281413088542205
LINC01304,0.19302888674762908,0.10546742705559768,0.23628343912592598,0.6265667165744463
LINC01314,-0.4768921535252737,0.0014118817858761363,0.01140595439271173,1.9428683692959974
LINC01315,0.022427094577038176,0.9337345189306512,0.9654787716383469,0.01525727078327098
LINC01339,0.17434410636065945,0.4007760280348342,0.5771847146628979,0.23868517866214845
LINC01341,0.419141834380965,0.08744279507698803,0.20742697573137328,0.6831347645841176
LINC01347,-0.19385417804972427,0.038338902501011726,0.1170061975697448,0.9317911339883962
LINC01348,0.26752321921102684,0.3479057213417349,0.5267325279025413,0.27840986134181284
LINC01350,0.6571456612094169,0.009718516891366134,0.044305615549718416,1.3535412252962287
LINC01351,-0.9435188868710238,0.0013519538709959931,0.01105341701747492,1.9565034448356964
LINC01354,-0.38157385337404115,0.1257783076108091,0.26655585994765335,0.5742117655308538
LINC01355,0.029737179866398122,0.8453785571921897,0.9143057903287639,0.0389085298220987
LINC01360,0.10935287897524937,0.7067147147792469,0.8247994756048392,0.08365162384238305
LINC01361,-0.04457960307454378,0.72736023683886,0.8394589603891869,0.07600053086861516
LINC01364,0.2874707377246102,0.3352490038590527,0.5147031130780388,0.28844320499924686
LINC01405,0.32525946931634664,0.30669967389106223,0.48648756199826515,0.31292825883770936
LINC01410,-0.334504361691323,0.29496992030286395,0.47419051115838684,0.3240471407685927
LINC01420,-0.06913814296846965,0.6577735136474837,0.7895804073948426,0.10260363676430055
LINC01424,0.3957752118348852,0.03025142613495712,0.09937553809801528,1.0027205067141796
LINC01426,-0.23021221791690394,0.49314340466751344,0.6626079574232479,0.1787433528726289
LINC01431,0.16791916333257895,0.21776198505316005,0.38767059635268647,0.41153713767228667
LINGO1,-1.1860047864529761,0.0012050336510453208,0.010140381988440665,1.9939456848106465
LINGO2,-0.18541420193928282,0.23434680049909737,0.4076884805280674,0.389671559614248
LINS,0.16830333832404243,0.04006302750914488,0.12072779273456398,0.9181927394982757
LIPA,-0.39550302765317724,0.0014122168050346698,0.01140595439271173,1.9428683692959974
LIPC,-0.0684930592349442,0.5969821480778695,0.7437386583520301,0.12857964398969374
LIPE,-0.5362745996431739,0.0007815282895202976,0.007401573524860825,2.1306759423610817
LIPE-AS1,0.13271695278948403,0.41289361377828204,0.588702453612351,0.23010415411804308
LIPF,0.23367169805041677,0.3814539701936663,0.5590771737176893,0.25252823897155485
LIPG,0.1551794170252876,0.4693275357000892,0.6398964607784118,0.19389029187600443
LIPH,0.33310700755341305,0.08119250161143121,0.1972574544213452,0.7049665756831364
LIPI,-0.035997932967471336,0.9009910109996316,0.9461427751890183,0.024043322585473828
LIPT1,-0.03072126735784586,0.8018036800738981,0.8865502030055056,0.05229666641282732
LITAF,0.06710642965466107,0.663689416787573,0.7935943658190076,0.10040142414823384
LIX1,-1.461200258250729,0.0013876444496182874,0.01127593524136387,1.9478474269826884
LIX1L,-0.25315255552516724,0.05604377757565515,0.15254197746355302,0.8166106279752141
LL0XNC01-7P3.1,0.040989917793782915,0.8210436257374168,0.8993167048386894,0.04608733947669463
LL22NC03-N14H11.1,0.31605163441274,0.31627683733566536,0.4967999362976555,0.30381846851903355
LL22NC03-N27C7.1,0.1489333551605334,0.043708891623658784,0.12810604386945146,0.8924303803471683
LL22NC03-N64E9.1,-0.6588088462240869,0.04393304105101236,0.12830376460576862,0.8917606006513705
LLGL1,-0.6564578622390318,0.0011059643153869328,0.009517372786818027,2.021482919436336
LLGL2,0.33344125479639874,0.011589917817620669,0.050236623706247076,1.2989795562736206
LLPH,0.2110717090648535,0.03604938101826888,0.112211694432012,0.9499618795982973
LMAN1,0.07111890693045986,0.4568248372747875,0.6295831684088701,0.2009468911395594
LMAN1L,-0.6030234707198812,0.0024381216430858057,0.016562734454785195,1.7808679609939073
LMAN2,0.25260442416940343,0.03799291623301451,0.11645107782909286,0.9338564874379205
LMAN2L,-0.011499261649053238,0.8826044437509407,0.9359291033250748,0.028757047843998563
LMBR1,0.05489724757472203,0.6823733399711441,0.8073651443806634,0.09293000390997155
LMBR1L,-0.0646630131693815,0.2982537645746946,0.4778614274379326,0.32069802394026076
LMBRD1,-0.3222960734887472,0.0017125260556861838,0.013002738846490317,1.8859651599518952
LMBRD2,-0.5274280612272175,1.5021161922889406e-05,0.0004747073317739809,3.3235740606254507
LMCD1,-0.06528660734857716,0.5127863583794614,0.680115971212231,0.16741702646554074
LMF1,-1.5912593578455674,0.00016682951674576154,0.0024461435341027985,2.6115180631460517
LMF2,0.07284784653505127,0.5070844200158863,0.675614215003774,0.17030122139713125
LMLN,0.5401553573055704,0.0009042928481122073,0.00821446266992393,2.085420839668867
LMNA,0.3526013807595536,0.012261782980535535,0.052158513417702605,1.2826747950309094
LMNB1,0.8273675035282508,0.00012531187725428554,0.0019859171469461586,2.7020388743575987
LMNB2,0.3279871257863629,0.01924754128010893,0.07235751577902867,1.140516352010951
LMNTD2,0.3750424054895811,0.10295993379839843,0.2325483484848657,0.6334867404201769
LMO1,-0.02470606250550844,0.8928802356253767,0.9416458255035063,0.026112414566668848
LMO2,0.21319904309530635,0.3013941249794445,0.4807722578549718,0.31806060050637225
LMO3,-0.6028743954535756,0.061361649046187544,0.16244584782309535,0.7892913849072624
LMO4,0.05910319920121054,0.6025989490953941,0.7481941685128667,0.12598568105167748
LMO7,0.19475865741348386,0.3529014247744134,0.5318753598645944,0.27419012872944787
LMO7DN,-0.14390938746042004,0.6296807625299538,0.7683826544663018,0.11442244749930311
LMOD1,0.12571298536876796,0.6470995135792825,0.7817482065541013,0.10693310641960012
LMOD2,0.2269973542228927,0.2580480505418563,0.43385003522357424,0.3626603629525153
LMOD3,-0.36624710751821166,0.28055547512609513,0.459216273194016,0.33798273029401144
LMTK2,0.013729127259278329,0.9437697168604625,0.9705287770834781,0.012991582848237324
LMX1B,0.140163156719308,0.21177474224026338,0.3804475793009204,0.4197051748689817
LNP1,-0.025278782642145003,0.8054765371183841,0.8887585112853276,0.05121622717744916
LNPEP,-0.13778966294665018,0.31841952090461473,0.499198354009325,0.30172685530849686
LNX1,-0.19022519903510826,0.61002666082357,0.753514484502384,0.12290839500296868
LNX2,0.34134212313620527,0.03754401494034271,0.1153922179311394,0.9378234790791214
LOC100049716,-0.13551496815735042,0.33090617459604166,0.5109007742364083,0.2916634391726102
LOC100093631,-0.061805314382405996,0.37153774115205357,0.5497830099620087,0.25980868536151736
LOC100126784,0.09052575091834836,0.7808196517293197,0.8730476405190335,0.05896205703897326
LOC100127886,-0.10338079923648014,0.7567888334987141,0.8584386096855252,0.066290757495644
LOC100127972,-0.5034309773734291,0.006701535407628657,0.033933345685396354,1.4693733186315403
LOC100128079,0.5635995434959868,0.026893384004395542,0.09139072226086972,1.0390978904305257
LOC100128108,0.43313081492260874,0.0935637240083613,0.21713229606910966,0.6632755751570866
LOC100128164,-0.3217322590447429,0.03959186828768049,0.11966366778034039,0.9220376898413677
LOC100128175,-0.3050851730907125,0.2673103299536239,0.44440394539377276,0.3522220940715426
LOC100128185,0.23415315243679125,0.3292761896470492,0.5093206972962567,0.2930086750138581
LOC100128198,0.0033595864665922903,0.9903964457552002,0.9962457042347372,0.0016335382494537345
LOC100128239,-0.05272950417892641,0.8352033665992884,0.9076702798990531,0.04207188454705306
LOC100128325,0.17090801638094355,0.5672884142416991,0.7218246676551382,0.14156828043188388
LOC100128361,0.32177900405844717,0.011787705040887341,0.05072978377208237,1.294736988792227
LOC100128644,0.23094041612626004,0.08675174315899271,0.20627033860341243,0.6855632184980578
LOC100128653,0.274280678951655,0.00905094856871901,0.04233187500615723,1.3733324948901913
LOC100128727,-0.709338851471875,0.0018555695316642858,0.013784045823144677,1.86062329180598
LOC100128751,-0.09086121129244606,0.2726392916241689,0.4501698866665546,0.3466235597396618
LOC100128922,0.2863021807353947,0.367417679141901,0.5465142416379316,0.26239851626839034
LOC100128988,0.3050319038879845,0.014753452517517633,0.05955650437958863,1.225070800731938
LOC100129034,-0.15658288080943805,0.4796050363415835,0.6500376383825003,0.1870614961747097
LOC100129069,-0.05340103681835684,0.7615599036978737,0.8613265166663691,0.06483218245454422
LOC100129112,0.1502474742912474,0.657556805747227,0.7894538089639915,0.10267327553397942
LOC100129198,0.2554777069132337,0.2757709933777693,0.453687075883835,0.3432435922399999
LOC100129361,0.34460409314259444,0.0006087507497374627,0.00616276912121283,2.2102241021478664
LOC100129380,0.13824426470652007,0.20917227933377938,0.3770616973707373,0.4235875817958925
LOC100129406,0.250159590615735,0.2567162570248724,0.43239629051103906,0.36411804047612034
LOC100129449,0.42525655061146406,0.006666266161758672,0.03379966815523747,1.4710875635997622
LOC100129516,0.005366190818506311,0.9781810045786898,0.9895968850343241,0.004541680410598553
LOC100129518,1.0737581076896952,4.136957264161238e-05,0.0009597265858334815,3.0178524744357276
LOC100129550,-0.11114695080729398,0.16240345045707005,0.31911448931145775,0.4960534763293572
LOC100129617,0.03850808707742637,0.6024324794206344,0.7480337972043221,0.12607877966528327
LOC100129637,0.2765375106801198,0.0029519969671444866,0.018833687572821733,1.7250646382555375
LOC100129722,-0.04570076703506665,0.8048411797069591,0.8882416005370981,0.051468890630232196
LOC100129884,0.09703363681123633,0.443347484858444,0.6176138752459878,0.20928295575023811
LOC100129924,-0.04523496568967822,0.4624748722295266,0.6341343823995923,0.19781869897893395
LOC100129935,0.2943929440958941,0.20637786737822994,0.3735893883583467,0.4276054682097859
LOC100129973,0.12118814398307487,0.5597577567900089,0.7164387785294751,0.14482091522169901
LOC100130093,-0.012331567722220882,0.8713077241980205,0.9303102119315398,0.031372211805371676
LOC100130175,0.038613107292831295,0.8372936409915739,0.909117789509925,0.041379843928656984
LOC100130219,-0.22586082990253686,0.10589881503153264,0.23696214457963716,0.6253210283076415
LOC100130232,0.26574362673729723,0.2458032737122361,0.4199287190927224,0.3768244227733874
LOC100130331,0.35249754195615957,0.09940152860510577,0.22723703897806313,0.6435208784506947
LOC100130370,0.2553390390037036,0.24249355507734832,0.4168163884705915,0.3800552136950464
LOC100130428,0.106088118699458,0.49310336919320047,0.6626079574232479,0.1787433528726289
LOC100130429,-0.3346095909341651,0.07000332713357399,0.17797597739118584,0.7496386133681593
LOC100130452,-0.0724454263036658,0.4780763287283026,0.648337157693201,0.1881990872684931
LOC100130458,-0.21852098759151772,0.5015181023462317,0.6703490958658509,0.1736989720387693
LOC100130468,-0.12348665965831973,0.6602683016800386,0.7912367523791524,0.10169354827543692
LOC100130476,0.2815762026500579,0.2939055753306891,0.4729949126003758,0.3251435303857952
LOC100130502,-0.031927547836566816,0.802686146500523,0.8869517481118625,0.052100005984237314
LOC100130642,0.06574846995328532,0.8265428658752666,0.9022330226492621,0.04468128132621412
LOC100130691,-0.08236998079516855,0.47636967908020045,0.6466405551911163,0.18933706133381775
LOC100130700,-0.5660978611815022,1.299744946965978e-05,0.0004263724178876067,3.3702108976650145
LOC100130705,-0.5871193368972198,0.003144815265680464,0.019721094847227418,1.7050689781924508
LOC100130741,0.3721276524387207,0.10146214332770766,0.23062871163227328,0.6370866271052367
LOC100130744,-0.6299841478500463,0.027931793627664857,0.09369275032818415,1.0282940122528053
LOC100130872,0.7562034230309482,3.5840684158309353e-05,0.0008680866504327715,3.0614369223735265
LOC100130938,0.2320483687371837,0.013001539948632604,0.0542476813754466,1.2656188194585745
LOC100130950,0.019893475427188,0.9464384665228164,0.9720055452132543,0.012331257451659717
LOC100130964,0.07905967465670027,0.8103702203338424,0.8917548969301444,0.0497544971240062
LOC100130987,0.3611323676663627,0.004462651882709757,0.02518819156492331,1.5988030123974182
LOC100131043,-0.15470760994260502,0.32033507204887607,0.5009655350843941,0.3001921512535707
LOC100131053,0.4107187687747498,0.18035710561848098,0.34219791271878264,0.46572264382320466
LOC100131180,0.026322504047556095,0.8894032836359123,0.9394421466862757,0.027129959734331247
LOC100131303,-0.01431030506213915,0.8502309692931526,0.9171600899218465,0.037554851787524365
LOC100131508,-0.02158694288649965,0.9466187944216334,0.972143848981553,0.012269467381740985
LOC100131510,-0.43360505607460187,7.129872543525832e-06,0.0002853289219016259,3.544654204558601
LOC100131532,-0.11212633234144498,0.6808485052275668,0.8065372846692357,0.09337555121137653
LOC100131564,-0.45754996984229557,0.05874084898498331,0.15770399431151255,0.8021573067631678
LOC100131662,-0.273546235622109,0.24280181659539557,0.417043217048485,0.37981893794432076
LOC100132004,0.053715886639686516,0.6670399380741148,0.7959466585359211,0.0991160361313464
LOC100132057,0.01726382566774376,0.8311214315289498,0.9054826360173405,0.043119873515751826
LOC100132062,-0.24518652580617584,0.10291930495011505,0.2325483484848657,0.6334867404201769
LOC100132154,0.053715886639686516,0.6670399380741148,0.7959466585359211,0.0991160361313464
LOC100132167,-0.010360950081915732,0.9159361487115192,0.9550280361625915,0.019983878916793374
LOC100132207,-0.19098448418335945,0.38564975596179846,0.5627858869303372,0.249656801971351
LOC100132304,0.5646545780655998,0.020107804433198286,0.07445133154483331,1.1281275305860528
LOC100132319,-0.21863065072872523,0.23493581190329726,0.40834218592711236,0.38897575069432616
LOC100132352,0.8953774376065953,0.0172620482453448,0.06680021567595157,1.1752221353279808
LOC100132661,-0.06684912718756664,0.4689164181789997,0.6394178276456096,0.19421525930584047
LOC100132705,-0.14821073005591057,0.017311051902874536,0.06690830041586955,1.1745200017957156
LOC100132891,-0.15867286620861965,0.6311145824242137,0.7690980216755529,0.11401830576438177
LOC100133130,-0.7938033387228529,0.00039398580577428694,0.004556196526308837,2.3413975513948015
LOC100133182,-0.24518652580617584,0.10291930495011505,0.2325483484848657,0.6334867404201769
LOC100133315,0.0797693108465598,0.44967909681718377,0.6229206826233225,0.20556724915466038
LOC100133331,-0.24518652580617584,0.10291930495011505,0.2325483484848657,0.6334867404201769
LOC100133400,-0.7990272028248722,0.002160637348121242,0.015370717974616525,1.8133058458944302
LOC100133445,0.1925867923915856,0.25130114288819283,0.42614108578969534,0.370446591893065
LOC100133985,0.036363487581770215,0.8591020591774101,0.9228846349785793,0.03485258448177729
LOC100134040,0.07092466038768741,0.5887025484234768,0.7378710264886271,0.13201954248490705
LOC100134091,0.075091274570247,0.6919250643450185,0.8142634403316737,0.08923506418623085
LOC100134317,0.3630957221858244,0.3320873253276444,0.5118838080093795,0.29082860790511006
LOC100134445,0.3410444868629021,0.04064577416033454,0.1219166513177017,0.9139369745987695
LOC100134822,-0.3314871750184478,0.18585011673130464,0.3487658867527083,0.4574660005731337
LOC100134937,-0.6177910423599933,0.0038662706090523812,0.022769820544045697,1.642640392179667
LOC100147773,-0.13954672069273233,0.4504936927578152,0.6235216954111225,0.20514843066433397
LOC100190986,-0.5871214195039762,0.003786273672704913,0.022441471740503233,1.6489486648926972
LOC100233156,-0.6135057021200545,0.0005132394711986488,0.005477126988380567,2.2614471897424573
LOC100240734,-0.13564058941653467,0.2157527002650717,0.3852856054892952,0.4142172161968265
