gene_name,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR
AC013391.2,ENSG00000259713,7.114333014407013,5.615707096578192,1.3417691209334093,4.185300592304281,2.847889816139416e-05,6.661807765622644e-05
RNA5SP294,ENSG00000223238,6.0446598997226095,5.37424315207636,1.2840799096139068,4.1852871552925945,2.84805829405443e-05,6.661862516364786e-05
CHRNA4,ENSG00000101204,590.5785789580442,-2.5836566207896263,0.6173533598222322,-4.185053146116503,2.8509939021062643e-05,6.668389496186103e-05
FAM184B,ENSG00000047662,388.4767804954748,1.4518602132548883,0.3469322387526419,4.184852403670809,2.853514476271018e-05,6.673945108731865e-05
AL050403.1,ENSG00000232900,6.0456844085353385,5.385585560503643,1.2869542390363569,4.184752959465172,2.8547639080083798e-05,6.676527294099964e-05
AL352984.2,ENSG00000275002,6.81224961263083,5.559574358897798,1.3286020676092996,4.184529359420428,2.8575751517341918e-05,6.682761689895387e-05
MIXL1,ENSG00000185155,8.528958495113377,1.9947486355372346,0.47672279666498496,4.18429462465802,2.8605292197764938e-05,6.689329444485225e-05
Y_RNA,ENSG00000222649,6.225839740588232,5.4314146431236985,1.2980599452992225,4.184255636877906,2.8610201505833665e-05,6.690136792694713e-05
FDPSP2,ENSG00000233980,5.9519912760154305,5.358532231799692,1.280670668206713,4.184160975048404,2.8622124576205944e-05,6.692584055521937e-05
AL121832.1,ENSG00000233017,1.633906269253761,-2.911143792656452,0.6957728685756732,-4.184043276386872,2.8636955823800217e-05,6.695711040655447e-05
AL355433.1,ENSG00000232867,5.664504945999727,4.881009026116827,1.166616403209488,4.183902277294099,2.865473278487793e-05,6.699526420316579e-05
P2RX6,ENSG00000099957,475.6415606830934,-1.4940711768492265,0.35712233464986587,-4.18363969958379,2.8687866164080833e-05,6.706931585993054e-05
RNU1-51P,ENSG00000202215,9.821183581027903,6.086248665425019,1.4550066319326032,4.18296970738958,2.877257425959142e-05,6.726393028430981e-05
AC024592.1,ENSG00000266941,4.975493026977421,4.68369761503452,1.1197234968393628,4.182905537175174,2.8780699859059532e-05,6.727950102972269e-05
TAB1,ENSG00000100324,1349.055079167311,-0.5166466120559858,0.12351601607452199,-4.18283092732098,2.8790150127979357e-05,6.729816665955408e-05
LINC01891,ENSG00000231682,6.561292752101754,3.8692914816963637,0.925082107260648,4.182646547076891,2.881351684001726e-05,6.734935899472832e-05
AC098850.1,ENSG00000264673,10.654649401945363,4.1140177467729675,0.9836389520191392,4.182446962198909,2.8838830770995553e-05,6.7405097360151e-05
AC021351.1,ENSG00000259639,6.366007159691646,5.460535687924057,1.3056363898974044,4.1822790251374204,2.886014709395862e-05,6.745148690460473e-05
AC073418.1,ENSG00000274127,9.349842039507706,6.016589936511674,1.4386030884937726,4.182244556982764,2.886452400365676e-05,6.745828320891252e-05
GOLGA8R,ENSG00000186399,61.256952395914645,1.3367222343420484,0.3196639907481903,4.181647833443423,2.894039853738523e-05,6.763216494835965e-05
HDHD5-AS1,ENSG00000185837,23.765413845265865,1.2462842379135985,0.2980456096334768,4.181521879977441,2.8956437974374885e-05,6.766276146047573e-05
RN7SL614P,ENSG00000243267,7.136866744331666,2.016449864101235,0.48222837873317875,4.181524673845366,2.8956082100018738e-05,6.766276146047573e-05
KHNYN,ENSG00000100441,1709.9922225994987,0.7678204778876817,0.18364236951458113,4.181063879306552,2.9014832937991173e-05,6.779576366689526e-05
AC087752.2,ENSG00000253528,7.07016402380469,5.606088407035077,1.3408470141314675,4.181005251122118,2.9022316092695103e-05,6.780979837654685e-05
REEP3,ENSG00000165476,2003.8363103652582,1.02815928567461,0.24591393828418626,4.180971980882333,2.9026563438709846e-05,6.781627166975298e-05
TM4SF19-AS1,ENSG00000235897,20.597065059630566,1.8370887125962017,0.439412915769538,4.180779960413618,2.9051088707982796e-05,6.787011826207153e-05
KIF22,ENSG00000079616,1250.4958300376115,1.0883421545652086,0.2603280213133594,4.180656961453874,2.90668087492149e-05,6.790338935609185e-05
AL022069.2,ENSG00000280057,60.16338364522153,-0.875274334303681,0.20937252047336372,-4.180464238214264,2.909145625365207e-05,6.795751157920219e-05
RPL22P23,ENSG00000232379,6.473848785810146,5.486852284406721,1.3125117425093658,4.180421482490141,2.9096927003864005e-05,6.796683376287903e-05
SULT1C3,ENSG00000196228,6.700325087821985,5.5317023344406255,1.32325679544933,4.180369489477861,2.9103581016315693e-05,6.79789188123211e-05
HCRTR2,ENSG00000137252,6.149090797671391,-2.7215227243965607,0.651035033996126,-4.1803014926732125,2.911228536051374e-05,6.799579146737966e-05
RN7SL143P,ENSG00000244003,5.3805587632629095,4.798296009098985,1.147841139295951,4.180278825031577,2.911518761965953e-05,6.799911151878676e-05
AL138916.1,ENSG00000227748,5.619164935052439,2.206355788072474,0.5278105069817227,4.180204370484191,2.9124722368132173e-05,6.801792075812427e-05
CCDC148-AS1,ENSG00000227480,6.212241189288318,5.42653085359206,1.29818885755017,4.180078131183887,2.9140895523849394e-05,6.805223064232547e-05
CCDC181,ENSG00000117477,406.910548235927,-0.8168115476482027,0.1954069753258887,-4.180053175102735,2.9144093784196606e-05,6.805623852855796e-05
RPS29P7,ENSG00000231622,7.209085432228826,5.631473362558059,1.3475189557848612,4.179142221623155,2.926106616745741e-05,6.832591373313392e-05
TRPC4,ENSG00000133107,322.55906561637926,2.013015999368399,0.481691216631212,4.179058969450933,2.927177851721175e-05,6.834745214261863e-05
AL008628.1,ENSG00000261003,57.190451505011715,1.4616679582758914,0.34981531013339695,4.178399046395384,2.9356825123027597e-05,6.85425445634813e-05
AL138957.1,ENSG00000235625,9.561383023190343,6.044907004939482,1.4467149630614444,4.178367653119203,2.9360876731491602e-05,6.854851900893923e-05
ZNF154,ENSG00000179909,1458.3424301603327,0.9476296108824598,0.2268148142807929,4.177988170161189,2.9409894771011877e-05,6.865947014639738e-05
PTPN14,ENSG00000152104,2267.7795264053493,1.0367709733394284,0.2481529778686893,4.17795096494082,2.941470477617502e-05,6.866720848084658e-05
OTUD7A,ENSG00000169918,1337.838084829655,-1.630325679494317,0.39026250754889547,-4.177510388414793,2.947172074660904e-05,6.87968121393368e-05
MIR505,ENSG00000207633,5.986229761493736,5.366878248296337,1.2847389543066143,4.1774075817549186,2.9485040288650403e-05,6.882440578941266e-05
NPAS2,ENSG00000170485,1028.526602467182,-1.6043284766764965,0.3840676582066413,-4.1772027464320205,2.951159563486672e-05,6.888289026881746e-05
EMC1,ENSG00000127463,3930.6612017110374,0.467215040399824,0.11186609189184706,4.1765563853927326,2.9595540565031472e-05,6.907531477950751e-05
SUSD4,ENSG00000143502,1399.823349673366,-1.569036081234302,0.3756848971518446,-4.176468346557269,2.9606991990179054e-05,6.909853014743913e-05
AL021707.1,ENSG00000225450,8.268271788343757,1.776679813064697,0.42540605730522824,4.176432804740088,2.9611616193835653e-05,6.910581019653032e-05
Y_RNA,ENSG00000201365,5.909381231235616,5.338249006710766,1.2782121248708083,4.176340454641138,2.962363470514102e-05,6.913034501955386e-05
RUFY2,ENSG00000204130,2150.3417151612252,-0.8221128416975422,0.19685887908754676,-4.176153219545324,2.9648015851716493e-05,6.918372559208664e-05
EXPH5,ENSG00000110723,458.4149802359145,1.8824767201501238,0.45081545841994236,4.1757146632637525,2.970519790357118e-05,6.931363785212866e-05
AC022296.4,ENSG00000272832,8.622449087343025,-1.4162862913225607,0.33918831893079193,-4.175516113842175,2.973112063022975e-05,6.937060060265131e-05
TSPAN18,ENSG00000157570,844.5736192718332,2.2393524533100466,0.5363197285881675,4.175405702872465,2.9745545251086622e-05,6.940073079337204e-05
LINC00311,ENSG00000179219,10.302207947997424,3.3032373565886126,0.7912191209143308,4.174870486915686,2.981556276361407e-05,6.956055772331056e-05
ENTHD1,ENSG00000176177,8.192549424533729,3.8440149403840227,0.9208291411693901,4.174514867657627,2.986217183544652e-05,6.966575862911704e-05
AC026803.1,ENSG00000260366,7.429622041738445,1.979606550956649,0.4742669461253882,4.174034406423242,2.99252532545731e-05,6.980937539767597e-05
QARS1,ENSG00000172053,3051.8826075185116,0.47726996860382465,0.11434599631197237,4.1739106221234,2.9941525829896928e-05,6.984378785099546e-05
AKR7A2P2,ENSG00000224341,7.67002869036874,2.6216281396213206,0.6281698042336663,4.173438649792419,3.0003648094839772e-05,6.998514370717413e-05
RNU6-957P,ENSG00000200522,6.522951633653307,5.493555254856797,1.316593055674669,4.17255372203198,3.0120454965538787e-05,7.025403354695786e-05
AC004381.1,ENSG00000260510,5.133248088549989,4.728544718224982,1.1332661222535012,4.17249278467997,3.0128514333197425e-05,7.026926236450602e-05
AP000892.2,ENSG00000252992,5.207704522233944,4.757423145479564,1.1402311196407102,4.172332313626592,3.014974749673666e-05,7.031521354990575e-05
TM2D2,ENSG00000169490,1439.566315128911,-0.6509019138672375,0.15601270984100388,-4.172108250222604,3.0179418848272357e-05,7.038083860299197e-05
TNKS,ENSG00000173273,6433.387679086444,0.6273437665525219,0.1503695669570153,4.172012856377079,3.0192059694898738e-05,7.040674249692488e-05
RPL5P30,ENSG00000243431,66.35418717040696,1.1791617112851651,0.2826406147066503,4.171947165162391,3.0200767506622898e-05,7.042347253702485e-05
CCNJL,ENSG00000135083,237.78288144735748,1.3766842446976817,0.3299920736230455,4.171870643990943,3.021091391136138e-05,7.044355528199583e-05
LINC02396,ENSG00000258135,7.670089549673886,2.4831867715674805,0.5952392736642446,4.171745517195437,3.0227512209919655e-05,7.047867926842958e-05
LINC02158,ENSG00000225611,9.427925099111397,2.0593552375027784,0.49364767092501066,4.171710632491998,3.0232141274430523e-05,7.048589355519518e-05
MIR1301,ENSG00000221445,5.855112453810481,5.339596895009824,1.279994137528056,4.17157918029354,3.024959052327125e-05,7.052299570590137e-05
AC103592.1,ENSG00000223905,5.982171220508318,3.625982182659631,0.8693579908398972,4.1708734731437,3.034343135633451e-05,7.073818211565829e-05
TCEA1P4,ENSG00000236184,26.42723035009611,1.2968882605019785,0.3109422598984489,4.17083307018329,3.0348812271583475e-05,7.074713479483146e-05
TRIB1,ENSG00000173334,1147.574902717985,1.242238695181299,0.29784793992350156,4.170714410515487,3.0364620753096447e-05,7.078039338085999e-05
IFNA5,ENSG00000147873,5.854802674777322,4.501264128050659,1.0793202660373835,4.170461974717291,3.0398277649677015e-05,7.085525140606154e-05
FAM135A-AS1,ENSG00000224349,4.518609526841516,4.114924548525263,0.9866955963950943,4.170409357819367,3.0405297447563014e-05,7.086801665260082e-05
ZNF615,ENSG00000197619,902.5261677609465,0.5495309911798258,0.13178354005683038,4.16995165665489,3.0466425924573554e-05,7.100688955399392e-05
Y_RNA,ENSG00000202273,5.916112543624872,5.34505889126052,1.281827295555245,4.169874451725743,3.0476748567189356e-05,7.102734322746154e-05
RNA5SP437,ENSG00000253058,5.820743669567071,5.32322936790834,1.276860341928374,4.168998905447209,3.059404582187477e-05,7.1297091001589e-05
OR9N1P,ENSG00000244292,12.760465598945736,2.614194787275728,0.6270585560562787,4.168980332103312,3.059653874043056e-05,7.129928222365328e-05
AL356608.2,ENSG00000278498,4.9972848634287415,4.697307580395061,1.1269547624193463,4.168142091445518,3.0709248764075515e-05,7.155829971558896e-05
AL078590.2,ENSG00000232310,112.06024619460973,2.346455805467208,0.5629581974682007,4.168081779464184,3.071737352379674e-05,7.1573600039896e-05
GPAA1P2,ENSG00000230596,5.060220131765199,-2.8096621223317393,0.6740982451723547,-4.168030613420985,3.072426781559096e-05,7.158603188186881e-05
RN7SKP36,ENSG00000200867,6.733643059567626,5.542022272601889,1.3296746120850471,4.167953740134595,3.0734628755655486e-05,7.160653917242291e-05
Metazoa_SRP,ENSG00000274589,4.0515513949937505,3.588002235735406,0.8608710178403484,4.1678743521144,3.0745332115115524e-05,7.162784212156765e-05
XRCC1,ENSG00000073050,783.4148483458362,-0.6784560517370303,0.16278599561733373,-4.167778985926398,3.075819438812089e-05,7.16541723060521e-05
OIT3,ENSG00000138315,11.151975709352463,1.9087212126850546,0.45799630165033395,4.167547217755274,3.0789474850810175e-05,7.172340458702654e-05
AC103706.3,ENSG00000283197,5.870902717212255,5.349206821853223,1.2835554625438574,4.167491766387498,3.079696329419665e-05,7.173720966992008e-05
STX7,ENSG00000079950,3739.4630989901684,-0.8427162273128677,0.2022157878500254,-4.167410647173965,3.080792117598178e-05,7.175909451292211e-05
AC068254.1,ENSG00000266840,5.510843687062449,3.995607932451368,0.9588358929395733,4.167144724006671,3.084386904271033e-05,7.183918189847338e-05
TRIM33,ENSG00000197323,4264.118240997662,0.583137736341293,0.1399411248203757,4.167021932186063,3.086048166210485e-05,7.187422926436663e-05
MIA3,ENSG00000154305,4798.030208921891,0.47171516397465185,0.11320237510152019,4.167007658201663,3.0862413354258696e-05,7.187508285023398e-05
GUSBP14,ENSG00000253816,40.37727519617929,1.1628570467687283,0.27906638603329603,4.1669549073889005,3.0869553095983495e-05,7.188806469499762e-05
Metazoa_SRP,ENSG00000277136,9.41558027968565,6.022009992645235,1.4452184210826815,4.16685111730991,3.088360550673173e-05,7.191714241757747e-05
AC012629.3,ENSG00000278865,6.500695231320787,5.484665244483481,1.3164492309814828,4.166256559999942,3.09642214013579e-05,7.210121246243882e-05
SPATA3,ENSG00000173699,8.968974426616462,3.2676428632452876,0.7843282630883915,4.166167428900919,3.097632388933046e-05,7.212573619926701e-05
AC092674.1,ENSG00000249036,8.690530512958569,5.905249085258641,1.4174641858638342,4.1660658125622065,3.099012714415108e-05,7.215421733947988e-05
ATP5MFP6,ENSG00000261102,5.876562540057346,5.345865362472431,1.2833262639697511,4.165632320136507,3.104907711639952e-05,7.228780522521712e-05
TMEM258,ENSG00000134825,813.9738637322166,-0.6397463745062308,0.15357908880628043,-4.165582563868352,3.105585020835104e-05,7.229990861433147e-05
AC006372.1,ENSG00000223872,4.8793014387336004,3.875085185128452,0.9303301052503353,4.165279789678241,3.1097095741725675e-05,7.23922606486761e-05
MTND2P32,ENSG00000254090,5.329265774271654,3.924979799121694,0.9423517300755139,4.165090033640806,3.1122971861069544e-05,7.244882601673718e-05
Y_RNA,ENSG00000201547,5.413257588969901,4.807319515874405,1.1545197181423315,4.1639128724536425,3.1283953407356805e-05,7.281987147299431e-05
MIR4766,ENSG00000266594,6.025454236484396,5.379065508378394,1.2918510464718647,4.163843442375959,3.129347291799909e-05,7.283833797290468e-05
MYOT,ENSG00000120729,76.6013418579115,-2.1122717566137275,0.5072925722787307,-4.163813688667897,3.129755327110553e-05,7.284414312024516e-05
AL390961.2,ENSG00000235843,6.2785336901324,5.435085229620181,1.3053192695878835,4.163797590558937,3.129976113841995e-05,7.284558974392492e-05
CDK20,ENSG00000156345,1038.0978539231298,-0.8786696005709453,0.21102683450025622,-4.163781362933151,3.130198691884835e-05,7.28470779090024e-05
Y_RNA,ENSG00000222767,5.809617955522466,5.325780112091397,1.279092444908127,4.163717902714944,3.131069256372201e-05,7.286364532603651e-05
H3P14,ENSG00000250966,13.723392648442113,1.344565852638544,0.32293089362410926,4.163633393971947,3.1322289274164134e-05,7.288693857093803e-05
AL121990.1,ENSG00000223635,5.461855182502474,2.5261440311821888,0.6067340975214537,4.163510904532386,3.133910512988357e-05,7.292237378613546e-05
GAR1,ENSG00000109534,244.2189186455569,-0.68210908633108,0.16384882610286666,-4.163039202385509,3.140394250632585e-05,7.306954012124996e-05
AC005993.1,ENSG00000266869,5.322644551105467,3.6620919304336867,0.8797246323790626,4.162770707613579,3.1440905106139116e-05,7.315183682317547e-05
RBL2,ENSG00000103479,3498.966876739804,0.6860843858522794,0.16481925626473265,4.162647019534481,3.145794665308695e-05,7.318777830866379e-05
AC068533.2,ENSG00000229886,5.563004591289214,4.423547294971005,1.0627562569285491,4.162334746214915,3.150101023386016e-05,7.328425406297647e-05
AL121917.2,ENSG00000270951,14.764888431106492,3.121394594781641,0.7499233876264887,4.162284636382485,3.150792576788966e-05,7.329662913815912e-05
TMF1,ENSG00000144747,2046.715112569505,0.49254565668270006,0.1183360144396994,4.162263356720426,3.151086295776377e-05,7.329974863904918e-05
TMED1,ENSG00000099203,261.824410491234,-0.7863665633093794,0.18893217023693495,-4.162163396118392,3.1524663804754353e-05,7.332813730007723e-05
XAB2,ENSG00000076924,1511.6560633756985,-0.6603408281097634,0.15865380563156264,-4.162149312971758,3.152660862581839e-05,7.332894670041061e-05
AGBL5,ENSG00000084693,1333.6798327306808,0.5583171883274405,0.13414310963854514,4.162101130888139,3.1533263223451666e-05,7.334071011366106e-05
FALEC,ENSG00000228126,34.57622012439694,1.4667433395911578,0.35240561459333175,4.162088453907714,3.153501430772333e-05,7.334106822106675e-05
CASD1,ENSG00000127995,2465.7115908209657,-0.8824794530763012,0.21202960284706804,-4.162057756212526,3.153925499452432e-05,7.334721607432144e-05
AL139393.2,ENSG00000233342,6.718753705203586,5.54138584538528,1.3314466258214674,4.161928640561458,3.155709741453199e-05,7.338499368879949e-05
AL160153.1,ENSG00000276012,7.237126931094549,5.644339399163823,1.356227806731694,4.161793004942021,3.157585115466131e-05,7.342488661500921e-05
RNU5E-4P,ENSG00000201801,6.849000888001552,5.564059120011831,1.3370032018100582,4.16158997411458,3.160394312420662e-05,7.348648904788558e-05
EIF4A3,ENSG00000141543,1841.562734870861,0.5768611037559978,0.13861782689986685,4.161521765686777,3.1613385979787564e-05,7.350472392799113e-05
SHANK2-AS2,ENSG00000236262,11.176686765567442,3.293078377102007,0.791330251806893,4.161446336194931,3.162383164953357e-05,7.352528850074583e-05
CICP3,ENSG00000229376,23.328954368881767,1.2075751459631843,0.2902129025379701,4.16099744498848,3.168606311879278e-05,7.366624668277052e-05
RPL5P13,ENSG00000242134,5.806523870766195,3.1214544334619565,0.7501767909372582,4.160958418297724,3.169147902947484e-05,7.367510800954356e-05
CCR9,ENSG00000173585,27.687714212327183,1.4344866807699304,0.3447532117712618,4.160908823444665,3.169836280100129e-05,7.368738069174751e-05
C9orf116,ENSG00000160345,139.55389903472937,-1.298715285133451,0.312124554777364,-4.160887905982963,3.17012665731253e-05,7.369040052161412e-05
AC003001.1,ENSG00000235461,5.635098932306111,3.198201358172146,0.7687333295954555,4.160352146894936,3.177572710537939e-05,7.385974713535772e-05
ATP10B,ENSG00000118322,1692.1614450580282,2.077070690557499,0.49926222652544805,4.1602800696792315,3.178575716808867e-05,7.387932150203978e-05
C10orf55,ENSG00000222047,12.795219599120834,2.4241477070815325,0.5826966671545643,4.160222365642107,3.17937892677439e-05,7.389425027654963e-05
PSPH,ENSG00000146733,994.279927296063,0.8398190737991633,0.20187950932927023,4.160001560284153,3.1824542028394355e-05,7.396198160260626e-05
Z97634.1,ENSG00000236829,47.78574632409024,1.1972856886301235,0.2878148512086019,4.159916292027464,3.183642536395433e-05,7.398585471346898e-05
RASSF8,ENSG00000123094,2760.3889945839915,1.2050839997798788,0.2896910837361243,4.159893305095899,3.183962963884553e-05,7.398955683646706e-05
AC096677.1,ENSG00000224536,60.703642278332396,-1.0672969524522278,0.2566054960336105,-4.159291086705453,3.1923685425809615e-05,7.418113340950327e-05
RNU4-21P,ENSG00000199672,5.985698082164659,5.362795657380892,1.2893599770321842,4.159269523570011,3.192669904806535e-05,7.418438227932039e-05
BACE2,ENSG00000182240,979.2704050980655,1.5217544901737672,0.3658942612558183,4.159000704058101,3.1964291441320764e-05,7.42642159006775e-05
NCK1,ENSG00000158092,847.6796238690729,0.49583385314367895,0.11921923182592672,4.15900895811551,3.1963136547718626e-05,7.42642159006775e-05
PTPN21,ENSG00000070778,1297.9047321524258,0.6888706203019251,0.16564059527698402,4.15882724370796,3.198857089025179e-05,7.431686551913653e-05
AC090150.1,ENSG00000253888,8.45513627458798,4.293467544004143,1.0324137993378537,4.158669272686776,3.201069752359799e-05,7.436450857394361e-05
GAPDHP23,ENSG00000235595,8.631628184822745,-2.4920451441668217,0.5992683679207225,-4.15847936845633,3.203731621506543e-05,7.442258184500302e-05
MIR130A,ENSG00000208009,4.976878610448719,4.683223611648659,1.1262380610035125,4.1582892407984895,3.206398729069124e-05,7.44807709229517e-05
LDHBP1,ENSG00000232662,4.8367059543879565,3.24133099748227,0.7794954176861791,4.158242529640134,3.207054315140355e-05,7.449223126229654e-05
AL359854.1,ENSG00000277499,7.80970871542641,5.757103049268025,1.3845249748924464,4.158179269908261,3.207942361679818e-05,7.450908967209495e-05
PLA2G4F,ENSG00000168907,2.811812644181659,-2.7098974417289803,0.6517446445401122,-4.15791286423405,3.211684755896884e-05,7.459223936654905e-05
LINC01964,ENSG00000260840,4.325318707063932,3.645847981514387,0.8768485831356628,4.157899153439488,3.211877473586531e-05,7.459294263114707e-05
FEM1C,ENSG00000145780,2886.7111420482797,0.8905073322799585,0.21418357549344377,4.157682633826501,3.214922310807961e-05,7.465988036543563e-05
ANXA8,ENSG00000265190,3.7346704078726933,-2.373308119628763,0.5708624243020952,-4.157408192578515,3.2187856201483195e-05,7.474581768031907e-05
AC006262.1,ENSG00000268460,58.53951153535206,-2.3059237547705553,0.5546658212153356,-4.157320798526968,3.2200167918073994e-05,7.47706265658311e-05
NRAS,ENSG00000213281,2550.5815085316062,0.7404166850781189,0.17810418625109392,4.15721101599638,3.221563997219913e-05,7.480277105543592e-05
RNU6-859P,ENSG00000199598,6.098380074865654,5.390912028506631,1.2970474378333432,4.156295191108736,3.234498603747803e-05,7.509930750465307e-05
AC114760.1,ENSG00000227878,7.29601557315254,5.656539396635169,1.361095840378114,4.15587148886134,3.240499420302706e-05,7.523483183159946e-05
MIR4305,ENSG00000264171,5.994029772614296,5.366438888570773,1.2913480567875988,4.155687430947554,3.243109492423777e-05,7.529162335773118e-05
MIR556,ENSG00000207729,6.665045979294044,5.521025880831805,1.3286475326122258,4.155372847437599,3.247575134941404e-05,7.539148565373044e-05
AL160290.2,ENSG00000270902,6.333612308139247,5.448280695332022,1.3112213523138252,4.155118955100756,3.2511835005632144e-05,7.547143743269809e-05
DGLUCY,ENSG00000133943,2251.729312401333,-0.7937971132652146,0.191055990199188,-4.154787884104711,3.255894465656279e-05,7.557697505808116e-05
AL138963.3,ENSG00000273149,1.7369662153989016,-5.6026039759851045,1.3484744600798986,-4.154772034505677,3.25612015964732e-05,7.55783935762053e-05
AP003717.3,ENSG00000256723,6.862113014610622,2.0373644172761405,0.49038686450584246,4.154606423500292,3.2584793046219634e-05,7.562593476516666e-05
TCF24,ENSG00000261787,18.88046512895501,2.7249627251041924,0.6558897030600279,4.154605130086636,3.25849773581496e-05,7.562593476516666e-05
Y_RNA,ENSG00000222503,5.419398647103565,4.805495855809476,1.1567533073016931,4.154296188717232,3.262903000183594e-05,7.57243486488254e-05
MIR4753,ENSG00000263439,5.645882941488393,5.271065258939366,1.268836720594675,4.154250246216816,3.26355858766689e-05,7.573573575108715e-05
FABP5P5,ENSG00000213716,5.859946389125408,5.3289107225546415,1.2828511509712994,4.153958718063202,3.2677215355523825e-05,7.58285111092531e-05
ETHE1,ENSG00000105755,250.09674192247243,-0.7229239885250345,0.1740453109972755,-4.153653921399532,3.27207934845267e-05,7.592579876720317e-05
RAP2C,ENSG00000123728,803.4856409052368,-0.739113108664834,0.17794895158214832,-4.153512016189822,3.2741101131190957e-05,7.596908216085191e-05
Y_RNA,ENSG00000201892,6.405837538711797,5.461892141459505,1.3151563166372755,4.153036465980731,3.280924308513367e-05,7.612334537754766e-05
ADNP,ENSG00000101126,5751.255135825422,0.6164075410080366,0.1484301764235788,4.152845168417636,3.283669223983159e-05,7.618318316300238e-05
ARHGAP17,ENSG00000140750,1497.2043125423038,0.7240265886602304,0.1743457794336477,4.1528197069765005,3.2840347329019154e-05,7.618781396867176e-05
AL160313.2,ENSG00000258672,5.508515390628945,4.826938869488647,1.162339184774385,4.152779956760708,3.284605440026528e-05,7.619335543112658e-05
MIR5094,ENSG00000264966,5.695329553746884,5.298745000495034,1.2759508835812452,4.15278132464073,3.284585799350953e-05,7.619335543112658e-05
AL158825.3,ENSG00000278040,4.361100319374218,3.6492626758565003,0.8787640099382982,4.152722044354924,3.28543707640663e-05,7.620879728528003e-05
RN7SL25P,ENSG00000264530,5.392822245184718,4.802533761627136,1.1565589135038126,4.152433313645725,3.289586305894119e-05,7.630118837911095e-05
MIR3175,ENSG00000284324,6.531114404370628,5.498225340882242,1.3243649064808118,4.151593955696457,3.3016766599868495e-05,7.657775337302698e-05
AC020913.2,ENSG00000269480,4.425034410327598,4.099022822399366,0.9873460286266612,4.151556499498823,3.302217172541816e-05,7.658642160620844e-05
PANK3,ENSG00000120137,5416.253615111562,0.7104964967905055,0.1711419915881112,4.15150303088948,3.30298889822874e-05,7.660045108608756e-05
LINC00366,ENSG00000229437,6.491582474736877,5.479012986702334,1.3197758961265653,4.151472233113812,3.3034334879145494e-05,7.660689283836179e-05
PEX5L,ENSG00000114757,3116.522349712088,-2.2092258376689946,0.5321805737310326,-4.15127110367909,3.3063383448772414e-05,7.667038485840923e-05
PANX3,ENSG00000154143,4.684182159993442,-2.0039455924464473,0.48277563642919585,-4.150883850039411,3.3119381774712036e-05,7.67963608602581e-05
AC004951.2,ENSG00000239556,79.42937052944825,-0.8172125944734495,0.19687804228388012,-4.150856972130512,3.3123271762664965e-05,7.680150278279918e-05
AC024475.3,ENSG00000255314,5.983089510587748,4.951957121552485,1.1930299456950264,4.1507400039884255,3.3140205391204645e-05,7.683688638642373e-05
RNASE10,ENSG00000182545,5.935448109442601,2.904260099017496,0.6997192253287894,4.150607835096742,3.315934954783305e-05,7.687739135588638e-05
MTND2P41,ENSG00000283131,7.796455946122576,5.751459480419023,1.3857698798875278,4.150371258528021,3.319364298975971e-05,7.695301291057934e-05
MIR4670,ENSG00000264158,6.589367136592135,5.506615814267118,1.3268298437410448,4.150204971830461,3.321776757893099e-05,7.700505351063101e-05
RMND5A,ENSG00000153561,3599.2299771869566,-0.5969657322172779,0.1438407689108644,-4.150184518182095,3.3220736109245265e-05,7.700804759579261e-05
AC005774.2,ENSG00000261198,7.722689242073794,4.442701689947669,1.070513091051012,4.150067595703943,3.3237710434556256e-05,7.704350617663208e-05
AL357134.1,ENSG00000232482,6.784157857141444,5.546857397964162,1.3366423906862372,4.149843994635233,3.327019486560922e-05,7.711491108538467e-05
PARP6,ENSG00000137817,3239.2906284521027,-0.5903837075388109,0.14226757163572787,-4.149812221793395,3.32748132232727e-05,7.712172301145235e-05
AC243960.10,ENSG00000280014,6.7046812976826295,5.115897554124281,1.2328488961802573,4.149654973918454,3.3297679035016336e-05,7.717082461729006e-05
SRPK1,ENSG00000096063,1584.7071646490695,-0.7740502852458684,0.18653469082321808,-4.149631802158711,3.330104976080096e-05,7.717474166367605e-05
RAP2A,ENSG00000125249,6276.3387222270585,-0.9270855898419703,0.22342297514090026,-4.149463989803689,3.33254705917529e-05,7.722743919276771e-05
AL136369.2,ENSG00000231496,8.633580844256455,2.6413822125339164,0.6366128915225275,4.149118322465587,3.3375827324034006e-05,7.734023144507068e-05
SNORD96B,ENSG00000208883,5.920314543215787,5.359813895607652,1.291810955899528,4.149069855097681,3.3382893813336306e-05,7.735270293683603e-05
DDX18P3,ENSG00000217414,7.627377109794612,5.300229580263313,1.2774984313235809,4.148912789483343,3.3405803574937836e-05,7.740188233335286e-05
RBP1,ENSG00000114115,2115.5343458667467,1.710743412079897,0.4123682433882718,4.1485818549541404,3.3454122938747495e-05,7.75099283284674e-05
Metazoa_SRP,ENSG00000276601,6.588517340033936,5.5015528598403725,1.3261672513013019,4.148460802694361,3.3471814215508714e-05,7.754700472177871e-05
Y_RNA,ENSG00000199591,5.084199595096345,4.701503711645654,1.1333172504197544,4.148444497694115,3.347419780145854e-05,7.754861453136806e-05
MTND1P19,ENSG00000251449,8.343105939016024,5.846805083293734,1.4095213549378685,4.1480783975432995,3.352775951054294e-05,7.766878093546094e-05
